date,XRP price
2016-06-25,0.0
2016-06-26,0.0
2016-06-27,0.0
2016-06-28,0.0
2016-06-29,0.0
2016-06-30,0.0
2016-07-01,0.0
2016-07-02,0.0
2016-07-03,0.0
2016-07-04,0.0
2016-07-05,0.0
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,0.0
2016-07-09,0.0
2016-07-10,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,0.0
2016-07-14,0.0
2016-07-15,0.0
2016-07-16,0.0
2016-07-17,0.0
2016-07-18,0.0
2016-07-19,0.0
2016-07-20,0.0
2016-07-21,0.0
2016-07-22,0.0
2016-07-23,0.0
2016-07-24,0.0
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,0.0
2016-07-29,0.0
2016-07-30,0.0
2016-07-31,0.0
2016-08-01,0.0
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,0.0
2016-08-05,0.0
2016-08-06,0.0
2016-08-07,0.0
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-13,0.0
2016-08-14,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-20,0.0
2016-08-21,0.0
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-27,0.0
2016-08-28,0.0
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,0.0
2016-09-02,0.0
2016-09-03,0.0
2016-09-04,0.0
2016-09-05,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,0.0
2016-09-09,0.0
2016-09-10,0.0
2016-09-11,0.0
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,0.0
2016-09-17,0.0
2016-09-18,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,0.0
2016-09-24,0.0
2016-09-25,0.0
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.0
2016-10-01,0.0
2016-10-02,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,0.0
2016-10-07,0.0
2016-10-08,0.0
2016-10-09,0.0
2016-10-10,0.0
2016-10-11,0.0
2016-10-12,0.0
2016-10-13,0.0
2016-10-14,0.0
2016-10-15,0.0
2016-10-16,0.0
2016-10-17,0.0
2016-10-18,0.0
2016-10-19,0.0
2016-10-20,0.0
2016-10-21,0.0
2016-10-22,0.0
2016-10-23,0.0
2016-10-24,0.0
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-29,0.0
2016-10-30,0.0
2016-10-31,0.0
2016-11-01,0.0
2016-11-02,0.0
2016-11-03,0.0
2016-11-04,0.0
2016-11-05,0.0
2016-11-06,0.0
2016-11-07,0.0
2016-11-08,0.0
2016-11-09,0.0
2016-11-10,0.0
2016-11-11,0.0
2016-11-12,0.0
2016-11-13,0.0
2016-11-14,0.0
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,0.0
2016-11-18,0.0
2016-11-19,0.0
2016-11-20,0.0
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,0.0
2016-11-24,0.0
2016-11-25,0.0
2016-11-26,0.0
2016-11-27,0.0
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,0.0
2016-12-01,0.0
2016-12-02,0.0
2016-12-03,0.0
2016-12-04,0.0
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-10,0.0
2016-12-11,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,0.0
2016-12-17,0.0
2016-12-18,0.0
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-24,0.0
2016-12-25,0.0
2016-12-26,0.0
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.0
2016-12-31,0.0
2017-01-01,0.0
2017-01-02,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-07,0.0
2017-01-08,0.0
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-14,0.0
2017-01-15,0.0
2017-01-16,0.0
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,0.0
2017-01-21,0.0
2017-01-22,0.0
2017-01-23,0.0
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,0.0
2017-01-27,0.0
2017-01-28,0.0
2017-01-29,0.0
2017-01-30,0.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-04,0.0
2017-02-05,0.0
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,0.0
2017-02-11,0.0
2017-02-12,0.0
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,0.0
2017-02-17,0.0
2017-02-18,0.0
2017-02-19,0.0
2017-02-20,0.0
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,0.0
2017-02-24,0.0
2017-02-25,0.0
2017-02-26,0.0
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,0.0
2017-03-02,0.0
2017-03-03,0.0
2017-03-04,0.0
2017-03-05,0.0
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,0.0
2017-03-11,0.0
2017-03-12,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-18,0.0
2017-03-19,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,0.0
2017-03-25,0.0
2017-03-26,0.0
2017-03-27,0.0
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,0.0
2017-04-01,0.0
2017-04-02,0.46
2017-04-03,0.8300000000000001
2017-04-04,0.32
2017-04-05,0.41000000000000003
2017-04-06,0.0
2017-04-07,0.14
2017-04-08,1.0
2017-04-09,0.19
2017-04-10,0.13
2017-04-11,0.14
2017-04-12,0.23
2017-04-13,0.0
2017-04-14,0.25
2017-04-15,0.2
2017-04-16,0.0
2017-04-17,0.17
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.15
2017-04-21,0.79
2017-04-22,0.0
2017-04-23,0.14
2017-04-24,0.0
2017-04-25,0.16
2017-04-26,0.41000000000000003
2017-04-27,0.0
2017-04-28,0.41000000000000003
2017-04-29,0.47000000000000003
2017-04-30,0.22
2017-05-01,1.4500000000000002
2017-05-02,1.6
2017-05-03,0.35000000000000003
2017-05-04,1.7000000000000002
2017-05-05,2.7
2017-05-06,2.3000000000000003
2017-05-07,2.7
2017-05-08,4.75
2017-05-09,3.75
2017-05-10,2.5
2017-05-11,2.35
2017-05-12,1.9000000000000001
2017-05-13,3.2
2017-05-14,2.35
2017-05-15,2.15
2017-05-16,5.0
2017-05-17,4.75
2017-05-18,3.95
2017-05-19,2.85
2017-05-20,2.25
2017-05-21,3.2
2017-05-22,3.1500000000000004
2017-05-23,3.7
2017-05-24,3.0
2017-05-25,4.75
2017-05-26,3.7
2017-05-27,3.35
2017-05-28,3.35
2017-05-29,2.75
2017-05-30,2.4000000000000004
2017-05-31,2.7
2017-06-01,6.0
2017-06-02,4.38
2017-06-03,3.54
2017-06-04,3.06
2017-06-05,3.42
2017-06-06,3.12
2017-06-07,1.8599999999999999
2017-06-08,3.7199999999999998
2017-06-09,3.2399999999999998
2017-06-10,3.42
2017-06-11,1.92
2017-06-12,4.14
2017-06-13,2.34
2017-06-14,4.2
2017-06-15,4.02
2017-06-16,3.48
2017-06-17,4.02
2017-06-18,2.6399999999999997
2017-06-19,3.2399999999999998
2017-06-20,5.3999999999999995
2017-06-21,5.04
2017-06-22,3.78
2017-06-23,3.6599999999999997
2017-06-24,2.76
2017-06-25,4.74
2017-06-26,1.7999999999999998
2017-06-27,4.38
2017-06-28,2.46
2017-06-29,2.52
2017-06-30,2.2199999999999998
2017-07-01,1.52
2017-07-02,1.96
2017-07-03,1.6400000000000001
2017-07-04,2.44
2017-07-05,2.16
2017-07-06,2.48
2017-07-07,1.92
2017-07-08,1.92
2017-07-09,1.56
2017-07-10,2.96
2017-07-11,3.16
2017-07-12,1.56
2017-07-13,2.52
2017-07-14,2.2800000000000002
2017-07-15,0.96
2017-07-16,2.04
2017-07-17,2.72
2017-07-18,3.12
2017-07-19,2.4
2017-07-20,2.44
2017-07-21,4.0
2017-07-22,2.92
2017-07-23,2.12
2017-07-24,2.36
2017-07-25,3.16
2017-07-26,2.56
2017-07-27,2.84
2017-07-28,3.04
2017-07-29,1.8800000000000001
2017-07-30,2.0
2017-07-31,2.36
2017-08-01,1.92
2017-08-02,1.92
2017-08-03,1.6199999999999999
2017-08-04,1.68
2017-08-05,2.16
2017-08-06,1.2
2017-08-07,2.28
2017-08-08,1.26
2017-08-09,0.96
2017-08-10,1.6199999999999999
2017-08-11,2.28
2017-08-12,1.26
2017-08-13,1.6199999999999999
2017-08-14,1.6199999999999999
2017-08-15,2.16
2017-08-16,1.56
2017-08-17,1.3199999999999998
2017-08-18,1.26
2017-08-19,1.44
2017-08-20,0.84
2017-08-21,1.8599999999999999
2017-08-22,3.3
2017-08-23,6.0
2017-08-24,4.74
2017-08-25,3.2399999999999998
2017-08-26,2.1
2017-08-27,2.04
2017-08-28,3.12
2017-08-29,3.0
2017-08-30,2.46
2017-08-31,3.6599999999999997
2017-09-01,3.95
2017-09-02,5.0
2017-09-03,2.95
2017-09-04,3.6500000000000004
2017-09-05,3.75
2017-09-06,2.5500000000000003
2017-09-07,3.2
2017-09-08,3.0
2017-09-09,2.9000000000000004
2017-09-10,1.25
2017-09-11,2.5
2017-09-12,2.95
2017-09-13,2.35
2017-09-14,2.4000000000000004
2017-09-15,2.8000000000000003
2017-09-16,2.25
2017-09-17,1.5
2017-09-18,2.0
2017-09-19,2.0
2017-09-20,1.1
2017-09-21,1.6
2017-09-22,2.15
2017-09-23,1.4000000000000001
2017-09-24,1.2000000000000002
2017-09-25,2.0
2017-09-26,2.2
2017-09-27,1.75
2017-09-28,2.15
2017-09-29,2.5
2017-09-30,1.85
2017-10-01,2.04
2017-10-02,1.68
2017-10-03,1.5
2017-10-04,1.68
2017-10-05,4.26
2017-10-06,3.54
2017-10-07,2.28
2017-10-08,3.3
2017-10-09,3.84
2017-10-10,3.9
2017-10-11,4.32
2017-10-12,5.52
2017-10-13,3.2399999999999998
2017-10-14,3.96
2017-10-15,3.84
2017-10-16,6.0
2017-10-17,4.5
2017-10-18,4.26
2017-10-19,4.14
2017-10-20,3.96
2017-10-21,3.2399999999999998
2017-10-22,2.2199999999999998
2017-10-23,3.78
2017-10-24,4.26
2017-10-25,2.34
2017-10-26,2.6399999999999997
2017-10-27,2.58
2017-10-28,2.6399999999999997
2017-10-29,2.46
2017-10-30,2.28
2017-10-31,2.46
2017-11-01,1.3499999999999999
2017-11-02,2.07
2017-11-03,1.98
2017-11-04,1.3499999999999999
2017-11-05,0.8999999999999999
2017-11-06,1.44
2017-11-07,1.53
2017-11-08,1.98
2017-11-09,1.6199999999999999
2017-11-10,1.6199999999999999
2017-11-11,1.3499999999999999
2017-11-12,1.08
2017-11-13,1.53
2017-11-14,1.44
2017-11-15,1.44
2017-11-16,3.69
2017-11-17,3.69
2017-11-18,2.25
2017-11-19,2.4299999999999997
2017-11-20,3.15
2017-11-21,2.88
2017-11-22,2.16
2017-11-23,2.6999999999999997
2017-11-24,2.88
2017-11-25,2.9699999999999998
2017-11-26,3.06
2017-11-27,4.2299999999999995
2017-11-28,6.12
2017-11-29,9.0
2017-11-30,5.31
2017-12-01,7.36
2017-12-02,6.44
2017-12-03,6.44
2017-12-04,8.280000000000001
2017-12-05,7.36
2017-12-06,10.120000000000001
2017-12-07,10.120000000000001
2017-12-08,11.96
2017-12-09,11.96
2017-12-10,7.36
2017-12-11,12.88
2017-12-12,28.52
2017-12-13,46.92
2017-12-14,68.08
2017-12-15,63.480000000000004
2017-12-16,46.92
2017-12-17,34.04
2017-12-18,36.800000000000004
2017-12-19,39.56
2017-12-20,36.800000000000004
2017-12-21,67.16
2017-12-22,76.36
2017-12-23,48.760000000000005
2017-12-24,36.800000000000004
2017-12-25,29.44
2017-12-26,33.120000000000005
2017-12-27,44.160000000000004
2017-12-28,48.760000000000005
2017-12-29,78.2
2017-12-30,92.0
2017-12-31,59.800000000000004
2018-01-01,50.0
2018-01-02,69.0
2018-01-03,91.0
2018-01-04,100.0
2018-01-05,87.0
2018-01-06,65.0
2018-01-07,56.0
2018-01-08,61.0
2018-01-09,52.0
2018-01-10,50.0
2018-01-11,66.0
2018-01-12,48.0
2018-01-13,34.0
2018-01-14,30.0
2018-01-15,30.0
2018-01-16,43.0
2018-01-17,46.0
2018-01-18,42.0
2018-01-19,28.0
2018-01-20,26.0
2018-01-21,20.0
2018-01-22,22.0
2018-01-23,21.0
2018-01-24,19.0
2018-01-25,20.0
2018-01-26,20.0
2018-01-27,16.0
2018-01-28,15.0
2018-01-29,15.0
2018-01-30,18.0
2018-01-31,14.0
2018-02-01,17.75
2018-02-02,23.75
2018-02-03,18.5
2018-02-04,19.0
2018-02-05,20.5
2018-02-06,25.0
2018-02-07,15.5
2018-02-08,18.25
2018-02-09,19.5
2018-02-10,19.5
2018-02-11,14.0
2018-02-12,19.25
2018-02-13,14.25
2018-02-14,20.5
2018-02-15,20.75
2018-02-16,16.25
2018-02-17,14.5
2018-02-18,16.5
2018-02-19,11.0
2018-02-20,12.75
2018-02-21,14.75
2018-02-22,11.75
2018-02-23,9.25
2018-02-24,6.75
2018-02-25,7.5
2018-02-26,8.5
2018-02-27,9.25
2018-02-28,8.25
2018-03-01,5.59
2018-03-02,6.63
2018-03-03,5.59
2018-03-04,6.11
2018-03-05,13.0
2018-03-06,8.97
2018-03-07,7.800000000000001
2018-03-08,7.28
2018-03-09,9.23
2018-03-10,5.33
2018-03-11,4.94
2018-03-12,7.0200000000000005
2018-03-13,5.59
2018-03-14,6.63
2018-03-15,7.0200000000000005
2018-03-16,5.33
2018-03-17,5.33
2018-03-18,6.11
2018-03-19,6.5
2018-03-20,5.46
2018-03-21,6.11
2018-03-22,5.2
2018-03-23,5.2
2018-03-24,5.46
2018-03-25,3.25
2018-03-26,6.11
2018-03-27,5.2
2018-03-28,6.5
2018-03-29,4.94
2018-03-30,6.11
2018-03-31,4.8100000000000005
2018-04-01,4.29
2018-04-02,4.55
2018-04-03,6.11
2018-04-04,5.2
2018-04-05,5.33
2018-04-06,4.42
2018-04-07,3.64
2018-04-08,3.5100000000000002
2018-04-09,3.9000000000000004
2018-04-10,4.68
2018-04-11,3.77
2018-04-12,7.930000000000001
2018-04-13,9.49
2018-04-14,4.8100000000000005
2018-04-15,5.98
2018-04-16,6.5
2018-04-17,6.890000000000001
2018-04-18,4.68
2018-04-19,6.890000000000001
2018-04-20,13.0
2018-04-21,11.57
2018-04-22,8.32
2018-04-23,8.32
2018-04-24,12.09
2018-04-25,8.71
2018-04-26,7.41
2018-04-27,6.37
2018-04-28,7.41
2018-04-29,6.63
2018-04-30,7.67
2018-05-01,5.9399999999999995
2018-05-02,5.85
2018-05-03,5.9399999999999995
2018-05-04,7.56
2018-05-05,9.0
2018-05-06,4.859999999999999
2018-05-07,4.41
2018-05-08,5.76
2018-05-09,4.859999999999999
2018-05-10,4.59
2018-05-11,5.85
2018-05-12,3.15
2018-05-13,4.32
2018-05-14,5.49
2018-05-15,5.76
2018-05-16,5.58
2018-05-17,4.32
2018-05-18,4.5
2018-05-19,1.98
2018-05-20,4.32
2018-05-21,3.69
2018-05-22,4.14
2018-05-23,5.3999999999999995
2018-05-24,5.13
2018-05-25,4.5
2018-05-26,3.78
2018-05-27,5.13
2018-05-28,3.78
2018-05-29,4.14
2018-05-30,4.95
2018-05-31,4.2299999999999995
2018-06-01,3.8500000000000005
2018-06-02,4.0600000000000005
2018-06-03,7.000000000000001
2018-06-04,5.53
2018-06-05,5.11
2018-06-06,5.670000000000001
2018-06-07,5.250000000000001
2018-06-08,5.040000000000001
2018-06-09,4.9
2018-06-10,3.7100000000000004
2018-06-11,5.460000000000001
2018-06-12,4.48
2018-06-13,6.65
2018-06-14,4.9
2018-06-15,2.5900000000000003
2018-06-16,3.3600000000000003
2018-06-17,3.5000000000000004
2018-06-18,3.99
2018-06-19,5.040000000000001
2018-06-20,5.11
2018-06-21,3.5000000000000004
2018-06-22,3.9200000000000004
2018-06-23,2.31
2018-06-24,3.5000000000000004
2018-06-25,3.1500000000000004
2018-06-26,2.9400000000000004
2018-06-27,4.48
2018-06-28,3.7100000000000004
2018-06-29,5.670000000000001
2018-06-30,3.22
2018-07-01,2.94
2018-07-02,5.04
2018-07-03,4.08
2018-07-04,4.26
2018-07-05,4.62
2018-07-06,3.5999999999999996
2018-07-07,2.04
2018-07-08,3.3
2018-07-09,4.62
2018-07-10,3.6599999999999997
2018-07-11,3.5999999999999996
2018-07-12,3.9
2018-07-13,3.48
2018-07-14,3.0
2018-07-15,3.5999999999999996
2018-07-16,3.1799999999999997
2018-07-17,4.02
2018-07-18,5.819999999999999
2018-07-19,4.74
2018-07-20,3.42
2018-07-21,2.6399999999999997
2018-07-22,3.06
2018-07-23,3.6599999999999997
2018-07-24,6.0
2018-07-25,4.74
2018-07-26,4.38
2018-07-27,3.42
2018-07-28,0.96
2018-07-29,2.76
2018-07-30,3.42
2018-07-31,4.5
2018-08-01,3.1799999999999997
2018-08-02,2.82
2018-08-03,2.46
2018-08-04,2.34
2018-08-05,2.2199999999999998
2018-08-06,2.58
2018-08-07,3.78
2018-08-08,4.9799999999999995
2018-08-09,2.76
2018-08-10,3.48
2018-08-11,3.54
2018-08-12,2.6399999999999997
2018-08-13,3.7199999999999998
2018-08-14,5.3999999999999995
2018-08-15,5.34
2018-08-16,6.0
2018-08-17,4.32
2018-08-18,4.5
2018-08-19,4.02
2018-08-20,4.5
2018-08-21,2.6999999999999997
2018-08-22,2.94
2018-08-23,3.2399999999999998
2018-08-24,2.52
2018-08-25,2.94
2018-08-26,3.0
2018-08-27,4.2
2018-08-28,2.52
2018-08-29,2.88
2018-08-30,3.5999999999999996
2018-08-31,2.94
2018-09-01,1.3
2018-09-02,1.4000000000000001
2018-09-03,0.8
2018-09-04,1.4000000000000001
2018-09-05,1.8
2018-09-06,1.8
2018-09-07,1.8
2018-09-08,0.9
2018-09-09,1.1
2018-09-10,1.7000000000000002
2018-09-11,1.7000000000000002
2018-09-12,1.8
2018-09-13,1.4000000000000001
2018-09-14,1.2000000000000002
2018-09-15,1.2000000000000002
2018-09-16,1.3
2018-09-17,1.4000000000000001
2018-09-18,2.2
2018-09-19,2.4000000000000004
2018-09-20,4.9
2018-09-21,10.0
2018-09-22,6.2
2018-09-23,5.6000000000000005
2018-09-24,4.5
2018-09-25,3.9000000000000004
2018-09-26,4.4
2018-09-27,3.9000000000000004
2018-09-28,3.6
2018-09-29,2.8000000000000003
2018-09-30,3.1
2018-10-01,7.36
2018-10-02,8.0
2018-10-03,6.32
2018-10-04,4.72
2018-10-05,4.16
2018-10-06,4.72
2018-10-07,3.68
2018-10-08,3.68
2018-10-09,3.36
2018-10-10,2.56
2018-10-11,5.04
2018-10-12,3.68
2018-10-13,3.92
2018-10-14,3.44
2018-10-15,4.72
2018-10-16,5.5200000000000005
2018-10-17,4.64
2018-10-18,4.24
2018-10-19,4.16
2018-10-20,2.96
2018-10-21,3.84
2018-10-22,4.0
2018-10-23,3.36
2018-10-24,2.96
2018-10-25,3.36
2018-10-26,3.2
2018-10-27,3.04
2018-10-28,2.16
2018-10-29,3.44
2018-10-30,3.12
2018-10-31,2.56
2018-11-01,3.78
2018-11-02,3.15
2018-11-03,2.07
2018-11-04,4.5
2018-11-05,5.67
2018-11-06,8.1
2018-11-07,7.109999999999999
2018-11-08,4.859999999999999
2018-11-09,4.95
2018-11-10,4.5
2018-11-11,3.78
2018-11-12,5.22
2018-11-13,5.13
2018-11-14,6.75
2018-11-15,7.29
2018-11-16,6.39
2018-11-17,5.76
2018-11-18,5.3999999999999995
2018-11-19,7.739999999999999
2018-11-20,9.0
2018-11-21,6.39
2018-11-22,4.77
2018-11-23,5.13
2018-11-24,5.85
2018-11-25,6.029999999999999
2018-11-26,6.3
2018-11-27,6.4799999999999995
2018-11-28,6.21
2018-11-29,4.05
2018-11-30,4.68
2018-12-01,3.2900000000000005
2018-12-02,3.22
2018-12-03,3.8500000000000005
2018-12-04,6.790000000000001
2018-12-05,5.040000000000001
2018-12-06,4.48
2018-12-07,4.83
2018-12-08,3.43
2018-12-09,4.0600000000000005
2018-12-10,4.340000000000001
2018-12-11,4.83
2018-12-12,4.970000000000001
2018-12-13,4.2700000000000005
2018-12-14,2.8000000000000003
2018-12-15,3.99
2018-12-16,3.99
2018-12-17,4.9
2018-12-18,5.250000000000001
2018-12-19,4.9
2018-12-20,7.000000000000001
2018-12-21,4.83
2018-12-22,3.7800000000000002
2018-12-23,3.5000000000000004
2018-12-24,5.8100000000000005
2018-12-25,5.670000000000001
2018-12-26,4.48
2018-12-27,4.2700000000000005
2018-12-28,4.340000000000001
2018-12-29,3.43
2018-12-30,3.1500000000000004
2018-12-31,1.54
2019-01-01,3.1500000000000004
2019-01-02,3.8000000000000003
2019-01-03,5.0
2019-01-04,3.6
2019-01-05,3.75
2019-01-06,2.35
2019-01-07,2.7
2019-01-08,3.75
2019-01-09,3.25
2019-01-10,2.4000000000000004
2019-01-11,3.7
2019-01-12,2.3000000000000003
2019-01-13,2.95
2019-01-14,3.0
2019-01-15,2.35
2019-01-16,2.7
2019-01-17,2.15
2019-01-18,3.0
2019-01-19,2.85
2019-01-20,2.6500000000000004
2019-01-21,2.5
2019-01-22,1.0
2019-01-23,2.5
2019-01-24,2.2
2019-01-25,2.0
2019-01-26,1.7000000000000002
2019-01-27,1.9500000000000002
2019-01-28,3.4000000000000004
2019-01-29,2.2
2019-01-30,3.2
2019-01-31,3.6500000000000004
2019-02-01,2.1
2019-02-02,1.5
2019-02-03,1.7000000000000002
2019-02-04,1.55
2019-02-05,1.55
2019-02-06,2.0500000000000003
2019-02-07,1.6
2019-02-08,1.9000000000000001
2019-02-09,2.15
2019-02-10,1.9500000000000002
2019-02-11,1.4500000000000002
2019-02-12,1.5
2019-02-13,1.9000000000000001
2019-02-14,1.0
2019-02-15,2.3000000000000003
2019-02-16,1.6500000000000001
2019-02-17,1.2000000000000002
2019-02-18,1.75
2019-02-19,2.4000000000000004
2019-02-20,2.3000000000000003
2019-02-21,1.8
2019-02-22,1.9000000000000001
2019-02-23,1.35
2019-02-24,1.9500000000000002
2019-02-25,2.5500000000000003
2019-02-26,5.0
2019-02-27,3.25
2019-02-28,2.95
2019-03-01,5.0
2019-03-02,2.1
2019-03-03,2.75
2019-03-04,1.3
2019-03-05,1.7000000000000002
2019-03-06,1.6500000000000001
2019-03-07,1.9500000000000002
2019-03-08,1.3
2019-03-09,1.2000000000000002
2019-03-10,1.75
2019-03-11,1.1
2019-03-12,1.9500000000000002
2019-03-13,1.75
2019-03-14,1.5
2019-03-15,1.55
2019-03-16,2.3000000000000003
2019-03-17,2.15
2019-03-18,1.35
2019-03-19,1.3
2019-03-20,2.0500000000000003
2019-03-21,1.6
2019-03-22,1.1
2019-03-23,1.55
2019-03-24,1.0
2019-03-25,1.7000000000000002
2019-03-26,0.75
2019-03-27,1.2000000000000002
2019-03-28,1.4000000000000001
2019-03-29,1.4500000000000002
2019-03-30,1.4000000000000001
2019-03-31,1.25
2019-04-01,2.34
2019-04-02,5.3999999999999995
2019-04-03,6.0
2019-04-04,3.78
2019-04-05,3.42
2019-04-06,3.36
2019-04-07,2.82
2019-04-08,3.6599999999999997
2019-04-09,2.4
2019-04-10,2.88
2019-04-11,2.2199999999999998
2019-04-12,2.04
2019-04-13,1.44
2019-04-14,2.1
2019-04-15,1.7999999999999998
2019-04-16,2.04
2019-04-17,2.88
2019-04-18,3.36
2019-04-19,2.2199999999999998
2019-04-20,2.28
2019-04-21,2.6399999999999997
2019-04-22,2.04
2019-04-23,2.16
2019-04-24,2.16
2019-04-25,1.74
2019-04-26,1.92
2019-04-27,1.08
2019-04-28,1.6199999999999999
2019-04-29,1.6199999999999999
2019-04-30,2.46
2019-05-01,2.2
2019-05-02,1.98
2019-05-03,2.42
2019-05-04,2.42
2019-05-05,1.65
2019-05-06,1.32
2019-05-07,1.65
2019-05-08,2.2
2019-05-09,2.31
2019-05-10,1.76
2019-05-11,3.3
2019-05-12,4.29
2019-05-13,5.83
2019-05-14,9.790000000000001
2019-05-15,11.0
2019-05-16,9.9
2019-05-17,6.38
2019-05-18,5.61
2019-05-19,5.83
2019-05-20,5.94
2019-05-21,4.95
2019-05-22,3.52
2019-05-23,3.85
2019-05-24,2.86
2019-05-25,3.41
2019-05-26,4.07
2019-05-27,5.83
2019-05-28,7.26
2019-05-29,7.7
2019-05-30,7.7
2019-05-31,5.28
2019-06-01,3.84
2019-06-02,3.84
2019-06-03,4.08
2019-06-04,5.16
2019-06-05,3.48
2019-06-06,3.36
2019-06-07,3.48
2019-06-08,2.6399999999999997
2019-06-09,2.16
2019-06-10,3.48
2019-06-11,3.5999999999999996
2019-06-12,3.5999999999999996
2019-06-13,4.32
2019-06-14,3.2399999999999998
2019-06-15,3.0
2019-06-16,4.68
2019-06-17,6.72
2019-06-18,7.68
2019-06-19,4.92
2019-06-20,4.2
2019-06-21,6.24
2019-06-22,12.0
2019-06-23,6.4799999999999995
2019-06-24,7.68
2019-06-25,7.4399999999999995
2019-06-26,11.76
2019-06-27,6.72
2019-06-28,5.64
2019-06-29,3.12
2019-06-30,4.2
2019-07-01,5.8100000000000005
2019-07-02,6.930000000000001
2019-07-03,5.390000000000001
2019-07-04,4.62
2019-07-05,4.0600000000000005
2019-07-06,3.1500000000000004
2019-07-07,4.130000000000001
2019-07-08,5.460000000000001
2019-07-09,5.74
2019-07-10,7.000000000000001
2019-07-11,6.930000000000001
2019-07-12,5.040000000000001
2019-07-13,4.130000000000001
2019-07-14,4.550000000000001
2019-07-15,6.580000000000001
2019-07-16,5.11
2019-07-17,4.83
2019-07-18,3.7800000000000002
2019-07-19,2.87
2019-07-20,4.130000000000001
2019-07-21,4.340000000000001
2019-07-22,4.130000000000001
2019-07-23,3.8500000000000005
2019-07-24,4.83
2019-07-25,2.31
2019-07-26,3.1500000000000004
2019-07-27,2.8000000000000003
2019-07-28,3.0100000000000002
2019-07-29,3.8500000000000005
2019-07-30,3.9200000000000004
2019-07-31,3.3600000000000003
2019-08-01,2.6999999999999997
2019-08-02,2.28
2019-08-03,4.4399999999999995
2019-08-04,4.08
2019-08-05,4.859999999999999
2019-08-06,4.4399999999999995
2019-08-07,2.6999999999999997
2019-08-08,3.3
2019-08-09,3.42
2019-08-10,3.12
2019-08-11,3.42
2019-08-12,3.36
2019-08-13,2.52
2019-08-14,3.96
2019-08-15,6.0
2019-08-16,3.96
2019-08-17,2.2199999999999998
2019-08-18,3.7199999999999998
2019-08-19,4.2
2019-08-20,3.36
2019-08-21,2.94
2019-08-22,4.38
2019-08-23,4.08
2019-08-24,2.4
2019-08-25,2.04
2019-08-26,2.82
2019-08-27,2.76
2019-08-28,2.76
2019-08-29,3.0
2019-08-30,2.94
2019-08-31,2.6999999999999997
2019-09-01,2.1
2019-09-02,2.04
2019-09-03,2.46
2019-09-04,1.92
2019-09-05,1.8599999999999999
