date,Microsoft Stock Price
2016-02-05,5.31
2016-02-06,1.89
2016-02-07,0.0
2016-02-08,3.06
2016-02-09,5.49
2016-02-10,5.31
2016-02-11,4.5
2016-02-12,3.42
2016-02-13,3.96
2016-02-14,0.0
2016-02-15,0.8999999999999999
2016-02-16,7.02
2016-02-17,4.5
2016-02-18,4.77
2016-02-19,4.41
2016-02-20,0.0
2016-02-21,0.0
2016-02-22,4.5
2016-02-23,4.14
2016-02-24,9.0
2016-02-25,5.3999999999999995
2016-02-26,0.0
2016-02-27,3.15
2016-02-28,1.08
2016-02-29,3.69
2016-03-01,6.0
2016-03-02,6.88
2016-03-03,8.0
2016-03-04,3.92
2016-03-05,0.0
2016-03-06,0.0
2016-03-07,4.88
2016-03-08,4.48
2016-03-09,5.84
2016-03-10,3.52
2016-03-11,5.84
2016-03-12,1.44
2016-03-13,5.76
2016-03-14,1.36
2016-03-15,7.36
2016-03-16,3.36
2016-03-17,4.08
2016-03-18,3.7600000000000002
2016-03-19,2.64
2016-03-20,2.56
2016-03-21,1.04
2016-03-22,3.12
2016-03-23,3.7600000000000002
2016-03-24,1.92
2016-03-25,2.56
2016-03-26,4.64
2016-03-27,2.8000000000000003
2016-03-28,3.7600000000000002
2016-03-29,2.4
2016-03-30,2.4
2016-03-31,4.88
2016-04-01,3.69
2016-04-02,1.26
2016-04-03,3.33
2016-04-04,4.41
2016-04-05,5.76
2016-04-06,3.42
2016-04-07,3.78
2016-04-08,3.2399999999999998
2016-04-09,1.26
2016-04-10,0.0
2016-04-11,1.7999999999999998
2016-04-12,2.07
2016-04-13,5.22
2016-04-14,5.67
2016-04-15,4.05
2016-04-16,0.0
2016-04-17,2.79
2016-04-18,3.42
2016-04-19,7.83
2016-04-20,2.88
2016-04-21,4.859999999999999
2016-04-22,9.0
2016-04-23,1.98
2016-04-24,0.0
2016-04-25,4.32
2016-04-26,5.9399999999999995
2016-04-27,5.22
2016-04-28,8.37
2016-04-29,6.029999999999999
2016-04-30,1.7999999999999998
2016-05-01,2.5900000000000003
2016-05-02,3.5700000000000003
2016-05-03,7.000000000000001
2016-05-04,3.5000000000000004
2016-05-05,5.250000000000001
2016-05-06,5.11
2016-05-07,2.5200000000000005
2016-05-08,2.1
2016-05-09,2.45
2016-05-10,5.53
2016-05-11,5.53
2016-05-12,1.8900000000000001
2016-05-13,4.970000000000001
2016-05-14,0.0
2016-05-15,3.1500000000000004
2016-05-16,5.250000000000001
2016-05-17,3.43
2016-05-18,4.48
2016-05-19,5.670000000000001
2016-05-20,5.250000000000001
2016-05-21,1.4000000000000001
2016-05-22,0.0
2016-05-23,4.83
2016-05-24,0.0
2016-05-25,4.69
2016-05-26,3.7100000000000004
2016-05-27,6.65
2016-05-28,4.340000000000001
2016-05-29,4.550000000000001
2016-05-30,3.3600000000000003
2016-05-31,3.0100000000000002
2016-06-01,2.61
2016-06-02,2.88
2016-06-03,0.0
2016-06-04,1.17
2016-06-05,1.08
2016-06-06,2.88
2016-06-07,1.98
2016-06-08,2.6999999999999997
2016-06-09,3.06
2016-06-10,1.6199999999999999
2016-06-11,1.44
2016-06-12,0.0
2016-06-13,9.0
2016-06-14,5.58
2016-06-15,2.4299999999999997
2016-06-16,1.98
2016-06-17,3.69
2016-06-18,2.34
2016-06-19,1.6199999999999999
2016-06-20,3.06
2016-06-21,4.14
2016-06-22,3.5999999999999996
2016-06-23,4.32
2016-06-24,4.41
2016-06-25,3.15
2016-06-26,1.26
2016-06-27,5.3999999999999995
2016-06-28,2.9699999999999998
2016-06-29,2.79
2016-06-30,2.88
2016-07-01,5.2
2016-07-02,2.0
2016-07-03,3.2800000000000002
2016-07-04,1.52
2016-07-05,2.64
2016-07-06,2.4
2016-07-07,2.48
2016-07-08,3.04
2016-07-09,2.08
2016-07-10,4.72
2016-07-11,2.48
2016-07-12,3.36
2016-07-13,4.88
2016-07-14,5.36
2016-07-15,3.68
2016-07-16,3.04
2016-07-17,0.0
2016-07-18,6.0
2016-07-19,7.76
2016-07-20,8.0
2016-07-21,5.76
2016-07-22,3.92
2016-07-23,1.44
2016-07-24,3.2
2016-07-25,5.76
2016-07-26,4.08
2016-07-27,3.52
2016-07-28,7.6000000000000005
2016-07-29,1.44
2016-07-30,1.84
2016-07-31,3.2
2016-08-01,3.5999999999999996
2016-08-02,3.3
2016-08-03,2.28
2016-08-04,3.2399999999999998
2016-08-05,2.52
2016-08-06,0.0
2016-08-07,0.0
2016-08-08,0.0
2016-08-09,1.98
2016-08-10,1.2
2016-08-11,1.38
2016-08-12,2.76
2016-08-13,1.8599999999999999
2016-08-14,0.96
2016-08-15,0.0
2016-08-16,4.859999999999999
2016-08-17,2.1
2016-08-18,0.6599999999999999
2016-08-19,1.7999999999999998
2016-08-20,0.0
2016-08-21,0.0
2016-08-22,6.0
2016-08-23,1.38
2016-08-24,0.84
2016-08-25,1.56
2016-08-26,1.6199999999999999
2016-08-27,1.68
2016-08-28,0.6599999999999999
2016-08-29,3.7199999999999998
2016-08-30,2.1
2016-08-31,2.1
2016-09-01,3.0100000000000002
2016-09-02,2.31
2016-09-03,1.61
2016-09-04,0.0
2016-09-05,1.7500000000000002
2016-09-06,3.3600000000000003
2016-09-07,3.2900000000000005
2016-09-08,3.1500000000000004
2016-09-09,2.24
2016-09-10,3.2900000000000005
2016-09-11,0.0
2016-09-12,4.2700000000000005
2016-09-13,2.31
2016-09-14,4.9
2016-09-15,3.0100000000000002
2016-09-16,7.000000000000001
2016-09-17,0.0
2016-09-18,1.33
2016-09-19,1.1900000000000002
2016-09-20,2.7300000000000004
2016-09-21,5.32
2016-09-22,5.250000000000001
2016-09-23,4.48
2016-09-24,0.0
2016-09-25,0.0
2016-09-26,2.31
2016-09-27,5.390000000000001
2016-09-28,3.5700000000000003
2016-09-29,3.0100000000000002
2016-09-30,3.2900000000000005
2016-10-01,0.96
2016-10-02,0.0
2016-10-03,2.48
2016-10-04,4.0
2016-10-05,2.4
2016-10-06,2.32
2016-10-07,2.72
2016-10-08,1.2
2016-10-09,1.04
2016-10-10,2.88
2016-10-11,3.2
2016-10-12,2.96
2016-10-13,0.0
2016-10-14,1.68
2016-10-15,2.0
2016-10-16,0.0
2016-10-17,1.6
2016-10-18,3.52
2016-10-19,1.04
2016-10-20,5.6000000000000005
2016-10-21,8.0
2016-10-22,3.6
2016-10-23,1.28
2016-10-24,4.5600000000000005
2016-10-25,3.12
2016-10-26,6.16
2016-10-27,2.08
2016-10-28,2.4
2016-10-29,1.36
2016-10-30,0.0
2016-10-31,2.8000000000000003
2016-11-01,5.22
2016-11-02,4.2299999999999995
2016-11-03,5.76
2016-11-04,8.01
2016-11-05,0.0
2016-11-06,0.0
2016-11-07,3.8699999999999997
2016-11-08,5.49
2016-11-09,9.0
2016-11-10,7.109999999999999
2016-11-11,5.13
2016-11-12,2.79
2016-11-13,0.0
2016-11-14,6.569999999999999
2016-11-15,5.9399999999999995
2016-11-16,4.5
2016-11-17,7.56
2016-11-18,4.41
2016-11-19,0.0
2016-11-20,1.26
2016-11-21,6.569999999999999
2016-11-22,8.19
2016-11-23,5.9399999999999995
2016-11-24,0.0
2016-11-25,2.16
2016-11-26,0.0
2016-11-27,1.26
2016-11-28,8.37
2016-11-29,4.77
2016-11-30,4.859999999999999
2016-12-01,4.41
2016-12-02,3.51
2016-12-03,1.53
2016-12-04,2.16
2016-12-05,3.2399999999999998
2016-12-06,5.9399999999999995
2016-12-07,6.029999999999999
2016-12-08,9.0
2016-12-09,7.92
2016-12-10,4.68
2016-12-11,1.3499999999999999
2016-12-12,7.29
2016-12-13,5.67
2016-12-14,7.739999999999999
2016-12-15,7.739999999999999
2016-12-16,3.33
2016-12-17,2.88
2016-12-18,0.0
2016-12-19,4.5
2016-12-20,6.029999999999999
2016-12-21,4.68
2016-12-22,6.21
2016-12-23,2.16
2016-12-24,1.98
2016-12-25,1.26
2016-12-26,2.16
2016-12-27,4.95
2016-12-28,5.13
2016-12-29,5.13
2016-12-30,3.5999999999999996
2016-12-31,1.89
2017-01-01,0.0
2017-01-02,1.17
2017-01-03,4.41
2017-01-04,5.49
2017-01-05,3.5999999999999996
2017-01-06,4.41
2017-01-07,1.3499999999999999
2017-01-08,2.25
2017-01-09,2.79
2017-01-10,3.42
2017-01-11,2.88
2017-01-12,3.15
2017-01-13,5.58
2017-01-14,3.15
2017-01-15,2.79
2017-01-16,3.06
2017-01-17,5.9399999999999995
2017-01-18,2.52
2017-01-19,2.52
2017-01-20,2.6999999999999997
2017-01-21,0.99
2017-01-22,1.7999999999999998
2017-01-23,4.32
2017-01-24,5.49
2017-01-25,8.37
2017-01-26,5.3999999999999995
2017-01-27,9.0
2017-01-28,3.15
2017-01-29,1.7999999999999998
2017-01-30,4.95
2017-01-31,7.56
2017-02-01,4.18
2017-02-02,6.71
2017-02-03,11.0
2017-02-04,3.96
2017-02-05,1.98
2017-02-06,4.51
2017-02-07,6.71
2017-02-08,6.6
2017-02-09,8.47
2017-02-10,6.49
2017-02-11,2.42
2017-02-12,5.5
2017-02-13,5.94
2017-02-14,7.7
2017-02-15,10.67
2017-02-16,4.84
2017-02-17,7.26
2017-02-18,0.0
2017-02-19,0.0
2017-02-20,3.52
2017-02-21,4.84
2017-02-22,8.03
2017-02-23,7.15
2017-02-24,5.06
2017-02-25,0.0
2017-02-26,1.43
2017-02-27,4.95
2017-02-28,5.94
2017-03-01,9.959999999999999
2017-03-02,12.0
2017-03-03,12.0
2017-03-04,2.16
2017-03-05,1.68
2017-03-06,8.04
2017-03-07,4.4399999999999995
2017-03-08,6.24
2017-03-09,5.52
2017-03-10,8.28
2017-03-11,4.2
2017-03-12,2.6399999999999997
2017-03-13,6.12
2017-03-14,6.4799999999999995
2017-03-15,7.319999999999999
2017-03-16,6.4799999999999995
2017-03-17,5.16
2017-03-18,2.76
2017-03-19,2.88
2017-03-20,3.12
2017-03-21,7.56
2017-03-22,7.199999999999999
2017-03-23,6.84
2017-03-24,6.12
2017-03-25,3.84
2017-03-26,1.56
2017-03-27,3.7199999999999998
2017-03-28,8.879999999999999
2017-03-29,9.0
2017-03-30,6.24
2017-03-31,8.04
2017-04-01,1.87
2017-04-02,0.0
2017-04-03,7.92
2017-04-04,5.72
2017-04-05,7.15
2017-04-06,7.15
2017-04-07,5.5
2017-04-08,2.09
2017-04-09,4.84
2017-04-10,7.48
2017-04-11,6.49
2017-04-12,1.32
2017-04-13,5.06
2017-04-14,3.08
2017-04-15,1.76
2017-04-16,2.2
2017-04-17,6.16
2017-04-18,5.06
2017-04-19,5.5
2017-04-20,6.05
2017-04-21,5.83
2017-04-22,3.08
2017-04-23,3.52
2017-04-24,9.24
2017-04-25,8.8
2017-04-26,9.9
2017-04-27,11.0
2017-04-28,10.12
2017-04-29,1.54
2017-04-30,1.87
2017-05-01,7.4399999999999995
2017-05-02,12.0
2017-05-03,10.559999999999999
2017-05-04,6.72
2017-05-05,6.12
2017-05-06,1.92
2017-05-07,4.56
2017-05-08,5.3999999999999995
2017-05-09,6.72
2017-05-10,7.08
2017-05-11,8.64
2017-05-12,4.2
2017-05-13,8.76
2017-05-14,0.0
2017-05-15,10.08
2017-05-16,8.4
2017-05-17,9.0
2017-05-18,6.96
2017-05-19,5.279999999999999
2017-05-20,1.3199999999999998
2017-05-21,0.0
2017-05-22,7.8
2017-05-23,5.52
2017-05-24,6.84
2017-05-25,9.24
2017-05-26,5.52
2017-05-27,3.96
2017-05-28,0.0
2017-05-29,0.0
2017-05-30,6.4799999999999995
2017-05-31,6.84
2017-06-01,8.82
2017-06-02,6.720000000000001
2017-06-03,4.9
2017-06-04,4.9
2017-06-05,11.760000000000002
2017-06-06,10.080000000000002
2017-06-07,8.4
2017-06-08,11.48
2017-06-09,14.000000000000002
2017-06-10,2.3800000000000003
2017-06-11,3.22
2017-06-12,11.340000000000002
2017-06-13,8.120000000000001
2017-06-14,7.5600000000000005
2017-06-15,13.440000000000001
2017-06-16,11.06
2017-06-17,2.3800000000000003
2017-06-18,3.7800000000000002
2017-06-19,6.0200000000000005
2017-06-20,9.66
2017-06-21,8.260000000000002
2017-06-22,9.100000000000001
2017-06-23,7.420000000000001
2017-06-24,2.24
2017-06-25,10.22
2017-06-26,8.680000000000001
2017-06-27,8.4
2017-06-28,12.32
2017-06-29,10.080000000000002
2017-06-30,8.82
2017-07-01,2.5200000000000005
2017-07-02,0.0
2017-07-03,6.44
2017-07-04,12.740000000000002
2017-07-05,7.700000000000001
2017-07-06,7.140000000000001
2017-07-07,5.880000000000001
2017-07-08,2.24
2017-07-09,2.1
2017-07-10,6.580000000000001
2017-07-11,5.74
2017-07-12,4.2
2017-07-13,7.000000000000001
2017-07-14,8.4
2017-07-15,0.0
2017-07-16,3.9200000000000004
2017-07-17,6.0200000000000005
2017-07-18,6.720000000000001
2017-07-19,9.66
2017-07-20,12.040000000000001
2017-07-21,14.000000000000002
2017-07-22,2.9400000000000004
2017-07-23,2.5200000000000005
2017-07-24,7.5600000000000005
2017-07-25,9.38
2017-07-26,9.66
2017-07-27,9.940000000000001
2017-07-28,10.080000000000002
2017-07-29,0.0
2017-07-30,1.4000000000000001
2017-07-31,8.680000000000001
2017-08-01,9.6
2017-08-02,9.6
2017-08-03,8.52
2017-08-04,12.0
2017-08-05,2.76
2017-08-06,3.48
2017-08-07,6.359999999999999
2017-08-08,8.879999999999999
2017-08-09,8.879999999999999
2017-08-10,6.12
2017-08-11,7.56
2017-08-12,2.4
2017-08-13,2.76
2017-08-14,8.64
2017-08-15,9.959999999999999
2017-08-16,6.72
2017-08-17,7.199999999999999
2017-08-18,6.12
2017-08-19,2.88
2017-08-20,2.16
2017-08-21,6.359999999999999
2017-08-22,7.92
2017-08-23,4.56
2017-08-24,4.8
2017-08-25,8.64
2017-08-26,3.7199999999999998
2017-08-27,3.7199999999999998
2017-08-28,4.2
2017-08-29,6.12
2017-08-30,6.0
2017-08-31,7.199999999999999
2017-09-01,10.559999999999999
2017-09-02,2.16
2017-09-03,1.92
2017-09-04,3.96
2017-09-05,4.92
2017-09-06,8.04
2017-09-07,6.72
2017-09-08,5.88
2017-09-09,3.36
2017-09-10,2.52
2017-09-11,7.56
2017-09-12,10.559999999999999
2017-09-13,7.92
2017-09-14,9.6
2017-09-15,10.08
2017-09-16,3.5999999999999996
2017-09-17,2.88
2017-09-18,6.12
2017-09-19,5.64
2017-09-20,8.52
2017-09-21,9.959999999999999
2017-09-22,9.6
2017-09-23,4.4399999999999995
2017-09-24,2.76
2017-09-25,8.04
2017-09-26,9.48
2017-09-27,12.0
2017-09-28,9.719999999999999
2017-09-29,6.72
2017-09-30,0.0
2017-10-01,4.2
2017-10-02,4.95
2017-10-03,7.199999999999999
2017-10-04,5.7
2017-10-05,9.45
2017-10-06,4.2
2017-10-07,3.3
2017-10-08,0.0
2017-10-09,5.25
2017-10-10,6.0
2017-10-11,6.3
2017-10-12,8.25
2017-10-13,6.8999999999999995
2017-10-14,2.1
2017-10-15,1.5
2017-10-16,6.1499999999999995
2017-10-17,4.6499999999999995
2017-10-18,7.8
2017-10-19,9.15
2017-10-20,6.3
2017-10-21,2.4
2017-10-22,4.2
2017-10-23,6.3
2017-10-24,8.1
2017-10-25,5.85
2017-10-26,11.25
2017-10-27,15.0
2017-10-28,7.5
2017-10-29,3.15
2017-10-30,6.1499999999999995
2017-10-31,9.45
2017-11-01,16.0
2017-11-02,13.6
2017-11-03,13.120000000000001
2017-11-04,5.6000000000000005
2017-11-05,2.4
2017-11-06,11.040000000000001
2017-11-07,9.28
2017-11-08,11.36
2017-11-09,7.04
2017-11-10,12.0
2017-11-11,1.92
2017-11-12,0.0
2017-11-13,10.4
2017-11-14,7.2
2017-11-15,8.8
2017-11-16,12.8
2017-11-17,13.6
2017-11-18,2.88
2017-11-19,2.56
2017-11-20,7.84
2017-11-21,11.040000000000001
2017-11-22,12.16
2017-11-23,2.72
2017-11-24,9.120000000000001
2017-11-25,4.48
2017-11-26,0.0
2017-11-27,11.52
2017-11-28,12.8
2017-11-29,16.0
2017-11-30,12.8
2017-12-01,10.56
2017-12-02,7.84
2017-12-03,3.52
2017-12-04,16.0
2017-12-05,11.84
2017-12-06,8.32
2017-12-07,8.32
2017-12-08,11.84
2017-12-09,3.36
2017-12-10,4.32
2017-12-11,13.120000000000001
2017-12-12,13.280000000000001
2017-12-13,12.0
2017-12-14,9.76
2017-12-15,12.96
2017-12-16,4.32
2017-12-17,4.48
2017-12-18,11.36
2017-12-19,12.48
2017-12-20,8.16
2017-12-21,15.52
2017-12-22,14.4
2017-12-23,6.08
2017-12-24,3.84
2017-12-25,2.24
2017-12-26,9.44
2017-12-27,13.92
2017-12-28,9.92
2017-12-29,3.04
2017-12-30,8.32
2017-12-31,4.0
2018-01-01,3.2
2018-01-02,9.4
2018-01-03,13.600000000000001
2018-01-04,13.200000000000001
2018-01-05,18.8
2018-01-06,5.4
2018-01-07,6.0
2018-01-08,14.4
2018-01-09,15.8
2018-01-10,9.600000000000001
2018-01-11,17.2
2018-01-12,16.400000000000002
2018-01-13,6.2
2018-01-14,7.0
2018-01-15,5.0
2018-01-16,14.4
2018-01-17,13.200000000000001
2018-01-18,17.2
2018-01-19,12.8
2018-01-20,5.0
2018-01-21,3.8000000000000003
2018-01-22,12.200000000000001
2018-01-23,17.0
2018-01-24,14.8
2018-01-25,15.4
2018-01-26,15.0
2018-01-27,11.200000000000001
2018-01-28,5.0
2018-01-29,20.0
2018-01-30,14.8
2018-01-31,19.400000000000002
2018-02-01,17.04
2018-02-02,14.399999999999999
2018-02-03,7.92
2018-02-04,5.279999999999999
2018-02-05,16.8
2018-02-06,24.0
2018-02-07,14.399999999999999
2018-02-08,17.28
2018-02-09,16.8
2018-02-10,4.32
2018-02-11,3.5999999999999996
2018-02-12,15.12
2018-02-13,11.52
2018-02-14,13.2
2018-02-15,12.48
2018-02-16,8.4
2018-02-17,0.96
2018-02-18,2.4
2018-02-19,3.5999999999999996
2018-02-20,12.48
2018-02-21,13.44
2018-02-22,12.959999999999999
2018-02-23,10.799999999999999
2018-02-24,3.36
2018-02-25,5.76
2018-02-26,10.799999999999999
2018-02-27,14.16
2018-02-28,9.84
2018-03-01,12.600000000000001
2018-03-02,12.200000000000001
2018-03-03,6.6000000000000005
2018-03-04,4.2
2018-03-05,8.6
2018-03-06,7.2
2018-03-07,13.200000000000001
2018-03-08,10.0
2018-03-09,12.8
2018-03-10,3.0
2018-03-11,4.0
2018-03-12,9.4
2018-03-13,9.600000000000001
2018-03-14,11.0
2018-03-15,14.200000000000001
2018-03-16,12.200000000000001
2018-03-17,4.4
2018-03-18,0.0
2018-03-19,7.6000000000000005
2018-03-20,11.200000000000001
2018-03-21,11.200000000000001
2018-03-22,14.200000000000001
2018-03-23,13.600000000000001
2018-03-24,7.0
2018-03-25,1.6
2018-03-26,15.8
2018-03-27,20.0
2018-03-28,17.400000000000002
2018-03-29,10.8
2018-03-30,5.6000000000000005
2018-03-31,5.0
2018-04-01,4.41
2018-04-02,15.12
2018-04-03,15.959999999999999
2018-04-04,21.0
2018-04-05,16.38
2018-04-06,11.76
2018-04-07,7.35
2018-04-08,1.47
2018-04-09,15.75
2018-04-10,13.02
2018-04-11,13.44
2018-04-12,12.389999999999999
2018-04-13,8.19
2018-04-14,3.57
2018-04-15,5.04
2018-04-16,15.959999999999999
2018-04-17,15.959999999999999
2018-04-18,14.07
2018-04-19,13.02
2018-04-20,13.86
2018-04-21,2.1
2018-04-22,3.36
2018-04-23,10.5
2018-04-24,14.28
2018-04-25,13.02
2018-04-26,19.11
2018-04-27,11.549999999999999
2018-04-28,4.62
2018-04-29,3.9899999999999998
2018-04-30,18.06
2018-05-01,15.600000000000001
2018-05-02,15.4
2018-05-03,10.600000000000001
2018-05-04,14.200000000000001
2018-05-05,5.6000000000000005
2018-05-06,3.2
2018-05-07,15.200000000000001
2018-05-08,12.0
2018-05-09,13.4
2018-05-10,18.0
2018-05-11,15.8
2018-05-12,1.6
2018-05-13,1.4000000000000001
2018-05-14,9.0
2018-05-15,9.4
2018-05-16,10.600000000000001
2018-05-17,11.8
2018-05-18,11.200000000000001
2018-05-19,3.0
2018-05-20,4.2
2018-05-21,9.4
2018-05-22,8.0
2018-05-23,11.0
2018-05-24,9.200000000000001
2018-05-25,13.8
2018-05-26,4.6000000000000005
2018-05-27,2.0
2018-05-28,2.6
2018-05-29,10.0
2018-05-30,11.4
2018-05-31,20.0
2018-06-01,15.25
2018-06-02,6.0
2018-06-03,8.5
2018-06-04,25.0
2018-06-05,19.25
2018-06-06,17.25
2018-06-07,14.0
2018-06-08,17.5
2018-06-09,4.0
2018-06-10,4.0
2018-06-11,18.5
2018-06-12,12.25
2018-06-13,12.75
2018-06-14,14.5
2018-06-15,13.0
2018-06-16,1.25
2018-06-17,3.0
2018-06-18,12.0
2018-06-19,16.75
2018-06-20,11.5
2018-06-21,10.0
2018-06-22,12.0
2018-06-23,2.75
2018-06-24,0.0
2018-06-25,14.5
2018-06-26,12.0
2018-06-27,12.5
2018-06-28,11.25
2018-06-29,8.75
2018-06-30,2.5
2018-07-01,1.5
2018-07-02,6.25
2018-07-03,8.75
2018-07-04,2.5
2018-07-05,8.75
2018-07-06,10.5
2018-07-07,5.0
2018-07-08,0.0
2018-07-09,8.75
2018-07-10,10.0
2018-07-11,11.25
2018-07-12,10.25
2018-07-13,13.25
2018-07-14,4.25
2018-07-15,2.5
2018-07-16,11.75
2018-07-17,18.25
2018-07-18,14.0
2018-07-19,19.25
2018-07-20,25.0
2018-07-21,6.75
2018-07-22,3.0
2018-07-23,10.25
2018-07-24,15.5
2018-07-25,18.25
2018-07-26,20.5
2018-07-27,14.25
2018-07-28,2.75
2018-07-29,0.0
2018-07-30,13.5
2018-07-31,17.0
2018-08-01,19.14
2018-08-02,20.68
2018-08-03,19.36
2018-08-04,8.8
2018-08-05,4.62
2018-08-06,19.580000000000002
2018-08-07,22.0
2018-08-08,21.56
2018-08-09,14.74
2018-08-10,17.82
2018-08-11,0.0
2018-08-12,0.0
2018-08-13,11.0
2018-08-14,16.06
2018-08-15,18.26
2018-08-16,13.42
2018-08-17,14.52
2018-08-18,3.52
2018-08-19,3.96
2018-08-20,14.3
2018-08-21,11.0
2018-08-22,13.42
2018-08-23,16.94
2018-08-24,14.08
2018-08-25,2.42
2018-08-26,2.86
2018-08-27,15.62
2018-08-28,20.68
2018-08-29,20.24
2018-08-30,17.16
2018-08-31,14.08
2018-09-01,5.28
2018-09-02,2.2
2018-09-03,3.74
2018-09-04,16.28
2018-09-05,12.1
2018-09-06,15.62
2018-09-07,16.72
2018-09-08,6.6
2018-09-09,2.64
2018-09-10,11.22
2018-09-11,12.76
2018-09-12,13.42
2018-09-13,17.6
2018-09-14,15.4
2018-09-15,8.14
2018-09-16,0.0
2018-09-17,9.46
2018-09-18,13.86
2018-09-19,17.38
2018-09-20,19.8
2018-09-21,22.0
2018-09-22,4.4
2018-09-23,6.6
2018-09-24,13.86
2018-09-25,19.36
2018-09-26,16.94
2018-09-27,18.7
2018-09-28,13.86
2018-09-29,6.6
2018-09-30,3.52
2018-10-01,22.14
2018-10-02,21.060000000000002
2018-10-03,15.930000000000001
2018-10-04,20.25
2018-10-05,17.28
2018-10-06,3.24
2018-10-07,3.5100000000000002
2018-10-08,20.790000000000003
2018-10-09,22.41
2018-10-10,25.92
2018-10-11,27.0
2018-10-12,24.840000000000003
2018-10-13,8.100000000000001
2018-10-14,6.48
2018-10-15,20.520000000000003
2018-10-16,23.220000000000002
2018-10-17,20.790000000000003
2018-10-18,19.17
2018-10-19,17.82
2018-10-20,9.18
2018-10-21,4.050000000000001
2018-10-22,13.770000000000001
2018-10-23,21.6
2018-10-24,25.92
2018-10-25,24.57
2018-10-26,24.03
2018-10-27,0.0
2018-10-28,8.370000000000001
2018-10-29,22.68
2018-10-30,19.44
2018-10-31,23.220000000000002
2018-11-01,17.38
2018-11-02,17.38
2018-11-03,3.08
2018-11-04,5.5
2018-11-05,11.44
2018-11-06,10.78
2018-11-07,14.08
2018-11-08,17.16
2018-11-09,14.08
2018-11-10,7.48
2018-11-11,1.76
2018-11-12,9.9
2018-11-13,12.540000000000001
2018-11-14,9.46
2018-11-15,12.98
2018-11-16,15.84
2018-11-17,4.18
2018-11-18,3.96
2018-11-19,10.56
2018-11-20,17.6
2018-11-21,17.16
2018-11-22,2.42
2018-11-23,5.72
2018-11-24,5.5
2018-11-25,4.18
2018-11-26,10.34
2018-11-27,16.06
2018-11-28,19.8
2018-11-29,22.0
2018-11-30,21.12
2018-12-01,9.24
2018-12-02,5.28
2018-12-03,15.62
2018-12-04,13.64
2018-12-05,12.540000000000001
2018-12-06,14.08
2018-12-07,15.62
2018-12-08,4.4
2018-12-09,1.54
2018-12-10,12.76
2018-12-11,16.06
2018-12-12,14.52
2018-12-13,14.96
2018-12-14,15.4
2018-12-15,0.88
2018-12-16,1.76
2018-12-17,14.52
2018-12-18,17.82
2018-12-19,11.22
2018-12-20,16.72
2018-12-21,14.08
2018-12-22,6.16
2018-12-23,2.86
2018-12-24,10.78
2018-12-25,9.46
2018-12-26,20.68
2018-12-27,22.0
2018-12-28,14.08
2018-12-29,6.6
2018-12-30,1.54
2018-12-31,10.56
2019-01-01,4.37
2019-01-02,13.110000000000001
2019-01-03,21.39
2019-01-04,20.240000000000002
2019-01-05,5.29
2019-01-06,1.84
2019-01-07,17.94
2019-01-08,14.49
2019-01-09,18.17
2019-01-10,16.79
2019-01-11,14.49
2019-01-12,6.67
2019-01-13,4.83
2019-01-14,8.97
2019-01-15,13.34
2019-01-16,18.630000000000003
2019-01-17,13.34
2019-01-18,23.0
2019-01-19,7.590000000000001
2019-01-20,6.44
2019-01-21,4.6000000000000005
2019-01-22,12.42
2019-01-23,16.330000000000002
2019-01-24,13.57
2019-01-25,14.49
2019-01-26,4.83
2019-01-27,2.99
2019-01-28,10.35
2019-01-29,12.88
2019-01-30,20.240000000000002
2019-01-31,17.02
2019-02-01,16.8
2019-02-02,6.6000000000000005
2019-02-03,2.4000000000000004
2019-02-04,14.200000000000001
2019-02-05,20.0
2019-02-06,14.200000000000001
2019-02-07,14.200000000000001
2019-02-08,12.200000000000001
2019-02-09,7.0
2019-02-10,4.2
2019-02-11,9.8
2019-02-12,16.2
2019-02-13,14.0
2019-02-14,15.0
2019-02-15,17.2
2019-02-16,7.2
2019-02-17,3.0
2019-02-18,6.4
2019-02-19,10.4
2019-02-20,15.600000000000001
2019-02-21,15.600000000000001
2019-02-22,17.6
2019-02-23,6.4
2019-02-24,2.4000000000000004
2019-02-25,19.8
2019-02-26,12.8
2019-02-27,17.8
2019-02-28,14.8
2019-03-01,14.72
2019-03-02,7.13
2019-03-03,1.3800000000000001
2019-03-04,12.88
2019-03-05,17.48
2019-03-06,13.34
2019-03-07,15.64
2019-03-08,12.65
2019-03-09,2.99
2019-03-10,0.0
2019-03-11,12.65
2019-03-12,13.8
2019-03-13,19.09
2019-03-14,15.64
2019-03-15,20.01
2019-03-16,6.67
2019-03-17,2.3000000000000003
2019-03-18,16.79
2019-03-19,22.310000000000002
2019-03-20,17.71
2019-03-21,23.0
2019-03-22,20.240000000000002
2019-03-23,2.3000000000000003
2019-03-24,4.83
2019-03-25,16.79
2019-03-26,19.09
2019-03-27,8.05
2019-03-28,16.79
2019-03-29,16.560000000000002
2019-03-30,6.9
2019-03-31,2.0700000000000003
2019-04-01,11.04
2019-04-02,11.28
2019-04-03,9.36
2019-04-04,12.48
2019-04-05,6.96
2019-04-06,3.36
2019-04-07,1.68
2019-04-08,11.28
2019-04-09,9.84
2019-04-10,10.799999999999999
2019-04-11,12.48
2019-04-12,9.84
2019-04-13,3.36
2019-04-14,0.96
2019-04-15,9.36
2019-04-16,12.24
2019-04-17,10.08
