date,MCD
2016-06-08,18.24
2016-06-09,13.3
2016-06-10,0.0
2016-06-11,0.0
2016-06-12,0.0
2016-06-13,8.74
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,0.0
2016-06-17,7.6
2016-06-18,0.0
2016-06-19,0.0
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,17.29
2016-06-25,0.0
2016-06-26,0.0
2016-06-27,16.15
2016-06-28,11.21
2016-06-29,9.31
2016-06-30,0.0
2016-07-01,10.44
2016-07-02,0.0
2016-07-03,0.0
2016-07-04,0.0
2016-07-05,0.0
2016-07-06,7.199999999999999
2016-07-07,10.44
2016-07-08,18.0
2016-07-09,12.96
2016-07-10,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,10.62
2016-07-14,6.48
2016-07-15,5.58
2016-07-16,0.0
2016-07-17,10.44
2016-07-18,0.0
2016-07-19,0.0
2016-07-20,5.22
2016-07-21,0.0
2016-07-22,11.34
2016-07-23,0.0
2016-07-24,0.0
2016-07-25,11.16
2016-07-26,12.6
2016-07-27,0.0
2016-07-28,5.94
2016-07-29,0.0
2016-07-30,0.0
2016-07-31,0.0
2016-08-01,8.74
2016-08-02,19.0
2016-08-03,9.88
2016-08-04,15.2
2016-08-05,6.84
2016-08-06,0.0
2016-08-07,11.78
2016-08-08,0.0
2016-08-09,7.98
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-13,0.0
2016-08-14,7.6
2016-08-15,14.06
2016-08-16,7.79
2016-08-17,5.89
2016-08-18,0.0
2016-08-19,0.0
2016-08-20,0.0
2016-08-21,0.0
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,6.2700000000000005
2016-08-25,5.13
2016-08-26,14.06
2016-08-27,0.0
2016-08-28,0.0
2016-08-29,0.0
2016-08-30,18.24
2016-08-31,0.0
2016-09-01,0.0
2016-09-02,19.0
2016-09-03,0.0
2016-09-04,0.0
2016-09-05,0.0
2016-09-06,0.0
2016-09-07,14.06
2016-09-08,6.2700000000000005
2016-09-09,8.36
2016-09-10,0.0
2016-09-11,0.0
2016-09-12,7.6
2016-09-13,11.97
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,0.0
2016-09-17,0.0
2016-09-18,5.89
2016-09-19,0.0
2016-09-20,10.26
2016-09-21,12.16
2016-09-22,6.46
2016-09-23,0.0
2016-09-24,15.96
2016-09-25,0.0
2016-09-26,12.16
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,9.5
2016-09-30,9.12
2016-10-01,8.6
2016-10-02,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,7.6
2016-10-07,0.0
2016-10-08,0.0
2016-10-09,0.0
2016-10-10,7.6
2016-10-11,7.4
2016-10-12,20.0
2016-10-13,0.0
2016-10-14,0.0
2016-10-15,0.0
2016-10-16,0.0
2016-10-17,0.0
2016-10-18,0.0
2016-10-19,7.2
2016-10-20,12.4
2016-10-21,0.0
2016-10-22,0.0
2016-10-23,0.0
2016-10-24,6.800000000000001
2016-10-25,13.8
2016-10-26,13.4
2016-10-27,0.0
2016-10-28,9.4
2016-10-29,0.0
2016-10-30,7.800000000000001
2016-10-31,0.0
2016-11-01,19.0
2016-11-02,0.0
2016-11-03,0.0
2016-11-04,9.31
2016-11-05,0.0
2016-11-06,0.0
2016-11-07,0.0
2016-11-08,5.51
2016-11-09,6.2700000000000005
2016-11-10,15.77
2016-11-11,11.02
2016-11-12,12.73
2016-11-13,11.21
2016-11-14,8.55
2016-11-15,0.0
2016-11-16,14.63
2016-11-17,0.0
2016-11-18,9.88
2016-11-19,0.0
2016-11-20,0.0
2016-11-21,10.26
2016-11-22,0.0
2016-11-23,6.65
2016-11-24,0.0
2016-11-25,0.0
2016-11-26,0.0
2016-11-27,0.0
2016-11-28,6.46
2016-11-29,7.98
2016-11-30,8.74
2016-12-01,0.0
2016-12-02,22.0
2016-12-03,0.0
2016-12-04,19.58
2016-12-05,14.96
2016-12-06,13.42
2016-12-07,6.6
2016-12-08,0.0
2016-12-09,0.0
2016-12-10,15.84
2016-12-11,0.0
2016-12-12,10.78
2016-12-13,0.0
2016-12-14,10.78
2016-12-15,0.0
2016-12-16,15.62
2016-12-17,0.0
2016-12-18,0.0
2016-12-19,8.36
2016-12-20,0.0
2016-12-21,20.9
2016-12-22,13.42
2016-12-23,9.46
2016-12-24,0.0
2016-12-25,12.98
2016-12-26,0.0
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.0
2016-12-31,10.56
2017-01-01,0.0
2017-01-02,5.25
2017-01-03,0.0
2017-01-04,8.75
2017-01-05,13.25
2017-01-06,11.25
2017-01-07,0.0
2017-01-08,0.0
2017-01-09,4.5
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,4.75
2017-01-14,8.25
2017-01-15,0.0
2017-01-16,7.5
2017-01-17,6.0
2017-01-18,7.25
2017-01-19,25.0
2017-01-20,7.0
2017-01-21,0.0
2017-01-22,0.0
2017-01-23,9.75
2017-01-24,5.0
2017-01-25,13.25
2017-01-26,12.75
2017-01-27,15.75
2017-01-28,5.5
2017-01-29,11.5
2017-01-30,10.0
2017-01-31,10.5
2017-02-01,8.12
2017-02-02,16.82
2017-02-03,14.499999999999998
2017-02-04,0.0
2017-02-05,0.0
2017-02-06,13.919999999999998
2017-02-07,0.0
2017-02-08,15.95
2017-02-09,27.55
2017-02-10,0.0
2017-02-11,0.0
2017-02-12,0.0
2017-02-13,27.26
2017-02-14,18.56
2017-02-15,22.62
2017-02-16,11.6
2017-02-17,8.41
2017-02-18,15.079999999999998
2017-02-19,9.86
2017-02-20,0.0
2017-02-21,12.76
2017-02-22,29.0
2017-02-23,0.0
2017-02-24,0.0
2017-02-25,0.0
2017-02-26,0.0
2017-02-27,13.63
2017-02-28,17.4
2017-03-01,5.94
2017-03-02,27.0
2017-03-03,18.630000000000003
2017-03-04,0.0
2017-03-05,0.0
2017-03-06,0.0
2017-03-07,10.8
2017-03-08,7.0200000000000005
2017-03-09,0.0
2017-03-10,13.23
2017-03-11,0.0
2017-03-12,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,11.07
2017-03-17,16.740000000000002
2017-03-18,0.0
2017-03-19,0.0
2017-03-20,12.96
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,6.48
2017-03-24,11.07
2017-03-25,6.210000000000001
2017-03-26,7.83
2017-03-27,6.75
2017-03-28,24.57
2017-03-29,0.0
2017-03-30,12.15
2017-03-31,11.34
2017-04-01,19.53
2017-04-02,0.0
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,10.85
2017-04-06,10.54
2017-04-07,17.98
2017-04-08,0.0
2017-04-09,0.0
2017-04-10,7.75
2017-04-11,8.99
2017-04-12,5.89
2017-04-13,0.0
2017-04-14,30.38
2017-04-15,8.37
2017-04-16,0.0
2017-04-17,12.09
2017-04-18,17.669999999999998
2017-04-19,0.0
2017-04-20,8.68
2017-04-21,21.39
2017-04-22,14.26
2017-04-23,0.0
2017-04-24,29.14
2017-04-25,29.76
2017-04-26,31.0
2017-04-27,24.18
2017-04-28,0.0
2017-04-29,0.0
2017-04-30,10.54
2017-05-01,8.5
2017-05-02,7.82
2017-05-03,8.84
2017-05-04,12.920000000000002
2017-05-05,18.360000000000003
2017-05-06,7.82
2017-05-07,0.0
2017-05-08,0.0
2017-05-09,19.380000000000003
2017-05-10,16.32
2017-05-11,11.22
2017-05-12,0.0
2017-05-13,0.0
2017-05-14,0.0
2017-05-15,11.56
2017-05-16,25.840000000000003
2017-05-17,11.9
2017-05-18,9.18
2017-05-19,15.64
2017-05-20,22.44
2017-05-21,0.0
2017-05-22,21.08
2017-05-23,14.96
2017-05-24,10.88
2017-05-25,13.260000000000002
2017-05-26,9.52
2017-05-27,0.0
2017-05-28,0.0
2017-05-29,7.82
2017-05-30,34.0
2017-05-31,7.140000000000001
2017-06-01,10.5
2017-06-02,0.0
2017-06-03,0.0
2017-06-04,25.0
2017-06-05,8.75
2017-06-06,0.0
2017-06-07,11.25
2017-06-08,0.0
2017-06-09,0.0
2017-06-10,0.0
2017-06-11,0.0
2017-06-12,0.0
2017-06-13,12.75
2017-06-14,6.75
2017-06-15,0.0
2017-06-16,9.0
2017-06-17,0.0
2017-06-18,6.0
2017-06-19,0.0
2017-06-20,14.25
2017-06-21,11.0
2017-06-22,16.5
2017-06-23,21.5
2017-06-24,0.0
2017-06-25,0.0
2017-06-26,6.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,7.75
2017-06-30,0.0
2017-07-01,9.46
2017-07-02,0.0
2017-07-03,11.88
2017-07-04,0.0
2017-07-05,0.0
2017-07-06,7.48
2017-07-07,0.0
2017-07-08,0.0
2017-07-09,7.92
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,9.68
2017-07-13,0.0
2017-07-14,0.0
2017-07-15,0.0
2017-07-16,12.54
2017-07-17,0.0
2017-07-18,8.8
2017-07-19,0.0
2017-07-20,22.0
2017-07-21,12.32
2017-07-22,0.0
2017-07-23,0.0
2017-07-24,0.0
2017-07-25,7.26
2017-07-26,17.82
2017-07-27,18.7
2017-07-28,0.0
2017-07-29,11.22
2017-07-30,0.0
2017-07-31,7.26
2017-08-01,6.38
2017-08-02,12.47
2017-08-03,0.0
2017-08-04,0.0
2017-08-05,0.0
2017-08-06,9.28
2017-08-07,21.75
2017-08-08,11.31
2017-08-09,8.99
2017-08-10,17.4
2017-08-11,8.12
2017-08-12,0.0
2017-08-13,15.37
2017-08-14,19.14
2017-08-15,23.49
2017-08-16,7.539999999999999
2017-08-17,0.0
2017-08-18,7.249999999999999
2017-08-19,0.0
2017-08-20,9.28
2017-08-21,7.539999999999999
2017-08-22,0.0
2017-08-23,10.73
2017-08-24,12.18
2017-08-25,0.0
2017-08-26,7.539999999999999
2017-08-27,0.0
2017-08-28,29.0
2017-08-29,0.0
2017-08-30,10.15
2017-08-31,6.67
2017-09-01,12.3
2017-09-02,0.0
2017-09-03,0.0
2017-09-04,0.0
2017-09-05,8.1
2017-09-06,7.5
2017-09-07,0.0
2017-09-08,22.2
2017-09-09,0.0
2017-09-10,0.0
2017-09-11,17.099999999999998
2017-09-12,30.0
2017-09-13,16.2
2017-09-14,21.0
2017-09-15,11.4
2017-09-16,8.4
2017-09-17,0.0
2017-09-18,0.0
2017-09-19,10.5
2017-09-20,0.0
2017-09-21,21.0
2017-09-22,9.3
2017-09-23,0.0
2017-09-24,0.0
2017-09-25,10.5
2017-09-26,0.0
2017-09-27,9.6
2017-09-28,13.2
2017-09-29,7.8
2017-09-30,9.0
2017-10-01,35.89
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,11.84
2017-10-05,0.0
2017-10-06,24.42
2017-10-07,21.46
2017-10-08,17.02
2017-10-09,15.54
2017-10-10,0.0
2017-10-11,12.58
2017-10-12,11.47
2017-10-13,19.98
2017-10-14,8.51
2017-10-15,0.0
2017-10-16,17.02
2017-10-17,17.39
2017-10-18,37.0
2017-10-19,0.0
2017-10-20,8.51
2017-10-21,10.36
2017-10-22,0.0
2017-10-23,12.95
2017-10-24,30.34
2017-10-25,26.27
2017-10-26,12.58
2017-10-27,10.36
2017-10-28,19.98
2017-10-29,15.54
2017-10-30,19.61
2017-10-31,25.16
2017-11-01,27.72
2017-11-02,21.84
2017-11-03,10.5
2017-11-04,0.0
2017-11-05,11.34
2017-11-06,23.1
2017-11-07,18.9
2017-11-08,25.2
2017-11-09,42.0
2017-11-10,18.06
2017-11-11,0.0
2017-11-12,17.64
2017-11-13,0.0
2017-11-14,10.92
2017-11-15,24.36
2017-11-16,15.12
2017-11-17,22.26
2017-11-18,0.0
2017-11-19,18.06
2017-11-20,21.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-23,15.96
2017-11-24,0.0
2017-11-25,8.4
2017-11-26,0.0
2017-11-27,18.06
2017-11-28,15.54
2017-11-29,14.28
2017-11-30,15.12
2017-12-01,0.0
2017-12-02,22.08
2017-12-03,0.0
2017-12-04,32.0
2017-12-05,11.52
2017-12-06,7.68
2017-12-07,12.48
2017-12-08,17.28
2017-12-09,11.52
2017-12-10,0.0
2017-12-11,0.0
2017-12-12,15.04
2017-12-13,16.32
2017-12-14,21.12
2017-12-15,24.0
2017-12-16,12.8
2017-12-17,25.92
2017-12-18,12.8
2017-12-19,17.6
2017-12-20,24.96
2017-12-21,31.04
2017-12-22,8.96
2017-12-23,28.8
2017-12-24,18.56
2017-12-25,0.0
2017-12-26,0.0
2017-12-27,13.44
2017-12-28,24.0
2017-12-29,28.16
2017-12-30,0.0
2017-12-31,0.0
2018-01-01,0.0
2018-01-02,29.92
2018-01-03,29.48
2018-01-04,19.8
2018-01-05,19.36
2018-01-06,12.32
2018-01-07,29.92
2018-01-08,30.36
2018-01-09,27.72
2018-01-10,25.52
2018-01-11,25.08
2018-01-12,34.76
2018-01-13,11.88
2018-01-14,15.4
2018-01-15,11.0
2018-01-16,15.84
2018-01-17,0.0
2018-01-18,18.92
2018-01-19,0.0
2018-01-20,0.0
2018-01-21,0.0
2018-01-22,15.84
2018-01-23,15.84
2018-01-24,7.48
2018-01-25,13.64
2018-01-26,20.68
2018-01-27,0.0
2018-01-28,10.12
2018-01-29,31.24
2018-01-30,44.0
2018-01-31,30.36
2018-02-01,31.0
2018-02-02,43.0
2018-02-03,0.0
2018-02-04,10.5
2018-02-05,29.5
2018-02-06,29.0
2018-02-07,28.0
2018-02-08,7.5
2018-02-09,43.0
2018-02-10,13.0
2018-02-11,0.0
2018-02-12,50.0
2018-02-13,24.0
2018-02-14,26.0
2018-02-15,33.0
2018-02-16,27.0
2018-02-17,20.5
2018-02-18,9.0
2018-02-19,0.0
2018-02-20,20.5
2018-02-21,16.5
2018-02-22,20.0
2018-02-23,13.0
2018-02-24,0.0
2018-02-25,0.0
2018-02-26,12.5
2018-02-27,18.0
2018-02-28,13.0
2018-03-01,15.6
2018-03-02,38.400000000000006
2018-03-03,0.0
2018-03-04,0.0
2018-03-05,13.6
2018-03-06,0.0
2018-03-07,20.0
2018-03-08,34.4
2018-03-09,35.2
2018-03-10,0.0
2018-03-11,16.400000000000002
2018-03-12,28.4
2018-03-13,10.0
2018-03-14,22.4
2018-03-15,0.0
2018-03-16,17.6
2018-03-17,20.8
2018-03-18,0.0
2018-03-19,20.0
2018-03-20,15.6
2018-03-21,36.8
2018-03-22,11.6
2018-03-23,33.6
2018-03-24,9.2
2018-03-25,0.0
2018-03-26,14.4
2018-03-27,15.2
2018-03-28,0.0
2018-03-29,40.0
2018-03-30,7.6
2018-03-31,0.0
2018-04-01,13.3
2018-04-02,0.0
2018-04-03,7.699999999999999
2018-04-04,0.0
2018-04-05,19.25
2018-04-06,16.099999999999998
2018-04-07,0.0
2018-04-08,21.0
2018-04-09,7.0
2018-04-10,13.3
2018-04-11,13.3
2018-04-12,33.25
2018-04-13,21.35
2018-04-14,0.0
2018-04-15,0.0
2018-04-16,16.799999999999997
2018-04-17,0.0
2018-04-18,28.35
2018-04-19,0.0
2018-04-20,35.0
2018-04-21,33.599999999999994
2018-04-22,0.0
2018-04-23,13.65
2018-04-24,17.5
2018-04-25,0.0
2018-04-26,10.85
2018-04-27,14.7
2018-04-28,11.55
2018-04-29,0.0
2018-04-30,34.65
2018-05-01,13.6
2018-05-02,0.0
2018-05-03,21.08
2018-05-04,27.200000000000003
2018-05-05,0.0
2018-05-06,0.0
2018-05-07,34.0
2018-05-08,12.920000000000002
2018-05-09,11.22
2018-05-10,19.380000000000003
2018-05-11,20.74
2018-05-12,0.0
2018-05-13,0.0
2018-05-14,17.34
2018-05-15,26.860000000000003
2018-05-16,5.78
2018-05-17,18.02
2018-05-18,10.54
2018-05-19,0.0
2018-05-20,0.0
2018-05-21,14.62
2018-05-22,0.0
2018-05-23,22.1
2018-05-24,12.58
2018-05-25,21.76
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,0.0
2018-05-29,0.0
2018-05-30,0.0
2018-05-31,11.22
2018-06-01,27.0
2018-06-02,0.0
2018-06-03,0.0
2018-06-04,17.55
2018-06-05,9.45
2018-06-06,24.840000000000003
2018-06-07,8.370000000000001
2018-06-08,11.34
2018-06-09,17.82
2018-06-10,0.0
2018-06-11,0.0
2018-06-12,15.39
2018-06-13,0.0
2018-06-14,15.39
2018-06-15,18.09
2018-06-16,0.0
2018-06-17,0.0
2018-06-18,15.39
2018-06-19,0.0
2018-06-20,22.950000000000003
2018-06-21,8.64
2018-06-22,13.77
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,0.0
2018-06-26,15.39
2018-06-27,15.12
2018-06-28,13.77
2018-06-29,16.200000000000003
2018-06-30,0.0
2018-07-01,0.0
2018-07-02,0.0
2018-07-03,11.18
2018-07-04,0.0
2018-07-05,7.800000000000001
2018-07-06,10.66
2018-07-07,0.0
2018-07-08,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,26.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-14,0.0
2018-07-15,0.0
2018-07-16,11.18
2018-07-17,23.4
2018-07-18,20.02
2018-07-19,6.5
2018-07-20,8.06
2018-07-21,0.0
2018-07-22,11.44
2018-07-23,7.28
2018-07-24,15.34
2018-07-25,8.06
2018-07-26,21.58
2018-07-27,11.96
2018-07-28,0.0
2018-07-29,0.0
2018-07-30,23.92
2018-07-31,25.48
2018-08-01,13.0
2018-08-02,16.0
2018-08-03,24.5
2018-08-04,0.0
2018-08-05,10.75
2018-08-06,12.5
2018-08-07,0.0
2018-08-08,15.5
2018-08-09,21.25
2018-08-10,25.0
2018-08-11,0.0
2018-08-12,24.5
2018-08-13,12.5
2018-08-14,6.0
2018-08-15,0.0
2018-08-16,14.75
2018-08-17,7.0
2018-08-18,22.25
2018-08-19,0.0
2018-08-20,0.0
2018-08-21,6.5
2018-08-22,0.0
2018-08-23,12.25
2018-08-24,0.0
2018-08-25,0.0
2018-08-26,10.5
2018-08-27,10.0
2018-08-28,0.0
2018-08-29,17.25
2018-08-30,11.25
2018-08-31,13.5
2018-09-01,0.0
2018-09-02,0.0
2018-09-03,0.0
2018-09-04,0.0
2018-09-05,19.84
2018-09-06,23.36
2018-09-07,12.8
2018-09-08,9.92
2018-09-09,0.0
2018-09-10,7.68
2018-09-11,13.44
2018-09-12,15.36
2018-09-13,27.2
2018-09-14,28.8
2018-09-15,0.0
2018-09-16,8.32
2018-09-17,24.0
2018-09-18,32.0
2018-09-19,15.36
2018-09-20,24.0
2018-09-21,9.92
2018-09-22,0.0
2018-09-23,0.0
2018-09-24,24.64
2018-09-25,16.32
2018-09-26,12.48
2018-09-27,27.52
2018-09-28,17.28
2018-09-29,11.2
2018-09-30,0.0
2018-10-01,24.05
2018-10-02,7.4
2018-10-03,20.72
2018-10-04,0.0
2018-10-05,0.0
2018-10-06,0.0
2018-10-07,0.0
2018-10-08,13.69
2018-10-09,17.39
2018-10-10,6.66
2018-10-11,19.98
2018-10-12,37.0
2018-10-13,0.0
2018-10-14,7.77
2018-10-15,18.13
2018-10-16,6.66
2018-10-17,0.0
2018-10-18,19.61
2018-10-19,10.36
2018-10-20,0.0
2018-10-21,0.0
2018-10-22,15.54
2018-10-23,11.47
2018-10-24,33.3
2018-10-25,0.0
2018-10-26,0.0
2018-10-27,22.94
2018-10-28,0.0
2018-10-29,0.0
2018-10-30,11.47
2018-10-31,17.02
2018-11-01,12.95
2018-11-02,13.3
2018-11-03,9.8
2018-11-04,0.0
2018-11-05,24.85
2018-11-06,17.849999999999998
2018-11-07,11.55
2018-11-08,18.55
2018-11-09,0.0
2018-11-10,0.0
2018-11-11,14.0
2018-11-12,25.55
2018-11-13,14.35
2018-11-14,15.05
2018-11-15,21.0
2018-11-16,9.1
2018-11-17,15.749999999999998
2018-11-18,0.0
2018-11-19,34.65
2018-11-20,26.25
2018-11-21,0.0
2018-11-22,10.5
2018-11-23,21.7
2018-11-24,0.0
2018-11-25,11.55
2018-11-26,10.5
2018-11-27,0.0
2018-11-28,13.65
2018-11-29,6.65
2018-11-30,35.0
2018-12-01,0.0
2018-12-02,0.0
2018-12-03,12.32
2018-12-04,12.6
2018-12-05,23.520000000000003
2018-12-06,24.64
2018-12-07,22.680000000000003
2018-12-08,0.0
2018-12-09,0.0
2018-12-10,17.64
2018-12-11,15.96
2018-12-12,9.24
2018-12-13,15.96
2018-12-14,13.160000000000002
2018-12-15,26.040000000000003
2018-12-16,0.0
2018-12-17,28.000000000000004
2018-12-18,9.8
2018-12-19,0.0
2018-12-20,20.160000000000004
2018-12-21,11.2
2018-12-22,0.0
2018-12-23,17.080000000000002
2018-12-24,15.68
2018-12-25,0.0
2018-12-26,0.0
2018-12-27,18.200000000000003
2018-12-28,24.360000000000003
2018-12-29,0.0
2018-12-30,0.0
2018-12-31,16.8
2019-01-01,0.0
2019-01-02,8.4
2019-01-03,22.8
2019-01-04,10.08
2019-01-05,0.0
2019-01-06,0.0
2019-01-07,13.44
2019-01-08,15.84
2019-01-09,0.0
2019-01-10,11.28
2019-01-11,0.0
2019-01-12,24.0
2019-01-13,0.0
2019-01-14,0.0
2019-01-15,0.0
2019-01-16,20.4
2019-01-17,15.6
2019-01-18,0.0
2019-01-19,0.0
2019-01-20,9.12
2019-01-21,0.0
2019-01-22,0.0
2019-01-23,9.84
2019-01-24,16.56
2019-01-25,6.48
2019-01-26,0.0
2019-01-27,0.0
2019-01-28,0.0
2019-01-29,9.84
2019-01-30,8.64
2019-01-31,23.28
2019-02-01,0.0
2019-02-02,0.0
2019-02-03,0.0
2019-02-04,22.08
2019-02-05,0.0
2019-02-06,12.96
2019-02-07,10.8
2019-02-08,11.76
2019-02-09,0.0
2019-02-10,0.0
2019-02-11,6.96
2019-02-12,24.0
2019-02-13,7.68
2019-02-14,7.439999999999999
2019-02-15,0.0
2019-02-16,10.08
2019-02-17,0.0
2019-02-18,0.0
2019-02-19,18.72
2019-02-20,6.48
2019-02-21,12.0
2019-02-22,10.08
2019-02-23,0.0
2019-02-24,0.0
2019-02-25,0.0
2019-02-26,9.6
2019-02-27,0.0
2019-02-28,0.0
2019-03-01,16.43
2019-03-02,31.0
2019-03-03,0.0
2019-03-04,12.71
2019-03-05,11.47
2019-03-06,23.87
2019-03-07,22.32
2019-03-08,18.6
2019-03-09,0.0
2019-03-10,0.0
2019-03-11,0.0
2019-03-12,20.77
2019-03-13,19.84
2019-03-14,0.0
2019-03-15,29.14
2019-03-16,0.0
2019-03-17,0.0
2019-03-18,20.77
2019-03-19,8.37
2019-03-20,7.75
2019-03-21,23.25
2019-03-22,8.68
2019-03-23,0.0
2019-03-24,22.63
2019-03-25,0.0
2019-03-26,28.83
2019-03-27,24.49
2019-03-28,9.92
2019-03-29,12.71
2019-03-30,0.0
2019-03-31,8.68
2019-04-01,34.0
2019-04-02,11.22
2019-04-03,22.78
2019-04-04,0.0
2019-04-05,22.78
2019-04-06,0.0
2019-04-07,6.460000000000001
2019-04-08,10.54
2019-04-09,9.52
2019-04-10,13.260000000000002
2019-04-11,22.1
2019-04-12,15.98
2019-04-13,0.0
2019-04-14,0.0
2019-04-15,14.28
2019-04-16,5.78
2019-04-17,0.0
2019-04-18,10.88
2019-04-19,0.0
2019-04-20,10.2
2019-04-21,0.0
2019-04-22,19.040000000000003
2019-04-23,0.0
2019-04-24,5.78
2019-04-25,20.74
2019-04-26,11.22
2019-04-27,0.0
2019-04-28,0.0
2019-04-29,13.94
2019-04-30,21.76
2019-05-01,6.800000000000001
2019-05-02,0.0
2019-05-03,15.98
2019-05-04,0.0
2019-05-05,14.96
2019-05-06,11.56
2019-05-07,28.22
2019-05-08,11.9
2019-05-09,13.260000000000002
2019-05-10,0.0
2019-05-11,34.0
2019-05-12,0.0
2019-05-13,9.86
2019-05-14,17.34
2019-05-15,0.0
2019-05-16,16.32
2019-05-17,0.0
2019-05-18,0.0
2019-05-19,0.0
2019-05-20,13.6
2019-05-21,6.800000000000001
2019-05-22,15.3
2019-05-23,12.920000000000002
2019-05-24,8.84
2019-05-25,10.88
2019-05-26,0.0
2019-05-27,0.0
2019-05-28,17.0
2019-05-29,0.0
2019-05-30,15.64
2019-05-31,14.28
2019-06-01,0.0
2019-06-02,30.0
2019-06-03,9.0
2019-06-04,20.4
2019-06-05,9.9
2019-06-06,11.4
2019-06-07,27.9
2019-06-08,25.5
2019-06-09,0.0
2019-06-10,20.7
2019-06-11,8.7
2019-06-12,9.6
2019-06-13,12.3
2019-06-14,0.0
2019-06-15,0.0
2019-06-16,0.0
2019-06-17,18.6
2019-06-18,11.1
2019-06-19,11.1
2019-06-20,15.3
2019-06-21,7.8
2019-06-22,18.3
2019-06-23,0.0
2019-06-24,19.5
2019-06-25,10.8
2019-06-26,14.4
2019-06-27,0.0
2019-06-28,6.0
2019-06-29,0.0
2019-06-30,0.0
2019-07-01,9.75
2019-07-02,0.0
2019-07-03,12.75
2019-07-04,23.0
2019-07-05,0.0
2019-07-06,0.0
2019-07-07,11.75
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,14.0
2019-07-11,10.5
2019-07-12,18.75
2019-07-13,9.75
2019-07-14,12.25
2019-07-15,19.5
2019-07-16,9.5
2019-07-17,0.0
2019-07-18,17.75
2019-07-19,0.0
2019-07-20,0.0
2019-07-21,0.0
2019-07-22,8.25
2019-07-23,8.75
2019-07-24,0.0
2019-07-25,0.0
2019-07-26,18.25
2019-07-27,25.0
2019-07-28,0.0
2019-07-29,9.25
2019-07-30,0.0
2019-07-31,21.0
2019-08-01,16.200000000000003
2019-08-02,0.0
2019-08-03,14.31
2019-08-04,0.0
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,0.0
2019-08-08,0.0
2019-08-09,14.04
2019-08-10,0.0
2019-08-11,0.0
2019-08-12,14.31
2019-08-13,19.44
2019-08-14,0.0
2019-08-15,13.23
2019-08-16,22.14
2019-08-17,0.0
2019-08-18,0.0
2019-08-19,6.48
2019-08-20,11.88
2019-08-21,24.57
2019-08-22,0.0
2019-08-23,27.0
2019-08-24,0.0
2019-08-25,0.0
2019-08-26,0.0
2019-08-27,20.790000000000003
2019-08-28,13.5
2019-08-29,10.53
2019-08-30,10.53
2019-08-31,0.0
2019-09-01,0.0
2019-09-02,0.0
2019-09-03,18.02
2019-09-04,14.28
2019-09-05,18.360000000000003
2019-09-06,26.860000000000003
2019-09-07,20.06
2019-09-08,8.5
2019-09-09,18.360000000000003
2019-09-10,14.28
2019-09-11,22.44
2019-09-12,26.520000000000003
2019-09-13,9.52
2019-09-14,0.0
2019-09-15,0.0
2019-09-16,9.52
2019-09-17,20.74
2019-09-18,0.0
2019-09-19,26.520000000000003
2019-09-20,12.58
2019-09-21,27.200000000000003
2019-09-22,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,25.840000000000003
2019-09-26,34.0
2019-09-27,6.800000000000001
2019-09-28,0.0
2019-09-29,0.0
2019-09-30,28.56
2019-10-01,6.930000000000001
2019-10-02,8.58
2019-10-03,12.54
2019-10-04,9.9
2019-10-05,0.0
2019-10-06,0.0
2019-10-07,0.0
2019-10-08,8.91
2019-10-09,30.360000000000003
2019-10-10,7.260000000000001
2019-10-11,6.6000000000000005
2019-10-12,0.0
2019-10-13,12.54
2019-10-14,4.29
2019-10-15,8.25
2019-10-16,0.0
2019-10-17,0.0
2019-10-18,0.0
2019-10-19,6.6000000000000005
2019-10-20,0.0
2019-10-21,14.52
2019-10-22,27.72
2019-10-23,6.2700000000000005
2019-10-24,15.510000000000002
2019-10-25,7.590000000000001
2019-10-26,0.0
2019-10-27,33.0
2019-10-28,16.830000000000002
2019-10-29,22.77
2019-10-30,14.52
2019-10-31,13.53
2019-11-01,12.71
2019-11-02,6.56
