date,Honeywell Stock Price_unscaled,Honeywell Stock Price_monthly,scale,Honeywell Stock Price
2009-03-29,0,8.0,0.08,0.0
2009-03-30,0,8.0,0.08,0.0
2009-03-31,97,8.0,0.08,7.76
2009-04-01,0,9.0,0.09,0.0
2009-04-02,0,9.0,0.09,0.0
2009-04-03,0,9.0,0.09,0.0
2009-04-04,0,9.0,0.09,0.0
2009-04-05,0,9.0,0.09,0.0
2009-04-06,0,9.0,0.09,0.0
2009-04-07,22,9.0,0.09,1.98
2009-04-08,0,9.0,0.09,0.0
2009-04-09,0,9.0,0.09,0.0
2009-04-10,0,9.0,0.09,0.0
2009-04-11,100,9.0,0.09,9.0
2009-04-12,0,9.0,0.09,0.0
2009-04-13,0,9.0,0.09,0.0
2009-04-14,0,9.0,0.09,0.0
2009-04-15,0,9.0,0.09,0.0
2009-04-16,0,9.0,0.09,0.0
2009-04-17,0,9.0,0.09,0.0
2009-04-18,0,9.0,0.09,0.0
2009-04-19,0,9.0,0.09,0.0
2009-04-20,0,9.0,0.09,0.0
2009-04-21,72,9.0,0.09,6.4799999999999995
2009-04-22,0,9.0,0.09,0.0
2009-04-23,48,9.0,0.09,4.32
2009-04-24,0,9.0,0.09,0.0
2009-04-25,78,9.0,0.09,7.02
2009-04-26,33,9.0,0.09,2.9699999999999998
2009-04-27,0,9.0,0.09,0.0
2009-04-28,71,9.0,0.09,6.39
2009-04-29,0,9.0,0.09,0.0
2009-04-30,0,9.0,0.09,0.0
2009-05-01,0,9.0,0.09,0.0
2009-05-02,0,9.0,0.09,0.0
2009-05-03,0,9.0,0.09,0.0
2009-05-04,0,9.0,0.09,0.0
2009-05-05,0,9.0,0.09,0.0
2009-05-06,0,9.0,0.09,0.0
2009-05-07,0,9.0,0.09,0.0
2009-05-08,39,9.0,0.09,3.51
2009-05-09,0,9.0,0.09,0.0
2009-05-10,0,9.0,0.09,0.0
2009-05-11,0,9.0,0.09,0.0
2009-05-12,0,9.0,0.09,0.0
2009-05-13,51,9.0,0.09,4.59
2009-05-14,0,9.0,0.09,0.0
2009-05-15,0,9.0,0.09,0.0
2009-05-16,0,9.0,0.09,0.0
2009-05-17,0,9.0,0.09,0.0
2009-05-18,0,9.0,0.09,0.0
2009-05-19,0,9.0,0.09,0.0
2009-05-20,0,9.0,0.09,0.0
2009-05-21,0,9.0,0.09,0.0
2009-05-22,55,9.0,0.09,4.95
2009-05-23,0,9.0,0.09,0.0
2009-05-24,0,9.0,0.09,0.0
2009-05-25,0,9.0,0.09,0.0
2009-05-26,0,9.0,0.09,0.0
2009-05-27,0,9.0,0.09,0.0
2009-05-28,0,9.0,0.09,0.0
2009-05-29,0,9.0,0.09,0.0
2009-05-30,0,9.0,0.09,0.0
2009-05-31,100,9.0,0.09,9.0
2009-06-01,32,7.0,0.07,2.24
2009-06-02,68,7.0,0.07,4.760000000000001
2009-06-03,0,7.0,0.07,0.0
2009-06-04,0,7.0,0.07,0.0
2009-06-05,0,7.0,0.07,0.0
2009-06-06,0,7.0,0.07,0.0
2009-06-07,45,7.0,0.07,3.1500000000000004
2009-06-08,25,7.0,0.07,1.7500000000000002
2009-06-09,0,7.0,0.07,0.0
2009-06-10,0,7.0,0.07,0.0
2009-06-11,34,7.0,0.07,2.3800000000000003
2009-06-12,0,7.0,0.07,0.0
2009-06-13,0,7.0,0.07,0.0
2009-06-14,100,7.0,0.07,7.000000000000001
2009-06-15,0,7.0,0.07,0.0
2009-06-16,0,7.0,0.07,0.0
2009-06-17,0,7.0,0.07,0.0
2009-06-18,40,7.0,0.07,2.8000000000000003
2009-06-19,0,7.0,0.07,0.0
2009-06-20,85,7.0,0.07,5.95
2009-06-21,0,7.0,0.07,0.0
2009-06-22,0,7.0,0.07,0.0
2009-06-23,0,7.0,0.07,0.0
2009-06-24,0,7.0,0.07,0.0
2009-06-25,0,7.0,0.07,0.0
2009-06-26,35,7.0,0.07,2.45
2009-06-27,0,7.0,0.07,0.0
2009-06-28,0,7.0,0.07,0.0
2009-06-29,0,7.0,0.07,0.0
2009-06-30,0,7.0,0.07,0.0
2009-07-01,0,8.0,0.08,0.0
2009-07-02,0,8.0,0.08,0.0
2009-07-03,100,8.0,0.08,8.0
2009-07-04,0,8.0,0.08,0.0
2009-07-05,0,8.0,0.08,0.0
2009-07-06,0,8.0,0.08,0.0
2009-07-07,0,8.0,0.08,0.0
2009-07-08,82,8.0,0.08,6.5600000000000005
2009-07-09,76,8.0,0.08,6.08
2009-07-10,0,8.0,0.08,0.0
2009-07-11,0,8.0,0.08,0.0
2009-07-12,0,8.0,0.08,0.0
2009-07-13,0,8.0,0.08,0.0
2009-07-14,0,8.0,0.08,0.0
2009-07-15,84,8.0,0.08,6.72
2009-07-16,0,8.0,0.08,0.0
2009-07-17,91,8.0,0.08,7.28
2009-07-18,0,8.0,0.08,0.0
2009-07-19,0,8.0,0.08,0.0
2009-07-20,0,8.0,0.08,0.0
2009-07-21,0,8.0,0.08,0.0
2009-07-22,0,8.0,0.08,0.0
2009-07-23,0,8.0,0.08,0.0
2009-07-24,0,8.0,0.08,0.0
2009-07-25,0,8.0,0.08,0.0
2009-07-26,0,8.0,0.08,0.0
2009-07-27,0,8.0,0.08,0.0
2009-07-28,0,8.0,0.08,0.0
2009-07-29,0,8.0,0.08,0.0
2009-07-30,0,8.0,0.08,0.0
2009-07-31,0,8.0,0.08,0.0
2009-08-01,0,4.0,0.04,0.0
2009-08-02,45,4.0,0.04,1.8
2009-08-03,0,4.0,0.04,0.0
2009-08-04,36,4.0,0.04,1.44
2009-08-05,0,4.0,0.04,0.0
2009-08-06,71,4.0,0.04,2.84
2009-08-07,0,4.0,0.04,0.0
2009-08-08,0,4.0,0.04,0.0
2009-08-09,0,4.0,0.04,0.0
2009-08-10,0,4.0,0.04,0.0
2009-08-11,0,4.0,0.04,0.0
2009-08-12,0,4.0,0.04,0.0
2009-08-13,0,4.0,0.04,0.0
2009-08-14,0,4.0,0.04,0.0
2009-08-15,0,4.0,0.04,0.0
2009-08-16,0,4.0,0.04,0.0
2009-08-17,0,4.0,0.04,0.0
2009-08-18,0,4.0,0.04,0.0
2009-08-19,0,4.0,0.04,0.0
2009-08-20,0,4.0,0.04,0.0
2009-08-21,0,4.0,0.04,0.0
2009-08-22,0,4.0,0.04,0.0
2009-08-23,0,4.0,0.04,0.0
2009-08-24,93,4.0,0.04,3.72
2009-08-25,0,4.0,0.04,0.0
2009-08-26,100,4.0,0.04,4.0
2009-08-27,0,4.0,0.04,0.0
2009-08-28,32,4.0,0.04,1.28
2009-08-29,0,4.0,0.04,0.0
2009-08-30,46,4.0,0.04,1.84
2009-08-31,59,4.0,0.04,2.36
2009-09-01,0,7.0,0.07,0.0
2009-09-02,0,7.0,0.07,0.0
2009-09-03,0,7.0,0.07,0.0
2009-09-04,0,7.0,0.07,0.0
2009-09-05,0,7.0,0.07,0.0
2009-09-06,0,7.0,0.07,0.0
2009-09-07,0,7.0,0.07,0.0
2009-09-08,0,7.0,0.07,0.0
2009-09-09,0,7.0,0.07,0.0
2009-09-10,0,7.0,0.07,0.0
2009-09-11,0,7.0,0.07,0.0
2009-09-12,0,7.0,0.07,0.0
2009-09-13,38,7.0,0.07,2.66
2009-09-14,0,7.0,0.07,0.0
2009-09-15,40,7.0,0.07,2.8000000000000003
2009-09-16,0,7.0,0.07,0.0
2009-09-17,35,7.0,0.07,2.45
2009-09-18,67,7.0,0.07,4.69
2009-09-19,0,7.0,0.07,0.0
2009-09-20,0,7.0,0.07,0.0
2009-09-21,0,7.0,0.07,0.0
2009-09-22,27,7.0,0.07,1.8900000000000001
2009-09-23,53,7.0,0.07,3.7100000000000004
2009-09-24,0,7.0,0.07,0.0
2009-09-25,0,7.0,0.07,0.0
2009-09-26,100,7.0,0.07,7.000000000000001
2009-09-27,0,7.0,0.07,0.0
2009-09-28,0,7.0,0.07,0.0
2009-09-29,0,7.0,0.07,0.0
2009-09-30,34,7.0,0.07,2.3800000000000003
2009-10-01,0,9.0,0.09,0.0
2009-10-02,0,9.0,0.09,0.0
2009-10-03,0,9.0,0.09,0.0
2009-10-04,0,9.0,0.09,0.0
2009-10-05,0,9.0,0.09,0.0
2009-10-06,0,9.0,0.09,0.0
2009-10-07,100,9.0,0.09,9.0
2009-10-08,0,9.0,0.09,0.0
2009-10-09,0,9.0,0.09,0.0
2009-10-10,0,9.0,0.09,0.0
2009-10-11,0,9.0,0.09,0.0
2009-10-12,39,9.0,0.09,3.51
2009-10-13,0,9.0,0.09,0.0
2009-10-14,0,9.0,0.09,0.0
2009-10-15,32,9.0,0.09,2.88
2009-10-16,0,9.0,0.09,0.0
2009-10-17,0,9.0,0.09,0.0
2009-10-18,0,9.0,0.09,0.0
2009-10-19,0,9.0,0.09,0.0
2009-10-20,67,9.0,0.09,6.029999999999999
2009-10-21,67,9.0,0.09,6.029999999999999
2009-10-22,0,9.0,0.09,0.0
2009-10-23,0,9.0,0.09,0.0
2009-10-24,0,9.0,0.09,0.0
2009-10-25,0,9.0,0.09,0.0
2009-10-26,0,9.0,0.09,0.0
2009-10-27,0,9.0,0.09,0.0
2009-10-28,38,9.0,0.09,3.42
2009-10-29,0,9.0,0.09,0.0
2009-10-30,0,9.0,0.09,0.0
2009-10-31,0,9.0,0.09,0.0
2009-11-01,0,4.0,0.04,0.0
2009-11-02,0,4.0,0.04,0.0
2009-11-03,0,4.0,0.04,0.0
2009-11-04,36,4.0,0.04,1.44
2009-11-05,0,4.0,0.04,0.0
2009-11-06,0,4.0,0.04,0.0
2009-11-07,0,4.0,0.04,0.0
2009-11-08,0,4.0,0.04,0.0
2009-11-09,32,4.0,0.04,1.28
2009-11-10,0,4.0,0.04,0.0
2009-11-11,0,4.0,0.04,0.0
2009-11-12,0,4.0,0.04,0.0
2009-11-13,0,4.0,0.04,0.0
2009-11-14,0,4.0,0.04,0.0
2009-11-15,90,4.0,0.04,3.6
2009-11-16,0,4.0,0.04,0.0
2009-11-17,0,4.0,0.04,0.0
2009-11-18,0,4.0,0.04,0.0
2009-11-19,0,4.0,0.04,0.0
2009-11-20,0,4.0,0.04,0.0
2009-11-21,0,4.0,0.04,0.0
2009-11-22,0,4.0,0.04,0.0
2009-11-23,0,4.0,0.04,0.0
2009-11-24,44,4.0,0.04,1.76
2009-11-25,100,4.0,0.04,4.0
2009-11-26,0,4.0,0.04,0.0
2009-11-27,0,4.0,0.04,0.0
2009-11-28,50,4.0,0.04,2.0
2009-11-29,0,4.0,0.04,0.0
2009-11-30,0,4.0,0.04,0.0
2009-12-01,0,20.0,0.2,0.0
2009-12-02,0,20.0,0.2,0.0
2009-12-03,0,20.0,0.2,0.0
2009-12-04,0,20.0,0.2,0.0
2009-12-05,0,20.0,0.2,0.0
2009-12-06,0,20.0,0.2,0.0
2009-12-07,0,20.0,0.2,0.0
2009-12-08,0,20.0,0.2,0.0
2009-12-09,0,20.0,0.2,0.0
2009-12-10,0,20.0,0.2,0.0
2009-12-11,100,20.0,0.2,20.0
2009-12-12,0,20.0,0.2,0.0
2009-12-13,0,20.0,0.2,0.0
2009-12-14,92,20.0,0.2,18.400000000000002
2009-12-15,0,20.0,0.2,0.0
2009-12-16,36,20.0,0.2,7.2
2009-12-17,0,20.0,0.2,0.0
2009-12-18,0,20.0,0.2,0.0
2009-12-19,96,20.0,0.2,19.200000000000003
2009-12-20,0,20.0,0.2,0.0
2009-12-21,75,20.0,0.2,15.0
2009-12-22,0,20.0,0.2,0.0
2009-12-23,0,20.0,0.2,0.0
2009-12-24,0,20.0,0.2,0.0
2009-12-25,0,20.0,0.2,0.0
2009-12-26,0,20.0,0.2,0.0
2009-12-27,0,20.0,0.2,0.0
2009-12-28,0,20.0,0.2,0.0
2009-12-29,0,20.0,0.2,0.0
2009-12-30,0,20.0,0.2,0.0
2009-12-31,0,20.0,0.2,0.0
2010-01-01,0,11.0,0.11,0.0
2010-01-02,0,11.0,0.11,0.0
2010-01-03,0,11.0,0.11,0.0
2010-01-04,0,11.0,0.11,0.0
2010-01-05,0,11.0,0.11,0.0
2010-01-06,0,11.0,0.11,0.0
2010-01-07,0,11.0,0.11,0.0
2010-01-08,0,11.0,0.11,0.0
2010-01-09,0,11.0,0.11,0.0
2010-01-10,0,11.0,0.11,0.0
2010-01-11,0,11.0,0.11,0.0
2010-01-12,0,11.0,0.11,0.0
2010-01-13,0,11.0,0.11,0.0
2010-01-14,0,11.0,0.11,0.0
2010-01-15,0,11.0,0.11,0.0
2010-01-16,0,11.0,0.11,0.0
2010-01-17,100,11.0,0.11,11.0
2010-01-18,0,11.0,0.11,0.0
2010-01-19,0,11.0,0.11,0.0
2010-01-20,0,11.0,0.11,0.0
2010-01-21,0,11.0,0.11,0.0
2010-01-22,0,11.0,0.11,0.0
2010-01-23,0,11.0,0.11,0.0
2010-01-24,0,11.0,0.11,0.0
2010-01-25,62,11.0,0.11,6.82
2010-01-26,0,11.0,0.11,0.0
2010-01-27,0,11.0,0.11,0.0
2010-01-28,0,11.0,0.11,0.0
2010-01-29,0,11.0,0.11,0.0
2010-01-30,0,11.0,0.11,0.0
2010-01-31,72,11.0,0.11,7.92
2010-02-01,26,7.0,0.07,1.8200000000000003
2010-02-02,0,7.0,0.07,0.0
2010-02-03,0,7.0,0.07,0.0
2010-02-04,0,7.0,0.07,0.0
2010-02-05,0,7.0,0.07,0.0
2010-02-06,0,7.0,0.07,0.0
2010-02-07,0,7.0,0.07,0.0
2010-02-08,27,7.0,0.07,1.8900000000000001
2010-02-09,0,7.0,0.07,0.0
2010-02-10,0,7.0,0.07,0.0
2010-02-11,59,7.0,0.07,4.130000000000001
2010-02-12,0,7.0,0.07,0.0
2010-02-13,0,7.0,0.07,0.0
2010-02-14,0,7.0,0.07,0.0
2010-02-15,100,7.0,0.07,7.000000000000001
2010-02-16,0,7.0,0.07,0.0
2010-02-17,0,7.0,0.07,0.0
2010-02-18,0,7.0,0.07,0.0
2010-02-19,0,7.0,0.07,0.0
2010-02-20,0,7.0,0.07,0.0
2010-02-21,43,7.0,0.07,3.0100000000000002
2010-02-22,0,7.0,0.07,0.0
2010-02-23,0,7.0,0.07,0.0
2010-02-24,0,7.0,0.07,0.0
2010-02-25,0,7.0,0.07,0.0
2010-02-26,35,7.0,0.07,2.45
2010-02-27,0,7.0,0.07,0.0
2010-02-28,0,7.0,0.07,0.0
2010-03-01,0,5.0,0.05,0.0
2010-03-02,0,5.0,0.05,0.0
2010-03-03,0,5.0,0.05,0.0
2010-03-04,52,5.0,0.05,2.6
2010-03-05,0,5.0,0.05,0.0
2010-03-06,0,5.0,0.05,0.0
2010-03-07,0,5.0,0.05,0.0
2010-03-08,0,5.0,0.05,0.0
2010-03-09,0,5.0,0.05,0.0
2010-03-10,0,5.0,0.05,0.0
2010-03-11,53,5.0,0.05,2.6500000000000004
2010-03-12,95,5.0,0.05,4.75
2010-03-13,73,5.0,0.05,3.6500000000000004
2010-03-14,0,5.0,0.05,0.0
2010-03-15,0,5.0,0.05,0.0
2010-03-16,0,5.0,0.05,0.0
2010-03-17,0,5.0,0.05,0.0
2010-03-18,27,5.0,0.05,1.35
2010-03-19,0,5.0,0.05,0.0
2010-03-20,0,5.0,0.05,0.0
2010-03-21,100,5.0,0.05,5.0
2010-03-22,0,5.0,0.05,0.0
2010-03-23,0,5.0,0.05,0.0
2010-03-24,36,5.0,0.05,1.8
2010-03-25,0,5.0,0.05,0.0
2010-03-26,0,5.0,0.05,0.0
2010-03-27,0,5.0,0.05,0.0
2010-03-28,0,5.0,0.05,0.0
2010-03-29,0,5.0,0.05,0.0
2010-03-30,0,5.0,0.05,0.0
2010-03-31,45,5.0,0.05,2.25
2010-04-01,0,10.0,0.1,0.0
2010-04-02,28,10.0,0.1,2.8000000000000003
2010-04-03,0,10.0,0.1,0.0
2010-04-04,0,10.0,0.1,0.0
2010-04-05,0,10.0,0.1,0.0
2010-04-06,0,10.0,0.1,0.0
2010-04-07,0,10.0,0.1,0.0
2010-04-08,0,10.0,0.1,0.0
2010-04-09,0,10.0,0.1,0.0
2010-04-10,63,10.0,0.1,6.300000000000001
2010-04-11,0,10.0,0.1,0.0
2010-04-12,0,10.0,0.1,0.0
2010-04-13,0,10.0,0.1,0.0
2010-04-14,0,10.0,0.1,0.0
2010-04-15,0,10.0,0.1,0.0
2010-04-16,0,10.0,0.1,0.0
2010-04-17,0,10.0,0.1,0.0
2010-04-18,0,10.0,0.1,0.0
2010-04-19,0,10.0,0.1,0.0
2010-04-20,0,10.0,0.1,0.0
2010-04-21,0,10.0,0.1,0.0
2010-04-22,0,10.0,0.1,0.0
2010-04-23,0,10.0,0.1,0.0
2010-04-24,100,10.0,0.1,10.0
2010-04-25,0,10.0,0.1,0.0
2010-04-26,100,10.0,0.1,10.0
2010-04-27,0,10.0,0.1,0.0
2010-04-28,0,10.0,0.1,0.0
2010-04-29,21,10.0,0.1,2.1
2010-04-30,22,10.0,0.1,2.2
2010-05-01,0,9.0,0.09,0.0
2010-05-02,0,9.0,0.09,0.0
2010-05-03,0,9.0,0.09,0.0
2010-05-04,0,9.0,0.09,0.0
2010-05-05,0,9.0,0.09,0.0
2010-05-06,55,9.0,0.09,4.95
2010-05-07,0,9.0,0.09,0.0
2010-05-08,96,9.0,0.09,8.64
2010-05-09,0,9.0,0.09,0.0
2010-05-10,0,9.0,0.09,0.0
2010-05-11,0,9.0,0.09,0.0
2010-05-12,0,9.0,0.09,0.0
2010-05-13,0,9.0,0.09,0.0
2010-05-14,100,9.0,0.09,9.0
2010-05-15,0,9.0,0.09,0.0
2010-05-16,0,9.0,0.09,0.0
2010-05-17,40,9.0,0.09,3.5999999999999996
2010-05-18,51,9.0,0.09,4.59
2010-05-19,0,9.0,0.09,0.0
2010-05-20,0,9.0,0.09,0.0
2010-05-21,0,9.0,0.09,0.0
2010-05-22,0,9.0,0.09,0.0
2010-05-23,0,9.0,0.09,0.0
2010-05-24,0,9.0,0.09,0.0
2010-05-25,0,9.0,0.09,0.0
2010-05-26,0,9.0,0.09,0.0
2010-05-27,0,9.0,0.09,0.0
2010-05-28,51,9.0,0.09,4.59
2010-05-29,0,9.0,0.09,0.0
2010-05-30,0,9.0,0.09,0.0
2010-05-31,71,9.0,0.09,6.39
2010-06-01,0,9.0,0.09,0.0
2010-06-02,0,9.0,0.09,0.0
2010-06-03,0,9.0,0.09,0.0
2010-06-04,0,9.0,0.09,0.0
2010-06-05,0,9.0,0.09,0.0
2010-06-06,0,9.0,0.09,0.0
2010-06-07,0,9.0,0.09,0.0
2010-06-08,0,9.0,0.09,0.0
2010-06-09,0,9.0,0.09,0.0
2010-06-10,23,9.0,0.09,2.07
2010-06-11,0,9.0,0.09,0.0
2010-06-12,0,9.0,0.09,0.0
2010-06-13,0,9.0,0.09,0.0
2010-06-14,24,9.0,0.09,2.16
2010-06-15,0,9.0,0.09,0.0
2010-06-16,0,9.0,0.09,0.0
2010-06-17,100,9.0,0.09,9.0
2010-06-18,0,9.0,0.09,0.0
2010-06-19,0,9.0,0.09,0.0
2010-06-20,0,9.0,0.09,0.0
2010-06-21,46,9.0,0.09,4.14
2010-06-22,0,9.0,0.09,0.0
2010-06-23,0,9.0,0.09,0.0
2010-06-24,0,9.0,0.09,0.0
2010-06-25,27,9.0,0.09,2.4299999999999997
2010-06-26,0,9.0,0.09,0.0
2010-06-27,0,9.0,0.09,0.0
2010-06-28,0,9.0,0.09,0.0
2010-06-29,0,9.0,0.09,0.0
2010-06-30,0,9.0,0.09,0.0
2010-07-01,99,8.0,0.08,7.92
2010-07-02,0,8.0,0.08,0.0
2010-07-03,0,8.0,0.08,0.0
2010-07-04,0,8.0,0.08,0.0
2010-07-05,0,8.0,0.08,0.0
2010-07-06,0,8.0,0.08,0.0
2010-07-07,98,8.0,0.08,7.84
2010-07-08,0,8.0,0.08,0.0
2010-07-09,59,8.0,0.08,4.72
2010-07-10,0,8.0,0.08,0.0
2010-07-11,0,8.0,0.08,0.0
2010-07-12,0,8.0,0.08,0.0
2010-07-13,0,8.0,0.08,0.0
2010-07-14,100,8.0,0.08,8.0
2010-07-15,0,8.0,0.08,0.0
2010-07-16,48,8.0,0.08,3.84
2010-07-17,0,8.0,0.08,0.0
2010-07-18,0,8.0,0.08,0.0
2010-07-19,40,8.0,0.08,3.2
2010-07-20,0,8.0,0.08,0.0
2010-07-21,0,8.0,0.08,0.0
2010-07-22,0,8.0,0.08,0.0
2010-07-23,0,8.0,0.08,0.0
2010-07-24,0,8.0,0.08,0.0
2010-07-25,0,8.0,0.08,0.0
2010-07-26,0,8.0,0.08,0.0
2010-07-27,0,8.0,0.08,0.0
2010-07-28,0,8.0,0.08,0.0
2010-07-29,0,8.0,0.08,0.0
2010-07-30,73,8.0,0.08,5.84
2010-07-31,0,8.0,0.08,0.0
2010-08-01,0,14.0,0.14,0.0
2010-08-02,76,14.0,0.14,10.64
2010-08-03,0,14.0,0.14,0.0
2010-08-04,0,14.0,0.14,0.0
2010-08-05,36,14.0,0.14,5.040000000000001
2010-08-06,0,14.0,0.14,0.0
2010-08-07,0,14.0,0.14,0.0
2010-08-08,100,14.0,0.14,14.000000000000002
2010-08-09,0,14.0,0.14,0.0
2010-08-10,40,14.0,0.14,5.6000000000000005
2010-08-11,52,14.0,0.14,7.280000000000001
2010-08-12,0,14.0,0.14,0.0
2010-08-13,0,14.0,0.14,0.0
2010-08-14,0,14.0,0.14,0.0
2010-08-15,0,14.0,0.14,0.0
2010-08-16,0,14.0,0.14,0.0
2010-08-17,0,14.0,0.14,0.0
2010-08-18,0,14.0,0.14,0.0
2010-08-19,0,14.0,0.14,0.0
2010-08-20,0,14.0,0.14,0.0
2010-08-21,0,14.0,0.14,0.0
2010-08-22,97,14.0,0.14,13.580000000000002
2010-08-23,0,14.0,0.14,0.0
2010-08-24,0,14.0,0.14,0.0
2010-08-25,0,14.0,0.14,0.0
2010-08-26,69,14.0,0.14,9.66
2010-08-27,74,14.0,0.14,10.360000000000001
2010-08-28,0,14.0,0.14,0.0
2010-08-29,0,14.0,0.14,0.0
2010-08-30,0,14.0,0.14,0.0
2010-08-31,0,14.0,0.14,0.0
2010-09-01,0,8.0,0.08,0.0
2010-09-02,54,8.0,0.08,4.32
2010-09-03,0,8.0,0.08,0.0
2010-09-04,0,8.0,0.08,0.0
2010-09-05,0,8.0,0.08,0.0
2010-09-06,0,8.0,0.08,0.0
2010-09-07,0,8.0,0.08,0.0
2010-09-08,0,8.0,0.08,0.0
2010-09-09,0,8.0,0.08,0.0
2010-09-10,0,8.0,0.08,0.0
2010-09-11,0,8.0,0.08,0.0
2010-09-12,0,8.0,0.08,0.0
2010-09-13,0,8.0,0.08,0.0
2010-09-14,0,8.0,0.08,0.0
2010-09-15,0,8.0,0.08,0.0
2010-09-16,0,8.0,0.08,0.0
2010-09-17,0,8.0,0.08,0.0
2010-09-18,0,8.0,0.08,0.0
2010-09-19,68,8.0,0.08,5.44
2010-09-20,46,8.0,0.08,3.68
2010-09-21,0,8.0,0.08,0.0
2010-09-22,0,8.0,0.08,0.0
2010-09-23,0,8.0,0.08,0.0
2010-09-24,0,8.0,0.08,0.0
2010-09-25,0,8.0,0.08,0.0
2010-09-26,0,8.0,0.08,0.0
2010-09-27,100,8.0,0.08,8.0
2010-09-28,0,8.0,0.08,0.0
2010-09-29,0,8.0,0.08,0.0
2010-09-30,0,8.0,0.08,0.0
2010-10-01,0,6.0,0.06,0.0
2010-10-02,82,6.0,0.06,4.92
2010-10-03,0,6.0,0.06,0.0
2010-10-04,0,6.0,0.06,0.0
2010-10-05,0,6.0,0.06,0.0
2010-10-06,96,6.0,0.06,5.76
2010-10-07,0,6.0,0.06,0.0
2010-10-08,0,6.0,0.06,0.0
2010-10-09,0,6.0,0.06,0.0
2010-10-10,0,6.0,0.06,0.0
2010-10-11,0,6.0,0.06,0.0
2010-10-12,44,6.0,0.06,2.6399999999999997
2010-10-13,0,6.0,0.06,0.0
2010-10-14,0,6.0,0.06,0.0
2010-10-15,0,6.0,0.06,0.0
2010-10-16,0,6.0,0.06,0.0
2010-10-17,0,6.0,0.06,0.0
2010-10-18,0,6.0,0.06,0.0
2010-10-19,49,6.0,0.06,2.94
2010-10-20,0,6.0,0.06,0.0
2010-10-21,100,6.0,0.06,6.0
2010-10-22,42,6.0,0.06,2.52
2010-10-23,0,6.0,0.06,0.0
2010-10-24,0,6.0,0.06,0.0
2010-10-25,0,6.0,0.06,0.0
2010-10-26,0,6.0,0.06,0.0
2010-10-27,0,6.0,0.06,0.0
2010-10-28,0,6.0,0.06,0.0
2010-10-29,0,6.0,0.06,0.0
2010-10-30,0,6.0,0.06,0.0
2010-10-31,0,6.0,0.06,0.0
2010-11-01,0,7.0,0.07,0.0
2010-11-02,0,7.0,0.07,0.0
2010-11-03,61,7.0,0.07,4.2700000000000005
2010-11-04,0,7.0,0.07,0.0
2010-11-05,61,7.0,0.07,4.2700000000000005
2010-11-06,0,7.0,0.07,0.0
2010-11-07,0,7.0,0.07,0.0
2010-11-08,0,7.0,0.07,0.0
2010-11-09,0,7.0,0.07,0.0
2010-11-10,71,7.0,0.07,4.970000000000001
2010-11-11,0,7.0,0.07,0.0
2010-11-12,0,7.0,0.07,0.0
2010-11-13,0,7.0,0.07,0.0
2010-11-14,0,7.0,0.07,0.0
2010-11-15,0,7.0,0.07,0.0
2010-11-16,0,7.0,0.07,0.0
2010-11-17,0,7.0,0.07,0.0
2010-11-18,81,7.0,0.07,5.670000000000001
2010-11-19,49,7.0,0.07,3.43
2010-11-20,0,7.0,0.07,0.0
2010-11-21,0,7.0,0.07,0.0
2010-11-22,0,7.0,0.07,0.0
2010-11-23,0,7.0,0.07,0.0
2010-11-24,0,7.0,0.07,0.0
2010-11-25,100,7.0,0.07,7.000000000000001
2010-11-26,0,7.0,0.07,0.0
2010-11-27,0,7.0,0.07,0.0
2010-11-28,0,7.0,0.07,0.0
2010-11-29,0,7.0,0.07,0.0
2010-11-30,0,7.0,0.07,0.0
2010-12-01,0,6.0,0.06,0.0
2010-12-02,72,6.0,0.06,4.32
2010-12-03,0,6.0,0.06,0.0
2010-12-04,0,6.0,0.06,0.0
2010-12-05,0,6.0,0.06,0.0
2010-12-06,31,6.0,0.06,1.8599999999999999
2010-12-07,0,6.0,0.06,0.0
2010-12-08,0,6.0,0.06,0.0
2010-12-09,0,6.0,0.06,0.0
2010-12-10,22,6.0,0.06,1.3199999999999998
2010-12-11,100,6.0,0.06,6.0
2010-12-12,0,6.0,0.06,0.0
2010-12-13,26,6.0,0.06,1.56
2010-12-14,0,6.0,0.06,0.0
2010-12-15,27,6.0,0.06,1.6199999999999999
2010-12-16,0,6.0,0.06,0.0
2010-12-17,0,6.0,0.06,0.0
2010-12-18,0,6.0,0.06,0.0
2010-12-19,0,6.0,0.06,0.0
2010-12-20,28,6.0,0.06,1.68
2010-12-21,0,6.0,0.06,0.0
2010-12-22,0,6.0,0.06,0.0
2010-12-23,0,6.0,0.06,0.0
2010-12-24,33,6.0,0.06,1.98
2010-12-25,49,6.0,0.06,2.94
2010-12-26,0,6.0,0.06,0.0
2010-12-27,0,6.0,0.06,0.0
2010-12-28,0,6.0,0.06,0.0
2010-12-29,38,6.0,0.06,2.28
2010-12-30,0,6.0,0.06,0.0
2010-12-31,40,6.0,0.06,2.4
2011-01-01,0,7.0,0.07,0.0
2011-01-02,0,7.0,0.07,0.0
2011-01-03,0,7.0,0.07,0.0
2011-01-04,0,7.0,0.07,0.0
2011-01-05,0,7.0,0.07,0.0
2011-01-06,0,7.0,0.07,0.0
2011-01-07,89,7.0,0.07,6.23
2011-01-08,67,7.0,0.07,4.69
2011-01-09,0,7.0,0.07,0.0
2011-01-10,51,7.0,0.07,3.5700000000000003
2011-01-11,0,7.0,0.07,0.0
