date,Ethereum Classic price
2019-11-29,0.32
2019-11-30,1.0
2019-12-01,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,0.0
2019-12-07,0.0
2019-12-08,0.0
2019-12-09,0.0
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-14,0.0
2019-12-15,0.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-21,0.0
2019-12-22,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-25,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-28,0.0
2019-12-29,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-01,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-04,0.0
2020-01-05,0.5
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-11,0.68
2020-01-12,0.44
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.5
2020-01-16,0.84
2020-01-17,2.0
2020-01-18,1.18
2020-01-19,0.0
2020-01-20,0.0
2020-01-21,0.0
2020-01-22,0.24
2020-01-23,0.38
2020-01-24,0.0
2020-01-25,0.84
2020-01-26,0.44
2020-01-27,0.28
2020-01-28,0.4
2020-01-29,0.24
2020-01-30,0.0
2020-01-31,0.52
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,2.0
2020-02-04,1.34
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,1.78
2020-02-09,1.08
2020-02-10,0.86
2020-02-11,1.08
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,1.8
2020-02-17,1.6400000000000001
2020-02-18,0.0
2020-02-19,1.8
2020-02-20,0.0
2020-02-21,1.08
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,1.3800000000000001
2020-02-28,0.0
2020-02-29,0.0
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.32
2020-03-05,0.49
2020-03-06,0.0
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,0.0
2020-03-10,0.35000000000000003
2020-03-11,0.0
2020-03-12,0.8
2020-03-13,1.0
2020-03-14,0.0
2020-03-15,0.0
2020-03-16,0.0
2020-03-17,0.6
2020-03-18,0.0
2020-03-19,0.4
2020-03-20,0.0
2020-03-21,0.0
2020-03-22,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-28,0.0
2020-03-29,0.89
2020-03-30,0.0
2020-03-31,0.42
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.3
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,0.4
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-10,1.0
2020-04-11,0.5
2020-04-12,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-18,0.0
2020-04-19,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.31
2020-04-25,0.0
2020-04-26,0.0
2020-04-27,0.0
2020-04-28,0.59
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.42
2020-05-02,0.0
2020-05-03,0.28
2020-05-04,0.0
2020-05-05,0.16
2020-05-06,0.22
2020-05-07,0.0
2020-05-08,0.38
2020-05-09,0.0
2020-05-10,0.44
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.35000000000000003
2020-05-14,0.2
2020-05-15,0.0
2020-05-16,0.41000000000000003
2020-05-17,1.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.2
2020-05-21,0.34
2020-05-22,0.0
2020-05-23,0.29
2020-05-24,0.0
2020-05-25,0.0
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-05-30,0.24
2020-05-31,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.29
2020-06-05,0.37
2020-06-06,0.0
2020-06-07,0.8300000000000001
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.34
2020-06-11,0.0
2020-06-12,0.0
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,0.36
2020-06-16,0.0
2020-06-17,0.6
2020-06-18,0.55
2020-06-19,0.0
2020-06-20,0.0
2020-06-21,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,1.0
2020-06-27,0.64
2020-06-28,0.0
2020-06-29,0.0
2020-06-30,0.64
2020-07-01,0.0
2020-07-02,0.8
2020-07-03,0.0
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.5
2020-07-09,0.0
2020-07-10,0.0
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,0.0
2020-07-14,0.43
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-18,0.5
2020-07-19,0.0
2020-07-20,0.0
2020-07-21,0.68
2020-07-22,0.0
2020-07-23,0.53
2020-07-24,0.38
2020-07-25,0.64
2020-07-26,0.5700000000000001
2020-07-27,0.77
2020-07-28,0.45
2020-07-29,1.0
2020-07-30,0.37
2020-07-31,0.0
2020-08-01,0.56
2020-08-02,0.0
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,0.0
2020-08-06,0.76
2020-08-07,1.0
2020-08-08,0.0
2020-08-09,0.0
2020-08-10,0.0
2020-08-11,0.54
2020-08-12,0.0
2020-08-13,0.0
2020-08-14,0.0
2020-08-15,0.0
2020-08-16,0.34
2020-08-17,0.0
2020-08-18,0.71
2020-08-19,0.0
2020-08-20,0.0
2020-08-21,0.0
2020-08-22,0.0
2020-08-23,0.31
2020-08-24,0.49
2020-08-25,0.0
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-29,0.0
2020-08-30,0.0
2020-08-31,0.0
2020-09-01,0.29
2020-09-02,0.35000000000000003
2020-09-03,0.0
2020-09-04,0.0
2020-09-05,0.0
2020-09-06,0.0
2020-09-07,1.0
2020-09-08,0.23
2020-09-09,0.0
2020-09-10,0.0
2020-09-11,0.0
2020-09-12,0.25
2020-09-13,0.0
2020-09-14,0.0
2020-09-15,0.0
2020-09-16,0.0
2020-09-17,0.23
2020-09-18,0.19
2020-09-19,0.0
2020-09-20,0.0
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,0.22
2020-09-24,0.2
2020-09-25,0.0
2020-09-26,0.0
2020-09-27,0.0
2020-09-28,0.0
2020-09-29,0.4
2020-09-30,0.0
2020-10-01,0.23
2020-10-02,0.0
2020-10-03,0.0
2020-10-04,0.0
2020-10-05,0.0
2020-10-06,0.0
2020-10-07,0.17
2020-10-08,0.0
2020-10-09,0.0
2020-10-10,0.0
2020-10-11,0.0
2020-10-12,0.0
2020-10-13,0.34
2020-10-14,0.0
2020-10-15,0.0
2020-10-16,0.0
2020-10-17,0.0
2020-10-18,0.0
2020-10-19,0.0
2020-10-20,0.0
2020-10-21,1.0
2020-10-22,0.0
2020-10-23,0.0
2020-10-24,0.0
2020-10-25,0.0
2020-10-26,0.0
2020-10-27,0.27
2020-10-28,0.0
2020-10-29,0.0
2020-10-30,0.24
2020-10-31,0.46
2020-11-01,0.24
2020-11-02,0.0
2020-11-03,0.0
2020-11-04,0.0
2020-11-05,0.0
2020-11-06,0.36
2020-11-07,0.0
2020-11-08,0.0
2020-11-09,0.32
2020-11-10,0.2
2020-11-11,0.24
2020-11-12,0.0
2020-11-13,0.38
2020-11-14,0.0
2020-11-15,0.0
2020-11-16,0.0
2020-11-17,2.0
2020-11-18,1.58
2020-11-19,0.0
2020-11-20,0.0
2020-11-21,0.34
2020-11-22,0.22
2020-11-23,0.46
2020-11-24,0.64
2020-11-25,0.96
2020-11-26,0.0
2020-11-27,0.34
2020-11-28,0.0
2020-11-29,0.0
2020-11-30,0.2
2020-12-01,1.92
2020-12-02,1.3199999999999998
2020-12-03,1.3199999999999998
2020-12-04,0.0
2020-12-05,0.0
2020-12-06,0.0
2020-12-07,1.8599999999999999
2020-12-08,0.0
2020-12-09,0.0
2020-12-10,2.58
2020-12-11,0.0
2020-12-12,0.0
2020-12-13,0.0
2020-12-14,0.0
2020-12-15,1.5899999999999999
2020-12-16,2.73
2020-12-17,2.01
2020-12-18,2.6399999999999997
2020-12-19,0.0
2020-12-20,1.38
2020-12-21,2.37
2020-12-22,0.0
2020-12-23,1.26
2020-12-24,1.8299999999999998
2020-12-25,3.0
2020-12-26,2.55
2020-12-27,2.19
2020-12-28,2.01
2020-12-29,2.88
2020-12-30,3.0
2020-12-31,2.55
2021-01-01,0.44999999999999996
2021-01-02,1.44
2021-01-03,2.61
2021-01-04,2.9699999999999998
2021-01-05,2.07
2021-01-06,2.25
2021-01-07,2.9699999999999998
2021-01-08,2.6999999999999997
2021-01-09,1.71
2021-01-10,9.0
2021-01-11,3.33
2021-01-12,1.6199999999999999
2021-01-13,1.71
2021-01-14,1.6199999999999999
2021-01-15,1.89
2021-01-16,2.4299999999999997
2021-01-17,0.72
2021-01-18,0.8099999999999999
2021-01-19,1.17
2021-01-20,0.44999999999999996
2021-01-21,0.0
2021-01-22,1.26
2021-01-23,1.17
2021-01-24,0.8099999999999999
2021-01-25,1.53
2021-01-26,0.0
2021-01-27,0.54
2021-01-28,1.26
2021-01-29,2.9699999999999998
2021-01-30,0.8999999999999999
2021-01-31,2.07
2021-02-01,3.75
2021-02-02,3.3
2021-02-03,3.3
2021-02-04,4.2
2021-02-05,4.95
2021-02-06,7.5
2021-02-07,2.55
2021-02-08,4.2
2021-02-09,10.35
2021-02-10,8.85
2021-02-11,6.45
2021-02-12,7.199999999999999
2021-02-13,15.0
2021-02-14,12.0
2021-02-15,9.45
2021-02-16,5.55
2021-02-17,8.7
2021-02-18,8.25
2021-02-19,6.75
2021-02-20,11.4
2021-02-21,5.55
2021-02-22,4.8
2021-02-23,4.95
2021-02-24,3.15
2021-02-25,4.6499999999999995
2021-02-26,0.8999999999999999
2021-02-27,1.95
2021-02-28,0.0
2021-03-01,2.76
2021-03-02,3.42
2021-03-03,3.7199999999999998
2021-03-04,2.34
2021-03-05,1.8599999999999999
2021-03-06,3.0
2021-03-07,6.0
2021-03-08,1.74
2021-03-09,1.98
2021-03-10,1.08
2021-03-11,2.16
2021-03-12,2.28
2021-03-13,2.82
2021-03-14,2.94
2021-03-15,2.52
2021-03-16,1.08
2021-03-17,3.54
2021-03-18,3.06
2021-03-19,0.8999999999999999
2021-03-20,2.52
2021-03-21,1.8599999999999999
2021-03-22,3.2399999999999998
2021-03-23,0.0
2021-03-24,1.6199999999999999
2021-03-25,3.54
2021-03-26,1.38
2021-03-27,2.2199999999999998
2021-03-28,0.0
2021-03-29,2.34
2021-03-30,2.94
2021-03-31,2.2199999999999998
2021-04-01,1.54
2021-04-02,3.96
2021-04-03,3.74
2021-04-04,2.86
2021-04-05,3.08
2021-04-06,7.04
2021-04-07,9.68
2021-04-08,5.28
2021-04-09,5.72
2021-04-10,6.38
2021-04-11,7.26
2021-04-12,3.74
2021-04-13,7.92
2021-04-14,6.6
2021-04-15,10.78
2021-04-16,22.0
2021-04-17,19.36
2021-04-18,11.66
2021-04-19,14.74
2021-04-20,8.58
2021-04-21,6.16
2021-04-22,6.38
2021-04-23,5.72
2021-04-24,7.04
2021-04-25,7.26
2021-04-26,6.82
2021-04-27,9.68
2021-04-28,5.94
2021-04-29,5.28
2021-04-30,5.72
2021-05-01,11.0
2021-05-02,8.0
2021-05-03,19.0
2021-05-04,35.0
2021-05-05,93.0
2021-05-06,100.0
2021-05-07,71.0
2021-05-08,50.0
2021-05-09,45.0
2021-05-10,45.0
2021-05-11,30.0
2021-05-12,31.0
2021-05-13,29.0
2021-05-14,22.0
2021-05-15,17.0
2021-05-16,18.0
2021-05-17,15.0
2021-05-18,9.0
2021-05-19,23.0
2021-05-20,20.0
2021-05-21,14.0
2021-05-22,11.0
2021-05-23,15.0
2021-05-24,15.0
2021-05-25,14.0
2021-05-26,12.0
2021-05-27,7.0
2021-05-28,8.0
2021-05-29,10.0
2021-05-30,7.0
2021-05-31,8.0
2021-06-01,9.5
2021-06-02,15.77
2021-06-03,15.96
2021-06-04,12.73
2021-06-05,9.69
2021-06-06,5.32
2021-06-07,10.07
2021-06-08,14.25
2021-06-09,11.59
2021-06-10,9.88
2021-06-11,8.55
2021-06-12,7.03
2021-06-13,12.73
2021-06-14,8.55
2021-06-15,7.79
2021-06-16,6.46
2021-06-17,8.36
2021-06-18,6.2700000000000005
2021-06-19,7.03
2021-06-20,6.84
2021-06-21,12.540000000000001
2021-06-22,13.68
2021-06-23,8.93
2021-06-24,12.16
2021-06-25,4.94
2021-06-26,4.37
2021-06-27,3.8
2021-06-28,6.46
2021-06-29,13.68
2021-06-30,19.0
2021-07-01,7.26
2021-07-02,7.15
2021-07-03,11.0
2021-07-04,5.61
2021-07-05,7.37
2021-07-06,4.07
2021-07-07,3.3
2021-07-08,5.72
2021-07-09,5.61
2021-07-10,7.59
2021-07-11,9.790000000000001
2021-07-12,3.08
2021-07-13,3.63
2021-07-14,4.4
2021-07-15,3.3
2021-07-16,5.72
2021-07-17,5.72
2021-07-18,5.17
2021-07-19,2.42
2021-07-20,6.93
2021-07-21,5.61
2021-07-22,4.29
2021-07-23,6.82
2021-07-24,6.2700000000000005
2021-07-25,7.7
2021-07-26,8.8
2021-07-27,5.06
2021-07-28,5.72
2021-07-29,6.49
2021-07-30,8.47
2021-07-31,6.49
2021-08-01,7.41
2021-08-02,4.42
2021-08-03,1.69
2021-08-04,3.38
2021-08-05,4.03
2021-08-06,5.46
2021-08-07,11.440000000000001
2021-08-08,6.63
2021-08-09,5.33
2021-08-10,7.54
2021-08-11,11.18
2021-08-12,7.800000000000001
2021-08-13,5.8500000000000005
2021-08-14,9.49
2021-08-15,13.0
2021-08-16,4.8100000000000005
2021-08-17,8.97
2021-08-18,3.64
2021-08-19,5.720000000000001
2021-08-20,7.15
2021-08-21,3.9000000000000004
2021-08-22,3.9000000000000004
2021-08-23,8.06
2021-08-24,4.8100000000000005
2021-08-25,3.25
2021-08-26,4.94
2021-08-27,2.73
2021-08-28,5.33
2021-08-29,5.33
2021-08-30,2.8600000000000003
2021-08-31,3.9000000000000004
2021-09-01,5.67
2021-09-02,7.83
2021-09-03,7.199999999999999
2021-09-04,6.66
2021-09-05,0.0
2021-09-06,9.0
2021-09-07,5.3999999999999995
2021-09-08,4.5
2021-09-09,6.569999999999999
2021-09-10,7.6499999999999995
2021-09-11,5.85
2021-09-12,3.2399999999999998
2021-09-13,3.69
2021-09-14,4.05
2021-09-15,5.85
2021-09-16,3.96
2021-09-17,5.31
2021-09-18,5.31
2021-09-19,1.3499999999999999
2021-09-20,7.83
2021-09-21,2.9699999999999998
2021-09-22,3.8699999999999997
2021-09-23,1.71
2021-09-24,2.6999999999999997
2021-09-25,5.31
2021-09-26,2.79
2021-09-27,0.0
2021-09-28,1.71
2021-09-29,4.68
2021-09-30,4.2299999999999995
2021-10-01,5.12
2021-10-02,3.12
2021-10-03,2.48
2021-10-04,2.56
2021-10-05,4.32
2021-10-06,5.28
2021-10-07,5.04
2021-10-08,5.76
2021-10-09,6.16
2021-10-10,2.64
2021-10-11,2.08
2021-10-12,3.04
2021-10-13,4.88
2021-10-14,6.0
2021-10-15,5.6000000000000005
2021-10-16,6.88
2021-10-17,4.0
2021-10-18,3.2
2021-10-19,2.8000000000000003
2021-10-20,4.64
2021-10-21,7.04
2021-10-22,0.0
2021-10-23,7.5200000000000005
2021-10-24,2.8000000000000003
2021-10-25,4.5600000000000005
2021-10-26,3.2800000000000002
2021-10-27,4.5600000000000005
2021-10-28,4.32
2021-10-29,5.6000000000000005
2021-10-30,3.68
2021-10-31,8.0
2021-11-01,1.84
2021-11-02,2.4
2021-11-03,2.96
2021-11-04,1.12
2021-11-05,2.32
2021-11-06,1.84
2021-11-07,1.04
2021-11-08,2.48
2021-11-09,8.0
2021-11-10,5.5200000000000005
2021-11-11,1.68
2021-11-12,3.04
2021-11-13,0.8
2021-11-14,1.76
2021-11-15,1.44
2021-11-16,0.56
2021-11-17,2.96
2021-11-18,0.0
2021-11-19,0.0
2021-11-20,1.6
2021-11-21,1.28
2021-11-22,2.48
2021-11-23,1.28
2021-11-24,1.92
2021-11-25,2.64
2021-11-26,0.88
2021-11-27,3.68
2021-11-28,1.76
2021-11-29,2.48
2021-11-30,1.68
2021-12-01,2.6
2021-12-02,0.0
2021-12-03,2.7
2021-12-04,0.8500000000000001
2021-12-05,1.4000000000000001
2021-12-06,1.6
2021-12-07,0.0
2021-12-08,0.0
2021-12-09,1.35
2021-12-10,0.0
2021-12-11,0.0
2021-12-12,0.0
2021-12-13,0.0
2021-12-14,1.0
2021-12-15,3.1500000000000004
2021-12-16,1.85
2021-12-17,0.8500000000000001
2021-12-18,2.45
2021-12-19,0.0
2021-12-20,4.2
2021-12-21,5.0
2021-12-22,1.6500000000000001
2021-12-23,3.35
2021-12-24,1.3
2021-12-25,0.0
2021-12-26,0.8
2021-12-27,2.2
2021-12-28,3.6
2021-12-29,1.05
2021-12-30,1.75
2021-12-31,0.0
2022-01-01,0.88
2022-01-02,0.64
2022-01-03,4.0
2022-01-04,1.08
2022-01-05,1.32
2022-01-06,1.96
2022-01-07,1.84
2022-01-08,1.76
2022-01-09,1.8800000000000001
2022-01-10,1.6400000000000001
2022-01-11,0.88
2022-01-12,1.6
2022-01-13,1.2
2022-01-14,0.72
2022-01-15,0.56
2022-01-16,2.6
2022-01-17,0.52
2022-01-18,1.8800000000000001
2022-01-19,0.0
2022-01-20,0.0
2022-01-21,1.08
2022-01-22,0.0
2022-01-23,0.44
2022-01-24,0.84
2022-01-25,3.0
2022-01-26,1.08
2022-01-27,0.68
2022-01-28,2.0
2022-01-29,0.0
2022-01-30,1.8
2022-01-31,0.0
2022-02-01,1.92
2022-02-02,2.56
2022-02-03,0.96
2022-02-04,1.0
2022-02-05,2.7600000000000002
2022-02-06,1.32
2022-02-07,1.92
2022-02-08,1.76
2022-02-09,2.96
2022-02-10,3.4
2022-02-11,3.88
2022-02-12,2.08
2022-02-13,0.0
2022-02-14,1.68
2022-02-15,1.92
2022-02-16,0.0
2022-02-17,0.0
2022-02-18,2.6
2022-02-19,0.76
2022-02-20,4.0
2022-02-21,0.88
2022-02-22,0.0
2022-02-23,1.4000000000000001
2022-02-24,0.96
2022-02-25,1.04
2022-02-26,0.0
2022-02-27,2.6
2022-02-28,0.8
2022-03-01,0.0
2022-03-02,5.1
2022-03-03,0.72
2022-03-04,1.8599999999999999
2022-03-05,1.3199999999999998
2022-03-06,0.0
2022-03-07,1.38
2022-03-08,1.26
2022-03-09,0.0
2022-03-10,0.6
2022-03-11,1.98
2022-03-12,1.7999999999999998
2022-03-13,0.84
2022-03-14,1.02
2022-03-15,0.0
2022-03-16,1.08
2022-03-17,0.0
2022-03-18,0.78
2022-03-19,1.8599999999999999
2022-03-20,2.82
2022-03-21,1.74
2022-03-22,6.0
2022-03-23,3.84
2022-03-24,3.12
2022-03-25,2.2199999999999998
2022-03-26,3.42
2022-03-27,1.98
2022-03-28,4.26
2022-03-29,3.78
2022-03-30,3.0
2022-03-31,1.14
2022-04-01,0.88
2022-04-02,2.8000000000000003
2022-04-03,3.24
2022-04-04,2.08
2022-04-05,1.0
2022-04-06,3.08
2022-04-07,0.0
2022-04-08,0.0
2022-04-09,1.12
2022-04-10,4.0
2022-04-11,1.28
2022-04-12,1.04
2022-04-13,0.96
2022-04-14,0.0
2022-04-15,0.68
2022-04-16,2.72
2022-04-17,1.6400000000000001
2022-04-18,1.52
2022-04-19,0.64
2022-04-20,1.16
2022-04-21,1.32
2022-04-22,0.64
2022-04-23,0.0
2022-04-24,1.8
2022-04-25,2.68
2022-04-26,2.56
2022-04-27,1.04
2022-04-28,0.68
2022-04-29,0.0
2022-04-30,0.76
2022-05-01,2.37
2022-05-02,0.0
2022-05-03,0.75
2022-05-04,1.68
2022-05-05,3.0
2022-05-06,0.96
2022-05-07,0.0
2022-05-08,1.71
2022-05-09,1.17
2022-05-10,1.3199999999999998
2022-05-11,2.4299999999999997
2022-05-12,2.55
2022-05-13,2.34
2022-05-14,0.0
2022-05-15,0.0
2022-05-16,2.9699999999999998
2022-05-17,1.92
2022-05-18,1.29
2022-05-19,0.0
2022-05-20,1.02
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,1.14
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,2.25
2022-05-30,1.8599999999999999
2022-05-31,1.29
2022-06-01,0.0
2022-06-02,0.6
2022-06-03,0.0
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,0.0
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,0.0
2022-06-10,0.87
2022-06-11,0.0
2022-06-12,0.75
2022-06-13,3.0
2022-06-14,2.4299999999999997
2022-06-15,1.41
2022-06-16,1.38
2022-06-17,0.78
2022-06-18,0.0
2022-06-19,1.65
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,1.14
2022-06-23,0.72
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.75
2022-06-27,0.87
2022-06-28,0.0
2022-06-29,0.78
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.64
2022-07-05,0.6
2022-07-06,1.04
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.64
2022-07-10,0.0
2022-07-11,0.68
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,1.16
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,1.28
2022-07-18,0.0
2022-07-19,1.72
2022-07-20,1.72
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,1.12
2022-07-25,0.0
2022-07-26,0.6
2022-07-27,2.44
2022-07-28,3.52
2022-07-29,1.96
2022-07-30,4.0
2022-07-31,1.24
2022-08-01,2.2800000000000002
2022-08-02,2.7600000000000002
2022-08-03,0.64
2022-08-04,0.84
2022-08-05,0.68
2022-08-06,0.76
2022-08-07,4.0
2022-08-08,2.2
2022-08-09,1.36
2022-08-10,0.0
2022-08-11,1.6400000000000001
2022-08-12,1.08
2022-08-13,2.24
2022-08-14,2.36
2022-08-15,2.04
2022-08-16,1.68
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,1.0
2022-08-20,1.84
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,1.72
2022-08-24,0.84
2022-08-25,1.36
2022-08-26,0.96
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,1.12
2022-08-30,2.12
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.6
2022-09-03,0.0
2022-09-04,0.64
2022-09-05,0.0
2022-09-06,2.2800000000000002
2022-09-07,0.0
2022-09-08,0.6
2022-09-09,1.68
2022-09-10,0.84
2022-09-11,1.6
2022-09-12,0.0
2022-09-13,4.0
2022-09-14,1.08
2022-09-15,2.0
2022-09-16,1.48
2022-09-17,0.8
2022-09-18,0.0
2022-09-19,1.6400000000000001
2022-09-20,1.0
2022-09-21,0.56
2022-09-22,1.12
2022-09-23,0.8
2022-09-24,0.0
2022-09-25,0.8
2022-09-26,0.44
2022-09-27,0.0
2022-09-28,0.64
2022-09-29,0.4
2022-09-30,0.0
2022-10-01,1.32
2022-10-02,0.98
2022-10-03,0.44
2022-10-04,0.66
2022-10-05,0.38
2022-10-06,0.0
2022-10-07,0.0
2022-10-08,0.0
2022-10-09,1.02
2022-10-10,0.0
2022-10-11,0.56
2022-10-12,0.9400000000000001
2022-10-13,0.38
2022-10-14,0.0
2022-10-15,2.0
2022-10-16,0.68
2022-10-17,0.58
2022-10-18,0.86
2022-10-19,0.0
2022-10-20,0.38
2022-10-21,0.0
2022-10-22,0.0
2022-10-23,0.68
2022-10-24,0.62
2022-10-25,0.74
2022-10-26,0.98
2022-10-27,0.36
2022-10-28,1.0
2022-10-29,1.8
2022-10-30,1.46
2022-10-31,0.0
2022-11-01,1.7
2022-11-02,1.92
2022-11-03,1.18
2022-11-04,0.0
2022-11-05,0.0
2022-11-06,2.0
2022-11-07,1.22
2022-11-08,0.0
2022-11-09,1.56
2022-11-10,0.0
2022-11-11,0.0
2022-11-12,0.84
2022-11-13,1.26
2022-11-14,0.96
2022-11-15,1.0
2022-11-16,0.0
2022-11-17,0.0
2022-11-18,0.7000000000000001
2022-11-19,1.34
2022-11-20,1.96
2022-11-21,1.0
2022-11-22,0.0
2022-11-23,1.18
2022-11-24,1.5
2022-11-25,0.0
2022-11-26,1.76
2022-11-27,1.42
2022-11-28,0.0
2022-11-29,0.0
2022-11-30,1.2
2022-12-01,0.0
2022-12-02,0.0
2022-12-03,0.0
2022-12-04,0.4
2022-12-05,0.0
2022-12-06,0.51
2022-12-07,0.35000000000000003
2022-12-08,0.0
2022-12-09,0.0
2022-12-10,0.31
2022-12-11,0.0
2022-12-12,0.43
2022-12-13,0.0
2022-12-14,0.0
2022-12-15,0.44
2022-12-16,0.0
2022-12-17,0.45
2022-12-18,0.0
2022-12-19,0.0
2022-12-20,1.0
2022-12-21,0.0
2022-12-22,0.38
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.56
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,0.61
2022-12-30,0.0
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,1.5
2023-01-06,1.16
2023-01-07,0.0
2023-01-08,0.5
2023-01-09,0.8
2023-01-10,0.5
2023-01-11,1.7
2023-01-12,0.0
2023-01-13,0.0
2023-01-14,0.56
2023-01-15,0.84
2023-01-16,0.58
2023-01-17,1.02
2023-01-18,0.0
2023-01-19,1.32
2023-01-20,0.46
2023-01-21,0.0
2023-01-22,0.56
2023-01-23,0.62
2023-01-24,1.16
2023-01-25,0.5
2023-01-26,1.8
2023-01-27,1.28
2023-01-28,0.8200000000000001
2023-01-29,2.0
2023-01-30,0.0
2023-01-31,0.0
2023-02-01,0.0
2023-02-02,1.74
2023-02-03,0.72
2023-02-04,0.0
2023-02-05,1.6
2023-02-06,0.0
2023-02-07,0.0
2023-02-08,0.0
2023-02-09,0.86
2023-02-10,0.8200000000000001
2023-02-11,0.0
2023-02-12,1.56
2023-02-13,0.7000000000000001
2023-02-14,0.0
2023-02-15,2.0
2023-02-16,1.2
2023-02-17,0.0
2023-02-18,0.0
2023-02-19,0.0
2023-02-20,0.8
2023-02-21,0.8
2023-02-22,0.0
2023-02-23,0.0
2023-02-24,0.0
2023-02-25,0.0
2023-02-26,1.46
2023-02-27,1.12
2023-02-28,0.0
2023-03-01,0.0
2023-03-02,0.0
2023-03-03,0.19
2023-03-04,0.0
2023-03-05,0.0
2023-03-06,0.0
2023-03-07,0.0
2023-03-08,0.0
2023-03-09,0.0
2023-03-10,0.0
2023-03-11,0.28
2023-03-12,0.71
2023-03-13,0.29
2023-03-14,0.0
2023-03-15,0.0
2023-03-16,1.0
2023-03-17,0.0
2023-03-18,0.49
2023-03-19,0.0
2023-03-20,0.27
2023-03-21,0.25
2023-03-22,0.0
2023-03-23,0.0
2023-03-24,0.0
2023-03-25,0.23
2023-03-26,0.0
2023-03-27,0.32
2023-03-28,0.3
2023-03-29,0.0
2023-03-30,0.0
2023-03-31,0.62
2023-04-01,0.43
2023-04-02,0.29
2023-04-03,0.22
2023-04-04,0.0
2023-04-05,0.0
2023-04-06,0.0
