date,VeChain price
2016-06-23,0.0
2016-06-24,0.0
2016-06-25,0.0
2016-06-26,0.0
2016-06-27,0.0
2016-06-28,0.0
2016-06-29,0.0
2016-06-30,0.0
2016-07-01,0.0
2016-07-02,0.0
2016-07-03,0.0
2016-07-04,0.0
2016-07-05,0.0
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,0.0
2016-07-09,0.0
2016-07-10,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,0.0
2016-07-14,0.0
2016-07-15,0.0
2016-07-16,0.0
2016-07-17,0.0
2016-07-18,0.0
2016-07-19,0.0
2016-07-20,0.0
2016-07-21,0.0
2016-07-22,0.0
2016-07-23,0.0
2016-07-24,0.0
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,0.0
2016-07-29,0.0
2016-07-30,0.0
2016-07-31,0.0
2016-08-01,0.0
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,0.0
2016-08-05,0.0
2016-08-06,0.0
2016-08-07,0.0
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-13,0.0
2016-08-14,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-20,0.0
2016-08-21,0.0
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-27,0.0
2016-08-28,0.0
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,0.0
2016-09-02,0.0
2016-09-03,0.0
2016-09-04,0.0
2016-09-05,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,0.0
2016-09-09,0.0
2016-09-10,0.0
2016-09-11,0.0
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,0.0
2016-09-17,0.0
2016-09-18,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,0.0
2016-09-24,0.0
2016-09-25,0.0
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.0
2016-10-01,0.0
2016-10-02,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,0.0
2016-10-07,0.0
2016-10-08,0.0
2016-10-09,0.0
2016-10-10,0.0
2016-10-11,0.0
2016-10-12,0.0
2016-10-13,0.0
2016-10-14,0.0
2016-10-15,0.0
2016-10-16,0.0
2016-10-17,0.0
2016-10-18,0.0
2016-10-19,0.0
2016-10-20,0.0
2016-10-21,0.0
2016-10-22,0.0
2016-10-23,0.0
2016-10-24,0.0
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-29,0.0
2016-10-30,0.0
2016-10-31,0.0
2016-11-01,0.0
2016-11-02,0.0
2016-11-03,0.0
2016-11-04,0.0
2016-11-05,0.0
2016-11-06,0.0
2016-11-07,0.0
2016-11-08,0.0
2016-11-09,0.0
2016-11-10,0.0
2016-11-11,0.0
2016-11-12,0.0
2016-11-13,0.0
2016-11-14,0.0
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,0.0
2016-11-18,0.0
2016-11-19,0.0
2016-11-20,0.0
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,0.0
2016-11-24,0.0
2016-11-25,0.0
2016-11-26,0.0
2016-11-27,0.0
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,0.0
2016-12-01,0.0
2016-12-02,0.0
2016-12-03,0.0
2016-12-04,0.0
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-10,0.0
2016-12-11,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,0.0
2016-12-17,0.0
2016-12-18,0.0
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-24,0.0
2016-12-25,0.0
2016-12-26,0.0
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.0
2016-12-31,0.0
2017-01-01,0.0
2017-01-02,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-07,0.0
2017-01-08,0.0
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-14,0.0
2017-01-15,0.0
2017-01-16,0.0
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,0.0
2017-01-21,0.0
2017-01-22,0.0
2017-01-23,0.0
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,0.0
2017-01-27,0.0
2017-01-28,0.0
2017-01-29,0.0
2017-01-30,0.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-04,0.0
2017-02-05,0.0
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,0.0
2017-02-11,0.0
2017-02-12,0.0
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,0.0
2017-02-17,0.0
2017-02-18,0.0
2017-02-19,0.0
2017-02-20,0.0
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,0.0
2017-02-24,0.0
2017-02-25,0.0
2017-02-26,0.0
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,0.0
2017-03-02,0.0
2017-03-03,0.0
2017-03-04,0.0
2017-03-05,0.0
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,0.0
2017-03-11,0.0
2017-03-12,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-18,0.0
2017-03-19,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,0.0
2017-03-25,0.0
2017-03-26,0.0
2017-03-27,0.0
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,0.0
2017-04-01,0.0
2017-04-02,0.0
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,0.0
2017-04-08,0.0
2017-04-09,0.0
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,0.0
2017-04-13,0.0
2017-04-14,0.0
2017-04-15,0.0
2017-04-16,0.0
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,0.0
2017-04-22,0.0
2017-04-23,0.0
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,0.0
2017-04-29,0.0
2017-04-30,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,0.0
2017-05-06,0.0
2017-05-07,0.0
2017-05-08,0.0
2017-05-09,0.0
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,0.0
2017-05-13,0.0
2017-05-14,0.0
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,0.0
2017-05-20,0.0
2017-05-21,0.0
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,0.0
2017-05-27,0.0
2017-05-28,0.0
2017-05-29,0.0
2017-05-30,0.0
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-03,0.0
2017-06-04,0.0
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,0.0
2017-06-10,0.0
2017-06-11,0.0
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,0.0
2017-06-17,0.0
2017-06-18,0.0
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-22,0.0
2017-06-23,0.0
2017-06-24,0.0
2017-06-25,0.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,0.0
2017-07-01,0.0
2017-07-02,0.0
2017-07-03,0.0
2017-07-04,0.0
2017-07-05,0.0
2017-07-06,0.0
2017-07-07,0.0
2017-07-08,0.0
2017-07-09,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-15,0.0
2017-07-16,0.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,0.0
2017-07-22,0.0
2017-07-23,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,0.0
2017-07-29,0.0
2017-07-30,0.0
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,0.0
2017-08-05,0.0
2017-08-06,0.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-12,0.0
2017-08-13,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,0.0
2017-08-19,0.0
2017-08-20,0.0
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,0.0
2017-08-26,0.0
2017-08-27,0.0
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,0.0
2017-09-02,0.0
2017-09-03,0.0
2017-09-04,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-09,0.0
2017-09-10,0.0
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,0.0
2017-09-16,0.0
2017-09-17,0.0
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,0.0
2017-09-22,0.0
2017-09-23,0.0
2017-09-24,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,0.0
2017-09-30,0.0
2017-10-01,0.0
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-07,0.0
2017-10-08,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-14,0.0
2017-10-15,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-21,0.0
2017-10-22,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-10-28,0.0
2017-10-29,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-04,0.0
2017-11-05,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-11,0.0
2017-11-12,0.0
2017-11-13,0.0
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,0.0
2017-11-17,0.0
2017-11-18,0.0
2017-11-19,0.0
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-23,0.0
2017-11-24,0.0
2017-11-25,0.0
2017-11-26,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,1.56
2017-12-02,0.0
2017-12-03,0.0
2017-12-04,0.0
2017-12-05,1.6
2017-12-06,1.4000000000000001
2017-12-07,0.0
2017-12-08,0.0
2017-12-09,0.0
2017-12-10,1.4000000000000001
2017-12-11,0.0
2017-12-12,0.0
2017-12-13,2.36
2017-12-14,3.04
2017-12-15,0.0
2017-12-16,2.72
2017-12-17,0.0
2017-12-18,3.12
2017-12-19,3.52
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,1.28
2017-12-23,2.36
2017-12-24,0.0
2017-12-25,0.0
2017-12-26,0.0
2017-12-27,2.4
2017-12-28,0.0
2017-12-29,2.64
2017-12-30,4.0
2017-12-31,1.76
2018-01-01,3.12
2018-01-02,5.720000000000001
2018-01-03,24.44
2018-01-04,8.84
2018-01-05,17.68
2018-01-06,20.28
2018-01-07,16.12
2018-01-08,10.14
2018-01-09,11.440000000000001
2018-01-10,23.14
2018-01-11,15.34
2018-01-12,16.12
2018-01-13,11.18
2018-01-14,21.84
2018-01-15,11.18
2018-01-16,15.34
2018-01-17,15.860000000000001
2018-01-18,9.88
2018-01-19,15.34
2018-01-20,26.0
2018-01-21,25.220000000000002
2018-01-22,20.02
2018-01-23,15.600000000000001
2018-01-24,19.76
2018-01-25,13.52
2018-01-26,13.52
2018-01-27,15.08
2018-01-28,6.76
2018-01-29,8.58
2018-01-30,7.28
2018-01-31,4.68
2018-02-01,12.09
2018-02-02,6.63
2018-02-03,8.84
2018-02-04,8.58
2018-02-05,12.74
2018-02-06,7.28
2018-02-07,6.5
2018-02-08,5.2
2018-02-09,5.2
2018-02-10,0.0
2018-02-11,0.0
2018-02-12,6.37
2018-02-13,2.73
2018-02-14,2.73
2018-02-15,5.33
2018-02-16,3.77
2018-02-17,7.67
2018-02-18,0.0
2018-02-19,12.22
2018-02-20,13.0
2018-02-21,8.32
2018-02-22,3.25
2018-02-23,3.9000000000000004
2018-02-24,2.21
2018-02-25,5.33
2018-02-26,5.59
2018-02-27,4.42
2018-02-28,3.25
2018-03-01,3.99
2018-03-02,1.05
2018-03-03,0.0
2018-03-04,0.0
2018-03-05,2.9400000000000004
2018-03-06,2.45
2018-03-07,3.2900000000000005
2018-03-08,4.970000000000001
2018-03-09,1.54
2018-03-10,3.2900000000000005
2018-03-11,3.2900000000000005
2018-03-12,1.12
2018-03-13,3.43
2018-03-14,4.41
2018-03-15,2.1
2018-03-16,3.5700000000000003
2018-03-17,1.61
2018-03-18,1.4700000000000002
2018-03-19,2.3800000000000003
2018-03-20,1.4000000000000001
2018-03-21,6.510000000000001
2018-03-22,1.4000000000000001
2018-03-23,1.54
2018-03-24,1.6800000000000002
2018-03-25,3.5000000000000004
2018-03-26,2.45
2018-03-27,1.12
2018-03-28,7.000000000000001
2018-03-29,0.0
2018-03-30,0.0
2018-03-31,4.970000000000001
2018-04-01,2.4000000000000004
2018-04-02,0.0
2018-04-03,1.75
2018-04-04,1.55
2018-04-05,0.0
2018-04-06,0.0
2018-04-07,0.0
2018-04-08,1.5
2018-04-09,3.6500000000000004
2018-04-10,4.8500000000000005
2018-04-11,0.0
2018-04-12,2.35
2018-04-13,3.0
2018-04-14,0.0
2018-04-15,2.5500000000000003
2018-04-16,1.2000000000000002
2018-04-17,0.0
2018-04-18,1.35
2018-04-19,2.7
2018-04-20,0.0
2018-04-21,5.0
2018-04-22,2.3000000000000003
2018-04-23,1.6
2018-04-24,1.25
2018-04-25,1.8
2018-04-26,2.9000000000000004
2018-04-27,0.0
2018-04-28,0.0
2018-04-29,1.9000000000000001
2018-04-30,1.4000000000000001
2018-05-01,1.6199999999999999
2018-05-02,2.46
2018-05-03,6.0
2018-05-04,2.76
2018-05-05,4.62
2018-05-06,4.5
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,2.6999999999999997
2018-05-12,3.3
2018-05-13,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,1.26
2018-05-17,0.0
2018-05-18,2.82
2018-05-19,1.5
2018-05-20,0.0
2018-05-21,0.0
2018-05-22,2.1
2018-05-23,3.06
2018-05-24,3.12
2018-05-25,1.92
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,2.04
2018-05-29,1.5
2018-05-30,0.0
2018-05-31,3.42
2018-06-01,1.6
2018-06-02,0.0
2018-06-03,1.72
2018-06-04,0.0
2018-06-05,2.2800000000000002
2018-06-06,0.0
2018-06-07,2.12
2018-06-08,0.0
2018-06-09,1.32
2018-06-10,1.8
2018-06-11,0.0
2018-06-12,1.48
2018-06-13,1.84
2018-06-14,0.0
2018-06-15,2.16
2018-06-16,0.0
2018-06-17,2.24
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,2.24
2018-06-23,0.0
2018-06-24,2.68
2018-06-25,3.7600000000000002
2018-06-26,0.0
2018-06-27,1.12
2018-06-28,4.0
2018-06-29,0.0
2018-06-30,2.84
2018-07-01,0.0
2018-07-02,0.0
2018-07-03,1.3
2018-07-04,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-07,0.0
2018-07-08,3.9000000000000004
2018-07-09,0.0
2018-07-10,2.0500000000000003
2018-07-11,0.0
2018-07-12,2.1
2018-07-13,0.0
2018-07-14,2.7
2018-07-15,0.0
2018-07-16,0.0
2018-07-17,4.55
2018-07-18,0.0
2018-07-19,2.75
2018-07-20,0.0
2018-07-21,0.0
2018-07-22,3.0
2018-07-23,0.0
2018-07-24,5.0
2018-07-25,3.6500000000000004
2018-07-26,3.35
2018-07-27,2.5
2018-07-28,0.0
2018-07-29,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,6.72
2018-08-02,3.44
2018-08-03,3.84
2018-08-04,0.0
2018-08-05,2.72
2018-08-06,8.0
2018-08-07,4.4
2018-08-08,3.04
2018-08-09,5.2
2018-08-10,4.08
2018-08-11,4.32
2018-08-12,0.0
2018-08-13,5.2
2018-08-14,4.72
2018-08-15,7.12
2018-08-16,0.0
2018-08-17,7.84
2018-08-18,2.24
2018-08-19,0.0
2018-08-20,5.36
2018-08-21,6.24
2018-08-22,2.56
2018-08-23,2.96
2018-08-24,5.5200000000000005
2018-08-25,2.64
2018-08-26,3.68
2018-08-27,2.08
2018-08-28,3.2
2018-08-29,2.16
2018-08-30,5.28
2018-08-31,1.76
2018-09-01,5.0
2018-09-02,0.0
2018-09-03,3.3000000000000003
2018-09-04,4.1000000000000005
2018-09-05,2.15
2018-09-06,4.05
2018-09-07,3.2
2018-09-08,2.35
2018-09-09,0.0
2018-09-10,2.6500000000000004
2018-09-11,2.6
2018-09-12,2.15
2018-09-13,0.0
2018-09-14,0.0
2018-09-15,0.0
2018-09-16,2.75
2018-09-17,0.0
2018-09-18,2.6500000000000004
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-22,0.0
2018-09-23,1.8
2018-09-24,2.15
2018-09-25,2.8000000000000003
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,1.7000000000000002
2018-09-29,0.0
2018-09-30,2.0
2018-10-01,0.0
2018-10-02,1.2
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,3.0
2018-10-06,1.2
2018-10-07,1.56
2018-10-08,1.6199999999999999
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,2.46
2018-10-13,0.0
2018-10-14,2.46
2018-10-15,2.01
2018-10-16,1.47
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,2.46
2018-10-20,0.0
2018-10-21,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-27,1.95
2018-10-28,2.46
2018-10-29,1.8299999999999998
2018-10-30,1.7999999999999998
2018-10-31,0.0
2018-11-01,1.2
2018-11-02,0.0
2018-11-03,0.9299999999999999
2018-11-04,0.96
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-10,0.0
2018-11-11,2.31
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.99
2018-11-17,3.0
2018-11-18,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-22,0.0
2018-11-23,1.02
2018-11-24,0.0
2018-11-25,1.17
2018-11-26,0.87
2018-11-27,0.0
2018-11-28,1.89
2018-11-29,0.0
2018-11-30,0.0
2018-12-01,0.0
2018-12-02,0.0
2018-12-03,0.0
2018-12-04,0.3
2018-12-05,0.8200000000000001
2018-12-06,0.38
2018-12-07,0.58
2018-12-08,0.0
2018-12-09,0.0
2018-12-10,0.34
2018-12-11,0.0
2018-12-12,0.9
2018-12-13,0.0
2018-12-14,0.0
2018-12-15,0.0
2018-12-16,0.0
2018-12-17,0.42
2018-12-18,0.0
2018-12-19,0.34
2018-12-20,0.34
2018-12-21,2.0
2018-12-22,0.92
2018-12-23,0.0
2018-12-24,0.64
2018-12-25,0.98
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-29,0.0
2018-12-30,0.0
2018-12-31,0.66
2019-01-01,0.68
2019-01-02,0.0
2019-01-03,0.0
2019-01-04,1.44
2019-01-05,0.7000000000000001
2019-01-06,0.8
2019-01-07,0.0
2019-01-08,0.98
2019-01-09,1.3
2019-01-10,0.0
2019-01-11,0.0
2019-01-12,0.0
2019-01-13,0.64
2019-01-14,2.0
2019-01-15,0.0
2019-01-16,0.96
2019-01-17,0.0
2019-01-18,0.0
2019-01-19,0.0
2019-01-20,0.92
2019-01-21,0.0
2019-01-22,0.0
2019-01-23,0.62
2019-01-24,0.0
2019-01-25,0.56
2019-01-26,0.72
2019-01-27,0.0
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,1.9000000000000001
2019-01-31,0.0
2019-02-01,0.84
2019-02-02,2.0
2019-02-03,0.0
2019-02-04,0.44
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,0.0
2019-02-08,0.64
2019-02-09,0.74
2019-02-10,0.0
2019-02-11,0.0
2019-02-12,0.0
2019-02-13,0.0
2019-02-14,0.0
2019-02-15,0.0
2019-02-16,0.0
2019-02-17,0.9
2019-02-18,0.0
2019-02-19,0.76
2019-02-20,0.64
2019-02-21,0.0
2019-02-22,0.8200000000000001
2019-02-23,0.58
2019-02-24,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,0.0
2019-03-01,0.0
2019-03-02,0.0
2019-03-03,0.0
2019-03-04,0.0
2019-03-05,0.5
2019-03-06,0.0
2019-03-07,0.0
2019-03-08,0.0
2019-03-09,0.0
2019-03-10,2.0
2019-03-11,0.78
2019-03-12,0.6
2019-03-13,0.34
2019-03-14,0.38
2019-03-15,0.0
2019-03-16,0.0
2019-03-17,0.0
2019-03-18,0.0
2019-03-19,0.36
2019-03-20,0.0
2019-03-21,0.92
2019-03-22,0.0
2019-03-23,0.0
2019-03-24,0.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-27,0.5
2019-03-28,1.2
2019-03-29,0.0
2019-03-30,0.0
2019-03-31,0.38
2019-04-01,1.1500000000000001
2019-04-02,3.0500000000000003
2019-04-03,3.3000000000000003
2019-04-04,0.0
2019-04-05,0.0
2019-04-06,0.0
2019-04-07,0.0
2019-04-08,0.0
2019-04-09,3.8000000000000003
2019-04-10,0.0
2019-04-11,2.0
2019-04-12,1.4000000000000001
2019-04-13,5.0
2019-04-14,0.0
2019-04-15,0.0
2019-04-16,0.8500000000000001
2019-04-17,1.5
2019-04-18,3.4000000000000004
2019-04-19,0.0
2019-04-20,0.0
2019-04-21,0.0
2019-04-22,1.1
2019-04-23,0.0
2019-04-24,0.8500000000000001
2019-04-25,0.0
2019-04-26,0.0
2019-04-27,0.0
2019-04-28,0.0
2019-04-29,3.25
2019-04-30,0.0
2019-05-01,0.0
2019-05-02,1.98
2019-05-03,3.78
2019-05-04,1.2
2019-05-05,3.5999999999999996
2019-05-06,2.2199999999999998
2019-05-07,2.52
2019-05-08,1.38
2019-05-09,0.0
2019-05-10,1.44
2019-05-11,0.0
2019-05-12,2.34
2019-05-13,1.92
2019-05-14,3.48
2019-05-15,3.1799999999999997
2019-05-16,3.12
2019-05-17,0.0
2019-05-18,0.0
2019-05-19,1.92
2019-05-20,1.98
2019-05-21,0.0
2019-05-22,6.0
2019-05-23,0.0
2019-05-24,0.0
2019-05-25,1.5
2019-05-26,0.0
2019-05-27,3.9
2019-05-28,2.94
2019-05-29,2.46
2019-05-30,0.0
2019-05-31,3.6599999999999997
2019-06-01,0.0
2019-06-02,1.7000000000000002
2019-06-03,2.6500000000000004
2019-06-04,1.2000000000000002
2019-06-05,0.0
2019-06-06,2.9000000000000004
2019-06-07,0.0
2019-06-08,0.0
2019-06-09,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,4.9
2019-06-13,0.0
2019-06-14,0.0
2019-06-15,1.4500000000000002
2019-06-16,0.0
2019-06-17,1.7000000000000002
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,0.0
2019-06-22,1.7000000000000002
2019-06-23,1.4500000000000002
2019-06-24,0.0
2019-06-25,5.0
2019-06-26,4.3
2019-06-27,3.2
2019-06-28,0.0
2019-06-29,0.0
2019-06-30,2.1
2019-07-01,4.0
2019-07-02,1.24
2019-07-03,0.0
2019-07-04,0.0
2019-07-05,0.0
2019-07-06,1.52
2019-07-07,0.0
2019-07-08,1.16
2019-07-09,3.4
2019-07-10,1.92
2019-07-11,0.0
2019-07-12,0.0
2019-07-13,0.0
2019-07-14,0.0
2019-07-15,0.0
2019-07-16,2.36
2019-07-17,1.4000000000000001
2019-07-18,0.0
2019-07-19,3.68
2019-07-20,1.28
2019-07-21,1.0
2019-07-22,0.0
2019-07-23,2.32
2019-07-24,0.0
2019-07-25,0.0
2019-07-26,0.0
2019-07-27,0.0
2019-07-28,0.0
2019-07-29,0.0
2019-07-30,0.0
2019-07-31,1.56
2019-08-01,0.0
2019-08-02,0.8200000000000001
2019-08-03,0.0
2019-08-04,0.0
2019-08-05,0.96
2019-08-06,0.0
2019-08-07,0.74
2019-08-08,0.86
2019-08-09,0.0
2019-08-10,0.88
2019-08-11,0.0
2019-08-12,0.0
2019-08-13,1.84
2019-08-14,0.76
2019-08-15,0.0
2019-08-16,0.0
2019-08-17,0.0
2019-08-18,0.0
2019-08-19,0.0
2019-08-20,1.84
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,1.58
2019-08-24,2.0
2019-08-25,0.0
2019-08-26,0.0
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,0.0
2019-08-30,0.0
2019-08-31,1.86
2019-09-01,0.46
2019-09-02,0.0
2019-09-03,1.12
2019-09-04,0.84
2019-09-05,0.0
2019-09-06,0.0
2019-09-07,0.0
2019-09-08,0.0
2019-09-09,0.0
2019-09-10,0.42
2019-09-11,0.0
2019-09-12,2.0
2019-09-13,0.0
2019-09-14,0.0
2019-09-15,0.0
2019-09-16,0.0
2019-09-17,0.88
2019-09-18,0.62
2019-09-19,0.74
2019-09-20,0.0
2019-09-21,1.18
2019-09-22,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,0.44
2019-09-27,1.12
2019-09-28,0.52
2019-09-29,1.12
2019-09-30,0.0
2019-10-01,0.7000000000000001
2019-10-02,0.64
2019-10-03,0.92
2019-10-04,0.0
2019-10-05,0.0
2019-10-06,2.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,0.0
2019-10-10,0.0
2019-10-11,0.74
2019-10-12,0.9400000000000001
2019-10-13,0.0
2019-10-14,0.0
2019-10-15,1.1400000000000001
2019-10-16,0.0
2019-10-17,0.0
2019-10-18,0.0
2019-10-19,0.0
2019-10-20,0.0
2019-10-21,0.0
2019-10-22,0.7000000000000001
2019-10-23,0.8200000000000001
2019-10-24,0.0
2019-10-25,0.0
2019-10-26,1.28
2019-10-27,0.0
2019-10-28,1.06
2019-10-29,0.0
2019-10-30,0.62
2019-10-31,0.0
2019-11-01,2.92
2019-11-02,0.0
2019-11-03,0.0
2019-11-04,1.96
2019-11-05,0.0
2019-11-06,4.0
2019-11-07,2.44
2019-11-08,0.0
2019-11-09,3.92
2019-11-10,0.0
