date,Polygon price
2019-12-15,0.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-21,0.0
2019-12-22,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-25,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-28,0.0
2019-12-29,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-01,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-04,0.0
2020-01-05,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-11,0.0
2020-01-12,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-18,0.0
2020-01-19,0.0
2020-01-20,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-25,0.0
2020-01-26,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.8200000000000001
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.49
2020-02-13,0.35000000000000003
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,0.74
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.34
2020-02-23,0.0
2020-02-24,0.9500000000000001
2020-02-25,0.0
2020-02-26,0.6
2020-02-27,0.0
2020-02-28,1.0
2020-02-29,0.0
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-14,0.0
2020-03-15,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-21,0.0
2020-03-22,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.39
2020-04-10,0.0
2020-04-11,1.0
2020-04-12,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.49
2020-04-18,0.0
2020-04-19,0.0
2020-04-20,0.43
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-25,0.0
2020-04-26,0.0
2020-04-27,0.43
2020-04-28,0.0
2020-04-29,0.39
2020-04-30,0.0
2020-05-01,0.0
2020-05-02,0.0
2020-05-03,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-09,0.0
2020-05-10,0.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-16,0.0
2020-05-17,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,0.0
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-05-30,0.0
2020-05-31,0.0
2020-06-01,0.19
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.3
2020-06-05,0.0
2020-06-06,0.2
2020-06-07,0.0
2020-06-08,0.0
2020-06-09,0.16
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,0.16
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-20,0.0
2020-06-21,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.2
2020-06-26,0.0
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,1.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-03,0.0
2020-07-04,0.6
2020-07-05,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,0.98
2020-07-17,0.0
2020-07-18,0.0
2020-07-19,0.0
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,0.59
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,0.5
2020-07-28,0.52
2020-07-29,0.61
2020-07-30,1.0
2020-07-31,0.0
2020-08-01,0.0
2020-08-02,0.0
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-08,0.0
2020-08-09,0.0
2020-08-10,0.0
2020-08-11,0.0
2020-08-12,0.0
2020-08-13,0.0
2020-08-14,0.0
2020-08-15,0.0
2020-08-16,0.0
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,0.0
2020-08-20,0.0
2020-08-21,0.0
2020-08-22,0.0
2020-08-23,0.0
2020-08-24,0.0
2020-08-25,0.0
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-29,0.0
2020-08-30,0.0
2020-08-31,0.0
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,0.0
2020-09-04,0.0
2020-09-05,0.0
2020-09-06,0.0
2020-09-07,0.0
2020-09-08,0.27
2020-09-09,0.0
2020-09-10,0.0
2020-09-11,0.0
2020-09-12,0.0
2020-09-13,0.0
2020-09-14,0.0
2020-09-15,0.0
2020-09-16,0.63
2020-09-17,0.0
2020-09-18,0.0
2020-09-19,0.0
2020-09-20,0.0
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,0.0
2020-09-24,0.0
2020-09-25,1.0
2020-09-26,0.0
2020-09-27,0.49
2020-09-28,0.0
2020-09-29,0.0
2020-09-30,0.0
2020-10-01,0.0
2020-10-02,0.0
2020-10-03,0.0
2020-10-04,0.0
2020-10-05,0.0
2020-10-06,0.0
2020-10-07,0.0
2020-10-08,0.0
2020-10-09,0.0
2020-10-10,0.0
2020-10-11,0.0
2020-10-12,0.0
2020-10-13,0.0
2020-10-14,0.0
2020-10-15,0.0
2020-10-16,0.0
2020-10-17,0.0
2020-10-18,0.0
2020-10-19,0.0
2020-10-20,0.0
2020-10-21,0.0
2020-10-22,0.0
2020-10-23,0.0
2020-10-24,0.0
2020-10-25,0.0
2020-10-26,0.0
2020-10-27,0.0
2020-10-28,0.0
2020-10-29,0.0
2020-10-30,0.0
2020-10-31,0.0
2020-11-01,0.0
2020-11-02,0.37
2020-11-03,1.0
2020-11-04,0.0
2020-11-05,0.0
2020-11-06,0.0
2020-11-07,0.0
2020-11-08,0.0
2020-11-09,0.75
2020-11-10,0.0
2020-11-11,0.0
2020-11-12,0.0
2020-11-13,0.9500000000000001
2020-11-14,0.33
2020-11-15,0.0
2020-11-16,0.0
2020-11-17,0.0
2020-11-18,0.0
2020-11-19,0.0
2020-11-20,0.0
2020-11-21,0.0
2020-11-22,0.0
2020-11-23,0.45
2020-11-24,0.0
2020-11-25,0.0
2020-11-26,0.0
2020-11-27,0.53
2020-11-28,0.0
2020-11-29,0.0
2020-11-30,0.34
2020-12-01,0.0
2020-12-02,0.0
2020-12-03,0.0
2020-12-04,0.0
2020-12-05,0.0
2020-12-06,0.0
2020-12-07,0.0
2020-12-08,0.0
2020-12-09,0.0
2020-12-10,0.0
2020-12-11,0.0
2020-12-12,0.0
2020-12-13,0.0
2020-12-14,0.0
2020-12-15,0.0
2020-12-16,0.0
2020-12-17,0.0
2020-12-18,0.0
2020-12-19,0.0
2020-12-20,0.0
2020-12-21,0.0
2020-12-22,0.0
2020-12-23,0.0
2020-12-24,0.0
2020-12-25,0.0
2020-12-26,0.0
2020-12-27,0.0
2020-12-28,0.0
2020-12-29,0.0
2020-12-30,0.0
2020-12-31,0.0
2021-01-01,0.81
2021-01-02,0.6900000000000001
2021-01-03,0.0
2021-01-04,0.0
2021-01-05,0.0
2021-01-06,0.0
2021-01-07,0.0
2021-01-08,0.0
2021-01-09,0.0
2021-01-10,1.0
2021-01-11,0.0
2021-01-12,0.0
2021-01-13,0.0
2021-01-14,0.0
2021-01-15,0.0
2021-01-16,0.0
2021-01-17,0.63
2021-01-18,0.0
2021-01-19,0.0
2021-01-20,0.36
2021-01-21,0.61
2021-01-22,0.0
2021-01-23,0.0
2021-01-24,0.0
2021-01-25,0.0
2021-01-26,0.0
2021-01-27,0.0
2021-01-28,0.0
2021-01-29,0.0
2021-01-30,0.5
2021-01-31,0.37
2021-02-01,1.34
2021-02-02,0.0
2021-02-03,0.0
2021-02-04,0.6
2021-02-05,0.0
2021-02-06,0.0
2021-02-07,0.64
2021-02-08,0.66
2021-02-09,0.0
2021-02-10,0.0
2021-02-11,0.78
2021-02-12,0.0
2021-02-13,0.0
2021-02-14,0.0
2021-02-15,2.0
2021-02-16,0.0
2021-02-17,0.0
2021-02-18,0.0
2021-02-19,0.0
2021-02-20,0.66
2021-02-21,0.0
2021-02-22,0.92
2021-02-23,0.0
2021-02-24,0.0
2021-02-25,0.0
2021-02-26,1.26
2021-02-27,0.0
2021-02-28,1.06
2021-03-01,0.0
2021-03-02,2.04
2021-03-03,0.0
2021-03-04,1.44
2021-03-05,0.0
2021-03-06,0.0
2021-03-07,0.0
2021-03-08,0.0
2021-03-09,0.0
2021-03-10,3.36
2021-03-11,5.16
2021-03-12,12.0
2021-03-13,4.32
2021-03-14,5.3999999999999995
2021-03-15,8.16
2021-03-16,4.4399999999999995
2021-03-17,5.76
2021-03-18,5.52
2021-03-19,4.4399999999999995
2021-03-20,6.12
2021-03-21,4.4399999999999995
2021-03-22,3.96
2021-03-23,1.92
2021-03-24,1.7999999999999998
2021-03-25,3.12
2021-03-26,5.88
2021-03-27,2.04
2021-03-28,1.68
2021-03-29,4.8
2021-03-30,5.04
2021-03-31,3.0
2021-04-01,2.5
2021-04-02,3.5
2021-04-03,3.75
2021-04-04,3.75
2021-04-05,1.25
2021-04-06,4.5
2021-04-07,6.75
2021-04-08,3.0
2021-04-09,6.5
2021-04-10,3.0
2021-04-11,3.75
2021-04-12,4.0
2021-04-13,5.25
2021-04-14,4.75
2021-04-15,3.0
2021-04-16,5.5
2021-04-17,3.5
2021-04-18,4.5
2021-04-19,6.5
2021-04-20,5.25
2021-04-21,5.0
2021-04-22,7.75
2021-04-23,4.5
2021-04-24,2.5
2021-04-25,1.75
2021-04-26,14.75
2021-04-27,19.25
2021-04-28,25.0
2021-04-29,15.5
2021-04-30,21.25
2021-05-01,16.0
2021-05-02,20.0
2021-05-03,14.0
2021-05-04,20.0
2021-05-05,20.0
2021-05-06,18.0
2021-05-07,22.0
2021-05-08,25.0
2021-05-09,47.0
2021-05-10,28.0
2021-05-11,26.0
2021-05-12,51.0
2021-05-13,24.0
2021-05-14,53.0
2021-05-15,100.0
2021-05-16,55.0
2021-05-17,39.0
2021-05-18,98.0
2021-05-19,90.0
2021-05-20,53.0
2021-05-21,37.0
2021-05-22,33.0
2021-05-23,39.0
2021-05-24,50.0
2021-05-25,52.0
2021-05-26,95.0
2021-05-27,73.0
2021-05-28,55.0
2021-05-29,42.0
2021-05-30,36.0
2021-05-31,41.0
2021-06-01,41.85
2021-06-02,36.0
2021-06-03,38.7
2021-06-04,45.0
2021-06-05,31.95
2021-06-06,36.9
2021-06-07,23.85
2021-06-08,30.150000000000002
2021-06-09,22.05
2021-06-10,31.05
2021-06-11,19.35
2021-06-12,20.25
2021-06-13,27.45
2021-06-14,26.1
2021-06-15,22.95
2021-06-16,26.55
2021-06-17,34.2
2021-06-18,23.400000000000002
2021-06-19,16.650000000000002
2021-06-20,17.55
2021-06-21,18.900000000000002
2021-06-22,22.5
2021-06-23,12.15
2021-06-24,9.450000000000001
2021-06-25,9.450000000000001
2021-06-26,8.1
2021-06-27,9.0
2021-06-28,20.25
2021-06-29,14.85
2021-06-30,4.5
2021-07-01,14.200000000000001
2021-07-02,19.0
2021-07-03,11.200000000000001
2021-07-04,12.0
2021-07-05,11.8
2021-07-06,8.8
2021-07-07,16.8
2021-07-08,7.800000000000001
2021-07-09,13.8
2021-07-10,3.6
2021-07-11,0.0
2021-07-12,14.0
2021-07-13,15.0
2021-07-14,20.0
2021-07-15,11.4
2021-07-16,12.4
2021-07-17,12.4
2021-07-18,7.2
2021-07-19,13.4
2021-07-20,19.200000000000003
2021-07-21,13.4
2021-07-22,12.200000000000001
2021-07-23,10.0
2021-07-24,12.8
2021-07-25,14.4
2021-07-26,18.2
2021-07-27,18.6
2021-07-28,15.8
2021-07-29,12.8
2021-07-30,13.0
2021-07-31,11.600000000000001
2021-08-01,12.690000000000001
2021-08-02,6.210000000000001
2021-08-03,1.8900000000000001
2021-08-04,6.75
2021-08-05,7.0200000000000005
2021-08-06,10.8
2021-08-07,13.770000000000001
2021-08-08,16.470000000000002
2021-08-09,5.4
2021-08-10,13.5
2021-08-11,27.0
2021-08-12,11.34
2021-08-13,17.01
2021-08-14,18.09
2021-08-15,8.91
2021-08-16,10.530000000000001
2021-08-17,7.5600000000000005
2021-08-18,7.0200000000000005
2021-08-19,8.370000000000001
2021-08-20,17.01
2021-08-21,15.930000000000001
2021-08-22,16.740000000000002
2021-08-23,13.23
2021-08-24,18.36
2021-08-25,11.34
2021-08-26,5.67
2021-08-27,9.99
2021-08-28,11.34
2021-08-29,14.040000000000001
2021-08-30,8.64
2021-08-31,6.75
2021-09-01,20.46
2021-09-02,12.540000000000001
2021-09-03,18.7
2021-09-04,18.48
2021-09-05,16.72
2021-09-06,22.0
2021-09-07,12.76
2021-09-08,10.12
2021-09-09,11.44
2021-09-10,10.34
2021-09-11,15.4
2021-09-12,10.34
2021-09-13,3.96
2021-09-14,11.22
2021-09-15,10.56
2021-09-16,14.96
2021-09-17,8.36
2021-09-18,8.14
2021-09-19,7.7
2021-09-20,9.9
2021-09-21,13.64
2021-09-22,9.68
2021-09-23,11.88
2021-09-24,7.7
2021-09-25,0.0
2021-09-26,9.24
2021-09-27,6.38
2021-09-28,9.68
2021-09-29,4.84
2021-09-30,8.58
2021-10-01,7.539999999999999
2021-10-02,12.76
2021-10-03,7.249999999999999
2021-10-04,10.44
2021-10-05,10.729999999999999
2021-10-06,13.049999999999999
2021-10-07,6.09
2021-10-08,16.24
2021-10-09,10.729999999999999
2021-10-10,9.28
2021-10-11,8.7
2021-10-12,5.22
2021-10-13,6.67
2021-10-14,7.829999999999999
2021-10-15,13.629999999999999
2021-10-16,9.86
2021-10-17,13.919999999999998
2021-10-18,12.18
2021-10-19,11.02
2021-10-20,18.56
2021-10-21,20.009999999999998
2021-10-22,15.079999999999998
2021-10-23,20.88
2021-10-24,14.499999999999998
2021-10-25,13.919999999999998
2021-10-26,24.939999999999998
2021-10-27,14.79
2021-10-28,22.91
2021-10-29,28.999999999999996
2021-10-30,15.95
2021-10-31,17.11
2021-11-01,19.43
2021-11-02,28.999999999999996
2021-11-03,16.529999999999998
2021-11-04,22.619999999999997
2021-11-05,21.459999999999997
2021-11-06,16.529999999999998
2021-11-07,15.95
2021-11-08,16.82
2021-11-09,26.97
2021-11-10,21.169999999999998
2021-11-11,28.709999999999997
2021-11-12,18.27
2021-11-13,10.729999999999999
2021-11-14,9.86
2021-11-15,15.659999999999998
2021-11-16,14.499999999999998
2021-11-17,17.98
2021-11-18,13.919999999999998
2021-11-19,14.79
2021-11-20,9.28
2021-11-21,8.41
2021-11-22,13.049999999999999
2021-11-23,10.44
2021-11-24,17.11
2021-11-25,21.75
2021-11-26,14.209999999999999
2021-11-27,14.209999999999999
2021-11-28,9.28
2021-11-29,11.6
2021-11-30,16.529999999999998
2021-12-01,21.07
2021-12-02,24.08
2021-12-03,28.81
2021-12-04,36.12
2021-12-05,13.76
2021-12-06,30.099999999999998
2021-12-07,32.25
2021-12-08,27.09
2021-12-09,29.669999999999998
2021-12-10,23.22
2021-12-11,15.049999999999999
2021-12-12,13.33
2021-12-13,23.22
2021-12-14,13.76
2021-12-15,16.34
2021-12-16,21.93
2021-12-17,24.509999999999998
2021-12-18,17.2
2021-12-19,14.62
2021-12-20,21.07
2021-12-21,23.22
2021-12-22,28.81
2021-12-23,36.55
2021-12-24,28.81
2021-12-25,15.91
2021-12-26,27.95
2021-12-27,43.0
2021-12-28,22.36
2021-12-29,29.24
2021-12-30,29.669999999999998
2021-12-31,20.21
2022-01-01,21.44
2022-01-02,18.240000000000002
2022-01-03,15.36
2022-01-04,31.36
2022-01-05,30.72
2022-01-06,24.96
2022-01-07,19.84
2022-01-08,21.76
2022-01-09,20.8
2022-01-10,0.0
2022-01-11,21.76
2022-01-12,27.2
2022-01-13,32.0
2022-01-14,17.28
2022-01-15,11.84
2022-01-16,16.64
2022-01-17,19.52
2022-01-18,14.08
2022-01-19,16.96
2022-01-20,17.92
2022-01-21,22.080000000000002
2022-01-22,20.8
2022-01-23,17.92
2022-01-24,21.12
2022-01-25,26.560000000000002
2022-01-26,16.32
2022-01-27,12.48
2022-01-28,15.040000000000001
2022-01-29,16.0
2022-01-30,8.96
2022-01-31,14.72
2022-02-01,7.6000000000000005
2022-02-02,3.6
2022-02-03,9.4
2022-02-04,11.8
2022-02-05,8.6
2022-02-06,4.2
2022-02-07,16.0
2022-02-08,20.0
2022-02-09,11.8
2022-02-10,12.200000000000001
2022-02-11,11.0
2022-02-12,15.600000000000001
2022-02-13,2.4000000000000004
2022-02-14,6.0
2022-02-15,7.0
2022-02-16,9.200000000000001
2022-02-17,8.8
2022-02-18,5.0
2022-02-19,10.0
2022-02-20,9.8
2022-02-21,6.4
2022-02-22,4.6000000000000005
2022-02-23,5.6000000000000005
2022-02-24,11.0
2022-02-25,2.8000000000000003
2022-02-26,8.0
2022-02-27,5.0
2022-02-28,3.6
2022-03-01,8.19
2022-03-02,3.77
2022-03-03,9.1
2022-03-04,10.27
2022-03-05,7.0200000000000005
2022-03-06,0.0
2022-03-07,5.07
2022-03-08,6.5
2022-03-09,9.620000000000001
2022-03-10,8.19
2022-03-11,4.03
2022-03-12,0.0
2022-03-13,3.64
2022-03-14,4.8100000000000005
2022-03-15,7.41
2022-03-16,8.450000000000001
2022-03-17,5.07
2022-03-18,8.06
2022-03-19,6.37
2022-03-20,8.06
2022-03-21,6.76
2022-03-22,6.11
2022-03-23,4.29
2022-03-24,13.0
2022-03-25,6.37
2022-03-26,3.9000000000000004
2022-03-27,4.42
2022-03-28,6.63
2022-03-29,9.75
2022-03-30,11.05
2022-03-31,7.28
2022-04-01,8.4
2022-04-02,12.45
2022-04-03,7.05
2022-04-04,7.8
2022-04-05,6.75
2022-04-06,6.8999999999999995
2022-04-07,4.6499999999999995
2022-04-08,6.1499999999999995
2022-04-09,7.199999999999999
2022-04-10,2.85
2022-04-11,6.3
2022-04-12,13.2
2022-04-13,15.0
2022-04-14,2.1
2022-04-15,5.7
2022-04-16,6.3
2022-04-17,12.6
2022-04-18,5.55
2022-04-19,4.8
2022-04-20,6.45
2022-04-21,5.7
2022-04-22,10.5
2022-04-23,3.5999999999999996
2022-04-24,5.55
2022-04-25,7.35
2022-04-26,9.15
2022-04-27,7.199999999999999
2022-04-28,5.85
2022-04-29,10.5
2022-04-30,4.8
2022-05-01,9.940000000000001
2022-05-02,7.280000000000001
2022-05-03,5.74
2022-05-04,8.120000000000001
2022-05-05,4.0600000000000005
2022-05-06,6.580000000000001
2022-05-07,5.32
2022-05-08,7.420000000000001
2022-05-09,12.740000000000002
2022-05-10,12.740000000000002
2022-05-11,10.920000000000002
2022-05-12,12.740000000000002
2022-05-13,11.760000000000002
2022-05-14,11.620000000000001
2022-05-15,14.000000000000002
2022-05-16,2.5200000000000005
2022-05-17,12.740000000000002
2022-05-18,7.840000000000001
2022-05-19,10.920000000000002
2022-05-20,8.82
2022-05-21,2.9400000000000004
2022-05-22,6.720000000000001
2022-05-23,7.000000000000001
2022-05-24,0.0
2022-05-25,3.7800000000000002
2022-05-26,8.4
2022-05-27,5.880000000000001
2022-05-28,5.180000000000001
2022-05-29,3.9200000000000004
2022-05-30,5.180000000000001
2022-05-31,9.100000000000001
2022-06-01,8.32
2022-06-02,5.59
2022-06-03,8.84
2022-06-04,0.0
2022-06-05,3.12
2022-06-06,10.27
2022-06-07,7.54
2022-06-08,1.4300000000000002
2022-06-09,13.0
2022-06-10,3.9000000000000004
2022-06-11,6.37
2022-06-12,5.33
2022-06-13,8.32
2022-06-14,7.930000000000001
2022-06-15,7.54
2022-06-16,0.0
2022-06-17,1.4300000000000002
2022-06-18,8.19
2022-06-19,3.64
2022-06-20,5.2
2022-06-21,2.08
2022-06-22,3.12
2022-06-23,9.620000000000001
2022-06-24,12.22
2022-06-25,4.8100000000000005
2022-06-26,4.16
2022-06-27,5.2
2022-06-28,4.16
2022-06-29,2.47
2022-06-30,6.63
2022-07-01,3.15
2022-07-02,0.0
2022-07-03,4.5
2022-07-04,4.6499999999999995
2022-07-05,5.7
2022-07-06,2.55
2022-07-07,4.2
2022-07-08,4.2
2022-07-09,7.8
2022-07-10,5.1
2022-07-11,2.6999999999999997
2022-07-12,2.25
2022-07-13,6.0
2022-07-14,13.5
2022-07-15,3.5999999999999996
2022-07-16,7.35
2022-07-17,11.549999999999999
2022-07-18,15.0
2022-07-19,14.25
2022-07-20,10.049999999999999
2022-07-21,5.3999999999999995
2022-07-22,10.2
2022-07-23,7.8
2022-07-24,3.3
2022-07-25,4.05
2022-07-26,2.4
2022-07-27,1.7999999999999998
2022-07-28,10.5
2022-07-29,9.0
2022-07-30,9.75
2022-07-31,8.7
2022-08-01,9.9
2022-08-02,3.19
2022-08-03,5.61
2022-08-04,5.5
2022-08-05,4.29
2022-08-06,2.2
2022-08-07,3.96
2022-08-08,6.82
2022-08-09,4.62
2022-08-10,0.0
2022-08-11,8.03
2022-08-12,1.43
2022-08-13,11.0
2022-08-14,8.14
2022-08-15,5.72
2022-08-16,4.4
2022-08-17,2.86
2022-08-18,5.83
2022-08-19,3.41
2022-08-20,3.63
2022-08-21,6.05
2022-08-22,2.31
2022-08-23,5.94
2022-08-24,3.08
2022-08-25,3.96
2022-08-26,3.3
2022-08-27,4.73
2022-08-28,3.63
2022-08-29,3.63
2022-08-30,3.19
2022-08-31,0.0
2022-09-01,1.76
2022-09-02,4.4
2022-09-03,0.0
2022-09-04,4.88
2022-09-05,2.48
2022-09-06,6.0
2022-09-07,2.32
2022-09-08,0.0
2022-09-09,0.0
2022-09-10,3.36
2022-09-11,0.0
2022-09-12,6.640000000000001
2022-09-13,6.5600000000000005
2022-09-14,8.0
2022-09-15,5.28
2022-09-16,1.76
2022-09-17,0.0
2022-09-18,5.5200000000000005
2022-09-19,4.48
2022-09-20,2.64
2022-09-21,6.16
2022-09-22,5.6000000000000005
2022-09-23,4.24
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,0.0
2022-09-27,1.68
2022-09-28,4.4
2022-09-29,0.0
2022-09-30,1.6
2022-10-01,2.88
2022-10-02,2.24
2022-10-03,2.96
2022-10-04,2.8000000000000003
2022-10-05,2.32
2022-10-06,4.08
2022-10-07,0.0
2022-10-08,4.0
2022-10-09,0.0
2022-10-10,2.72
2022-10-11,7.2
2022-10-12,1.92
2022-10-13,3.92
2022-10-14,4.72
2022-10-15,3.2
2022-10-16,7.44
2022-10-17,7.44
2022-10-18,0.0
2022-10-19,4.96
2022-10-20,2.8000000000000003
2022-10-21,2.4
2022-10-22,4.5600000000000005
2022-10-23,0.0
2022-10-24,3.92
2022-10-25,6.8
2022-10-26,2.72
2022-10-27,7.44
2022-10-28,8.0
2022-10-29,4.0
2022-10-30,6.24
2022-10-31,0.0
2022-11-01,0.0
2022-11-02,3.3600000000000003
2022-11-03,3.7800000000000002
2022-11-04,14.000000000000002
2022-11-05,9.8
2022-11-06,5.6000000000000005
2022-11-07,8.82
2022-11-08,9.8
2022-11-09,8.540000000000001
2022-11-10,7.280000000000001
2022-11-11,8.96
2022-11-12,5.32
2022-11-13,5.180000000000001
2022-11-14,6.86
2022-11-15,4.2
2022-11-16,4.2
2022-11-17,5.460000000000001
2022-11-18,2.3800000000000003
2022-11-19,3.7800000000000002
2022-11-20,2.3800000000000003
2022-11-21,2.24
2022-11-22,3.22
2022-11-23,3.9200000000000004
2022-11-24,3.9200000000000004
2022-11-25,2.1
2022-11-26,3.9200000000000004
2022-11-27,0.0
2022-11-28,4.2
2022-11-29,5.460000000000001
2022-11-30,3.5000000000000004
2022-12-01,4.760000000000001
2022-12-02,7.000000000000001
2022-12-03,3.0100000000000002
2022-12-04,1.8200000000000003
2022-12-05,2.31
2022-12-06,3.1500000000000004
2022-12-07,1.54
2022-12-08,0.0
2022-12-09,5.180000000000001
2022-12-10,0.0
2022-12-11,2.0300000000000002
2022-12-12,2.1
2022-12-13,3.5700000000000003
2022-12-14,1.33
2022-12-15,1.12
2022-12-16,5.390000000000001
2022-12-17,3.2900000000000005
2022-12-18,1.6800000000000002
2022-12-19,2.87
2022-12-20,3.43
2022-12-21,2.66
2022-12-22,0.0
2022-12-23,1.6800000000000002
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,3.6400000000000006
2022-12-27,0.0
2022-12-28,1.6800000000000002
2022-12-29,2.31
2022-12-30,3.1500000000000004
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,3.78
2023-01-03,3.2399999999999998
2023-01-04,1.6199999999999999
2023-01-05,0.0
2023-01-06,2.88
2023-01-07,0.0
2023-01-08,0.0
2023-01-09,1.17
2023-01-10,2.88
2023-01-11,2.61
2023-01-12,3.2399999999999998
2023-01-13,3.8699999999999997
2023-01-14,4.32
2023-01-15,3.69
2023-01-16,2.9699999999999998
2023-01-17,0.0
2023-01-18,0.0
2023-01-19,4.14
2023-01-20,2.6999999999999997
2023-01-21,8.01
2023-01-22,3.96
2023-01-23,2.88
2023-01-24,2.34
2023-01-25,4.41
2023-01-26,5.49
2023-01-27,9.0
2023-01-28,5.22
2023-01-29,5.49
2023-01-30,1.26
2023-01-31,4.41
2023-02-01,7.700000000000001
2023-02-02,5.180000000000001
2023-02-03,6.300000000000001
2023-02-04,5.180000000000001
2023-02-05,3.6400000000000006
2023-02-06,3.08
2023-02-07,2.8000000000000003
2023-02-08,4.48
2023-02-09,1.54
2023-02-10,5.880000000000001
2023-02-11,2.3800000000000003
2023-02-12,1.6800000000000002
2023-02-13,2.3800000000000003
2023-02-14,2.66
2023-02-15,2.1
2023-02-16,10.780000000000001
2023-02-17,8.4
2023-02-18,13.72
2023-02-19,14.000000000000002
2023-02-20,7.420000000000001
2023-02-21,8.260000000000002
2023-02-22,4.62
2023-02-23,3.22
2023-02-24,3.08
2023-02-25,2.1
2023-02-26,5.6000000000000005
2023-02-27,3.7800000000000002
2023-02-28,3.5000000000000004
2023-03-01,3.2
2023-03-02,1.6
2023-03-03,6.300000000000001
2023-03-04,3.6
2023-03-05,0.0
2023-03-06,5.6000000000000005
2023-03-07,4.800000000000001
2023-03-08,4.800000000000001
2023-03-09,2.1
2023-03-10,5.6000000000000005
2023-03-11,3.2
2023-03-12,0.0
2023-03-13,5.7
2023-03-14,4.0
2023-03-15,5.4
2023-03-16,3.3000000000000003
2023-03-17,5.2
2023-03-18,0.0
2023-03-19,6.800000000000001
