date,Shiba Inu price
2019-12-01,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,0.0
2019-12-07,0.0
2019-12-08,0.0
2019-12-09,0.0
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-14,0.0
2019-12-15,0.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-21,0.0
2019-12-22,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-25,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-28,0.0
2019-12-29,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-01,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-04,0.0
2020-01-05,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-11,0.0
2020-01-12,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-18,0.0
2020-01-19,0.0
2020-01-20,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-25,0.0
2020-01-26,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-02-29,0.0
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-14,0.0
2020-03-15,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-21,0.0
2020-03-22,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-18,0.0
2020-04-19,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-25,0.0
2020-04-26,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-02,0.0
2020-05-03,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-09,0.0
2020-05-10,0.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-16,0.0
2020-05-17,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,0.0
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-05-30,0.0
2020-05-31,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-06,0.0
2020-06-07,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-20,0.0
2020-06-21,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,0.0
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-03,0.0
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-18,0.0
2020-07-19,0.0
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,0.0
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,0.0
2020-08-01,0.0
2020-08-02,0.0
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-08,0.0
2020-08-09,0.0
2020-08-10,0.0
2020-08-11,0.0
2020-08-12,0.0
2020-08-13,0.0
2020-08-14,0.0
2020-08-15,0.0
2020-08-16,0.0
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,0.0
2020-08-20,0.0
2020-08-21,0.0
2020-08-22,0.0
2020-08-23,0.0
2020-08-24,0.0
2020-08-25,0.0
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-29,0.0
2020-08-30,0.0
2020-08-31,0.0
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,0.0
2020-09-04,0.0
2020-09-05,0.0
2020-09-06,0.0
2020-09-07,0.0
2020-09-08,0.0
2020-09-09,0.0
2020-09-10,0.0
2020-09-11,0.0
2020-09-12,0.0
2020-09-13,0.0
2020-09-14,0.0
2020-09-15,0.0
2020-09-16,0.0
2020-09-17,0.0
2020-09-18,0.0
2020-09-19,0.0
2020-09-20,0.0
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,0.0
2020-09-24,0.0
2020-09-25,0.0
2020-09-26,0.0
2020-09-27,0.0
2020-09-28,0.0
2020-09-29,0.0
2020-09-30,0.0
2020-10-01,0.0
2020-10-02,0.0
2020-10-03,0.0
2020-10-04,0.0
2020-10-05,0.0
2020-10-06,0.0
2020-10-07,0.0
2020-10-08,0.0
2020-10-09,0.0
2020-10-10,0.0
2020-10-11,0.0
2020-10-12,0.0
2020-10-13,0.0
2020-10-14,0.0
2020-10-15,0.0
2020-10-16,0.0
2020-10-17,0.0
2020-10-18,0.0
2020-10-19,0.0
2020-10-20,0.0
2020-10-21,0.0
2020-10-22,0.0
2020-10-23,0.0
2020-10-24,0.0
2020-10-25,0.0
2020-10-26,0.0
2020-10-27,0.0
2020-10-28,0.0
2020-10-29,0.0
2020-10-30,0.0
2020-10-31,0.0
2020-11-01,0.0
2020-11-02,0.0
2020-11-03,0.0
2020-11-04,0.0
2020-11-05,0.0
2020-11-06,0.0
2020-11-07,0.0
2020-11-08,0.0
2020-11-09,0.0
2020-11-10,0.0
2020-11-11,0.0
2020-11-12,0.0
2020-11-13,0.0
2020-11-14,0.0
2020-11-15,0.0
2020-11-16,0.0
2020-11-17,0.0
2020-11-18,0.0
2020-11-19,0.0
2020-11-20,0.0
2020-11-21,0.0
2020-11-22,0.0
2020-11-23,0.0
2020-11-24,0.0
2020-11-25,0.0
2020-11-26,0.0
2020-11-27,0.0
2020-11-28,0.0
2020-11-29,0.0
2020-11-30,0.0
2020-12-01,0.0
2020-12-02,0.0
2020-12-03,0.0
2020-12-04,0.0
2020-12-05,0.0
2020-12-06,0.0
2020-12-07,0.0
2020-12-08,0.0
2020-12-09,0.0
2020-12-10,0.0
2020-12-11,0.0
2020-12-12,0.0
2020-12-13,0.0
2020-12-14,0.0
2020-12-15,0.0
2020-12-16,0.0
2020-12-17,0.0
2020-12-18,0.0
2020-12-19,0.0
2020-12-20,0.0
2020-12-21,0.0
2020-12-22,0.0
2020-12-23,0.0
2020-12-24,0.0
2020-12-25,0.0
2020-12-26,0.0
2020-12-27,0.0
2020-12-28,0.0
2020-12-29,0.0
2020-12-30,0.0
2020-12-31,0.0
2021-01-01,0.3
2021-01-02,1.0
2021-01-03,0.2
2021-01-04,0.44
2021-01-05,0.0
2021-01-06,0.31
2021-01-07,0.25
2021-01-08,0.15
2021-01-09,0.56
2021-01-10,0.89
2021-01-11,0.42
2021-01-12,0.65
2021-01-13,0.29
2021-01-14,0.0
2021-01-15,0.49
2021-01-16,0.52
2021-01-17,0.0
2021-01-18,0.2
2021-01-19,0.0
2021-01-20,0.0
2021-01-21,0.28
2021-01-22,0.23
2021-01-23,0.0
2021-01-24,0.2
2021-01-25,0.5
2021-01-26,0.3
2021-01-27,0.35000000000000003
2021-01-28,0.0
2021-01-29,0.62
2021-01-30,0.26
2021-01-31,0.16
2021-02-01,0.75
2021-02-02,0.0
2021-02-03,0.23
2021-02-04,0.6
2021-02-05,0.31
2021-02-06,0.16
2021-02-07,1.0
2021-02-08,0.66
2021-02-09,0.0
2021-02-10,0.46
2021-02-11,0.0
2021-02-12,0.49
2021-02-13,0.63
2021-02-14,0.3
2021-02-15,0.18
2021-02-16,0.3
2021-02-17,0.18
2021-02-18,0.35000000000000003
2021-02-19,0.4
2021-02-20,0.51
2021-02-21,0.0
2021-02-22,0.47000000000000003
2021-02-23,0.7000000000000001
2021-02-24,0.0
2021-02-25,0.31
2021-02-26,0.51
2021-02-27,0.68
2021-02-28,0.42
2021-03-01,0.0
2021-03-02,0.4
2021-03-03,0.0
2021-03-04,0.31
2021-03-05,0.22
2021-03-06,0.7000000000000001
2021-03-07,0.86
2021-03-08,0.23
2021-03-09,0.39
2021-03-10,0.81
2021-03-11,0.62
2021-03-12,0.29
2021-03-13,0.0
2021-03-14,0.98
2021-03-15,0.88
2021-03-16,0.54
2021-03-17,0.0
2021-03-18,0.34
2021-03-19,0.0
2021-03-20,1.0
2021-03-21,0.42
2021-03-22,0.2
2021-03-23,0.0
2021-03-24,0.39
2021-03-25,0.39
2021-03-26,0.0
2021-03-27,0.34
2021-03-28,0.36
2021-03-29,0.0
2021-03-30,0.19
2021-03-31,0.28
2021-04-01,0.0
2021-04-02,0.0
2021-04-03,0.0
2021-04-04,0.18
2021-04-05,0.0
2021-04-06,0.0
2021-04-07,0.2
2021-04-08,0.0
2021-04-09,0.12
2021-04-10,0.18
2021-04-11,0.0
2021-04-12,0.24
2021-04-13,0.36
2021-04-14,0.28
2021-04-15,0.38
2021-04-16,0.88
2021-04-17,1.22
2021-04-18,1.44
2021-04-19,1.62
2021-04-20,2.0
2021-04-21,0.9
2021-04-22,1.16
2021-04-23,0.86
2021-04-24,1.08
2021-04-25,0.92
2021-04-26,0.38
2021-04-27,0.26
2021-04-28,0.66
2021-04-29,0.62
2021-04-30,1.0
2021-05-01,1.29
2021-05-02,0.86
2021-05-03,0.86
2021-05-04,1.72
2021-05-05,1.29
2021-05-06,1.29
2021-05-07,2.15
2021-05-08,13.76
2021-05-09,24.94
2021-05-10,33.54
2021-05-11,43.0
2021-05-12,40.85
2021-05-13,28.81
2021-05-14,28.38
2021-05-15,29.669999999999998
2021-05-16,26.23
2021-05-17,27.95
2021-05-18,24.509999999999998
2021-05-19,24.94
2021-05-20,18.49
2021-05-21,15.049999999999999
2021-05-22,13.33
2021-05-23,13.76
2021-05-24,14.62
2021-05-25,13.76
2021-05-26,12.04
2021-05-27,10.75
2021-05-28,9.03
2021-05-29,10.32
2021-05-30,9.89
2021-05-31,9.89
2021-06-01,17.22
2021-06-02,21.0
2021-06-03,17.849999999999998
2021-06-04,14.07
2021-06-05,14.28
2021-06-06,14.91
2021-06-07,12.389999999999999
2021-06-08,14.7
2021-06-09,11.549999999999999
2021-06-10,11.549999999999999
2021-06-11,9.66
2021-06-12,9.87
2021-06-13,9.03
2021-06-14,13.02
2021-06-15,15.12
2021-06-16,19.95
2021-06-17,14.7
2021-06-18,14.49
2021-06-19,11.76
2021-06-20,11.549999999999999
2021-06-21,12.809999999999999
2021-06-22,12.389999999999999
2021-06-23,10.29
2021-06-24,8.82
2021-06-25,13.44
2021-06-26,14.49
2021-06-27,9.03
2021-06-28,15.12
2021-06-29,17.009999999999998
2021-06-30,13.44
2021-07-01,11.0
2021-07-02,9.02
2021-07-03,9.24
2021-07-04,8.47
2021-07-05,7.59
2021-07-06,8.14
2021-07-07,9.46
2021-07-08,7.48
2021-07-09,8.25
2021-07-10,6.93
2021-07-11,6.93
2021-07-12,6.6
2021-07-13,6.2700000000000005
2021-07-14,6.49
2021-07-15,4.62
2021-07-16,6.05
2021-07-17,4.73
2021-07-18,5.06
2021-07-19,4.73
2021-07-20,6.49
2021-07-21,5.72
2021-07-22,4.84
2021-07-23,3.96
2021-07-24,5.06
2021-07-25,4.29
2021-07-26,8.03
2021-07-27,4.84
2021-07-28,4.18
2021-07-29,5.83
2021-07-30,3.3
2021-07-31,5.39
2021-08-01,4.84
2021-08-02,3.85
2021-08-03,3.3
2021-08-04,3.96
2021-08-05,3.63
2021-08-06,5.06
2021-08-07,7.26
2021-08-08,11.0
2021-08-09,6.93
2021-08-10,7.48
2021-08-11,8.36
2021-08-12,7.7
2021-08-13,6.16
2021-08-14,7.15
2021-08-15,8.36
2021-08-16,9.35
2021-08-17,7.37
2021-08-18,6.2700000000000005
2021-08-19,6.38
2021-08-20,7.37
2021-08-21,6.6
2021-08-22,6.2700000000000005
2021-08-23,7.59
2021-08-24,4.73
2021-08-25,4.95
2021-08-26,4.73
2021-08-27,5.5
2021-08-28,5.5
2021-08-29,3.74
2021-08-30,4.07
2021-08-31,4.29
2021-09-01,4.05
2021-09-02,4.05
2021-09-03,4.05
2021-09-04,3.9
2021-09-05,2.6999999999999997
2021-09-06,4.2
2021-09-07,4.35
2021-09-08,4.95
2021-09-09,7.5
2021-09-10,7.199999999999999
2021-09-11,4.6499999999999995
2021-09-12,4.5
2021-09-13,3.5999999999999996
2021-09-14,4.05
2021-09-15,3.75
2021-09-16,10.799999999999999
2021-09-17,15.0
2021-09-18,9.15
2021-09-19,8.1
2021-09-20,6.8999999999999995
2021-09-21,6.6
2021-09-22,4.8
2021-09-23,5.7
2021-09-24,5.85
2021-09-25,6.3
2021-09-26,3.9
2021-09-27,4.5
2021-09-28,4.05
2021-09-29,3.9
2021-09-30,3.9
2021-10-01,3.0
2021-10-02,3.0
2021-10-03,3.0
2021-10-04,11.0
2021-10-05,21.0
2021-10-06,27.0
2021-10-07,37.0
2021-10-08,23.0
2021-10-09,17.0
2021-10-10,15.0
2021-10-11,20.0
2021-10-12,15.0
2021-10-13,13.0
2021-10-14,13.0
2021-10-15,12.0
2021-10-16,11.0
2021-10-17,9.0
2021-10-18,13.0
2021-10-19,11.0
2021-10-20,12.0
2021-10-21,12.0
2021-10-22,11.0
2021-10-23,11.0
2021-10-24,30.0
2021-10-25,27.0
2021-10-26,34.0
2021-10-27,100.0
2021-10-28,96.0
2021-10-29,48.0
2021-10-30,40.0
2021-10-31,30.0
2021-11-01,70.0
2021-11-02,60.9
2021-11-03,56.699999999999996
2021-11-04,65.1
2021-11-05,53.199999999999996
2021-11-06,47.599999999999994
2021-11-07,39.199999999999996
2021-11-08,44.8
2021-11-09,39.9
2021-11-10,35.0
2021-11-11,34.3
2021-11-12,33.599999999999994
2021-11-13,28.0
2021-11-14,25.2
2021-11-15,28.0
2021-11-16,28.7
2021-11-17,28.0
2021-11-18,26.599999999999998
2021-11-19,25.9
2021-11-20,22.4
2021-11-21,19.599999999999998
2021-11-22,23.099999999999998
2021-11-23,21.0
2021-11-24,25.2
2021-11-25,20.299999999999997
2021-11-26,18.2
2021-11-27,18.9
2021-11-28,14.7
2021-11-29,21.7
2021-11-30,32.199999999999996
2021-12-01,32.0
2021-12-02,24.96
2021-12-03,24.0
2021-12-04,29.12
2021-12-05,24.64
2021-12-06,27.2
2021-12-07,25.28
2021-12-08,24.96
2021-12-09,21.12
2021-12-10,20.48
2021-12-11,19.52
2021-12-12,19.2
2021-12-13,20.8
2021-12-14,19.84
2021-12-15,23.04
2021-12-16,19.2
2021-12-17,19.52
2021-12-18,17.92
2021-12-19,18.56
2021-12-20,19.52
2021-12-21,19.2
2021-12-22,22.080000000000002
2021-12-23,24.96
2021-12-24,24.96
2021-12-25,20.48
2021-12-26,17.92
2021-12-27,22.72
2021-12-28,21.44
2021-12-29,15.68
2021-12-30,16.32
2021-12-31,14.72
2022-01-01,10.4
2022-01-02,9.200000000000001
2022-01-03,11.600000000000001
2022-01-04,18.2
2022-01-05,16.400000000000002
2022-01-06,14.0
2022-01-07,12.0
2022-01-08,11.600000000000001
2022-01-09,9.600000000000001
2022-01-10,10.0
2022-01-11,10.4
2022-01-12,13.4
2022-01-13,20.0
2022-01-14,12.4
2022-01-15,9.200000000000001
2022-01-16,11.600000000000001
2022-01-17,9.4
2022-01-18,9.200000000000001
2022-01-19,9.8
2022-01-20,10.200000000000001
2022-01-21,11.200000000000001
2022-01-22,13.4
2022-01-23,9.4
2022-01-24,19.0
2022-01-25,13.0
2022-01-26,12.0
2022-01-27,10.200000000000001
2022-01-28,9.4
2022-01-29,7.4
2022-01-30,8.6
2022-01-31,8.8
2022-02-01,5.6000000000000005
2022-02-02,6.2
2022-02-03,5.800000000000001
2022-02-04,7.6000000000000005
2022-02-05,8.4
2022-02-06,8.0
2022-02-07,20.0
2022-02-08,15.4
2022-02-09,13.200000000000001
2022-02-10,16.400000000000002
2022-02-11,8.6
2022-02-12,7.2
2022-02-13,6.2
2022-02-14,9.200000000000001
2022-02-15,8.6
2022-02-16,7.800000000000001
2022-02-17,7.4
2022-02-18,6.0
2022-02-19,6.6000000000000005
2022-02-20,6.4
2022-02-21,8.0
2022-02-22,9.0
2022-02-23,7.4
2022-02-24,8.8
2022-02-25,5.6000000000000005
2022-02-26,4.800000000000001
2022-02-27,5.800000000000001
2022-02-28,6.6000000000000005
2022-03-01,10.66
2022-03-02,8.450000000000001
2022-03-03,9.75
2022-03-04,8.06
2022-03-05,7.28
2022-03-06,6.63
2022-03-07,7.0200000000000005
2022-03-08,6.24
2022-03-09,8.19
2022-03-10,7.0200000000000005
2022-03-11,7.0200000000000005
2022-03-12,5.98
2022-03-13,7.41
2022-03-14,6.890000000000001
2022-03-15,7.15
2022-03-16,7.54
2022-03-17,7.41
2022-03-18,6.890000000000001
2022-03-19,7.28
2022-03-20,7.28
2022-03-21,6.63
2022-03-22,7.930000000000001
2022-03-23,8.06
2022-03-24,9.36
2022-03-25,7.15
2022-03-26,7.67
2022-03-27,7.800000000000001
2022-03-28,13.0
2022-03-29,9.36
2022-03-30,8.84
2022-03-31,8.71
2022-04-01,6.16
2022-04-02,5.74
2022-04-03,5.180000000000001
2022-04-04,6.580000000000001
2022-04-05,6.16
2022-04-06,4.9
2022-04-07,5.460000000000001
2022-04-08,4.48
2022-04-09,4.340000000000001
2022-04-10,4.9
2022-04-11,5.180000000000001
2022-04-12,14.000000000000002
2022-04-13,12.88
2022-04-14,8.680000000000001
2022-04-15,6.720000000000001
2022-04-16,6.44
2022-04-17,5.040000000000001
2022-04-18,6.16
2022-04-19,5.6000000000000005
2022-04-20,6.16
2022-04-21,6.16
2022-04-22,5.460000000000001
2022-04-23,4.340000000000001
2022-04-24,4.9
2022-04-25,6.580000000000001
2022-04-26,6.0200000000000005
2022-04-27,5.6000000000000005
2022-04-28,4.340000000000001
2022-04-29,5.6000000000000005
2022-04-30,4.760000000000001
2022-05-01,4.95
2022-05-02,5.06
2022-05-03,4.73
2022-05-04,5.61
2022-05-05,6.2700000000000005
2022-05-06,5.39
2022-05-07,4.73
2022-05-08,6.05
2022-05-09,6.16
2022-05-10,5.94
2022-05-11,8.91
2022-05-12,11.0
2022-05-13,9.68
2022-05-14,6.05
2022-05-15,7.37
2022-05-16,5.28
2022-05-17,5.72
2022-05-18,5.28
2022-05-19,5.28
2022-05-20,4.07
2022-05-21,5.06
2022-05-22,3.41
2022-05-23,5.28
2022-05-24,4.84
2022-05-25,3.96
2022-05-26,4.07
2022-05-27,4.95
2022-05-28,4.62
2022-05-29,3.96
2022-05-30,4.84
2022-05-31,5.28
2022-06-01,5.61
2022-06-02,5.5
2022-06-03,4.62
2022-06-04,4.07
2022-06-05,4.4
2022-06-06,6.38
2022-06-07,4.51
2022-06-08,4.84
2022-06-09,4.29
2022-06-10,5.39
2022-06-11,5.28
2022-06-12,5.94
2022-06-13,9.35
2022-06-14,8.03
2022-06-15,7.37
2022-06-16,6.93
2022-06-17,6.38
2022-06-18,6.38
2022-06-19,7.81
2022-06-20,5.39
2022-06-21,11.0
2022-06-22,8.14
2022-06-23,7.37
2022-06-24,6.6
2022-06-25,6.71
2022-06-26,6.49
2022-06-27,5.5
2022-06-28,6.2700000000000005
2022-06-29,5.39
2022-06-30,4.84
2022-07-01,6.39
2022-07-02,6.12
2022-07-03,5.67
2022-07-04,5.3999999999999995
2022-07-05,7.109999999999999
2022-07-06,6.569999999999999
2022-07-07,6.93
2022-07-08,5.76
2022-07-09,7.739999999999999
2022-07-10,7.02
2022-07-11,5.13
2022-07-12,6.029999999999999
2022-07-13,6.029999999999999
2022-07-14,5.67
2022-07-15,5.22
2022-07-16,5.49
2022-07-17,5.3999999999999995
2022-07-18,5.58
2022-07-19,8.82
2022-07-20,9.0
2022-07-21,5.9399999999999995
2022-07-22,6.75
2022-07-23,5.9399999999999995
2022-07-24,6.3
2022-07-25,5.9399999999999995
2022-07-26,3.8699999999999997
2022-07-27,5.04
2022-07-28,4.14
2022-07-29,5.13
2022-07-30,6.029999999999999
2022-07-31,6.39
2022-08-01,2.88
2022-08-02,2.72
2022-08-03,2.8000000000000003
2022-08-04,2.16
2022-08-05,3.36
2022-08-06,2.4
2022-08-07,1.68
2022-08-08,3.2
2022-08-09,3.68
2022-08-10,3.44
2022-08-11,3.7600000000000002
2022-08-12,2.72
2022-08-13,2.4
2022-08-14,8.0
2022-08-15,6.88
2022-08-16,5.36
2022-08-17,5.04
2022-08-18,3.2
2022-08-19,3.92
2022-08-20,2.4
2022-08-21,3.44
2022-08-22,2.8000000000000003
2022-08-23,2.88
2022-08-24,2.8000000000000003
2022-08-25,3.68
2022-08-26,2.88
2022-08-27,2.32
2022-08-28,2.08
2022-08-29,2.72
2022-08-30,2.72
2022-08-31,2.4
2022-09-01,5.0
2022-09-02,3.6500000000000004
2022-09-03,4.25
2022-09-04,4.0
2022-09-05,4.25
2022-09-06,3.8000000000000003
2022-09-07,4.15
2022-09-08,4.05
2022-09-09,3.85
2022-09-10,4.25
2022-09-11,3.85
2022-09-12,3.9000000000000004
2022-09-13,4.0
2022-09-14,3.6
2022-09-15,3.6
2022-09-16,3.4000000000000004
2022-09-17,2.95
2022-09-18,3.1500000000000004
2022-09-19,3.25
2022-09-20,3.9000000000000004
2022-09-21,3.7
2022-09-22,4.2
2022-09-23,4.95
2022-09-24,4.45
2022-09-25,3.8000000000000003
2022-09-26,3.5
2022-09-27,3.8000000000000003
2022-09-28,2.3000000000000003
2022-09-29,4.3
2022-09-30,3.1500000000000004
2022-10-01,1.55
2022-10-02,1.4500000000000002
2022-10-03,1.35
2022-10-04,1.6500000000000001
2022-10-05,1.85
2022-10-06,1.85
2022-10-07,1.75
2022-10-08,1.05
2022-10-09,1.35
2022-10-10,2.35
2022-10-11,1.5
2022-10-12,1.4000000000000001
2022-10-13,2.0
2022-10-14,1.3
2022-10-15,1.5
2022-10-16,1.6
2022-10-17,1.35
2022-10-18,2.0
2022-10-19,1.4500000000000002
2022-10-20,1.9000000000000001
2022-10-21,1.4500000000000002
2022-10-22,1.9000000000000001
2022-10-23,1.3
2022-10-24,1.85
2022-10-25,1.6500000000000001
2022-10-26,2.6
2022-10-27,2.5500000000000003
2022-10-28,2.85
2022-10-29,5.0
2022-10-30,3.95
2022-10-31,2.45
2022-11-01,7.000000000000001
2022-11-02,5.74
2022-11-03,4.0600000000000005
2022-11-04,4.340000000000001
2022-11-05,4.48
2022-11-06,4.83
2022-11-07,4.83
2022-11-08,4.0600000000000005
2022-11-09,4.340000000000001
2022-11-10,4.69
2022-11-11,4.62
2022-11-12,5.250000000000001
2022-11-13,4.9
2022-11-14,4.48
2022-11-15,2.5900000000000003
2022-11-16,3.08
2022-11-17,3.2900000000000005
2022-11-18,3.7100000000000004
2022-11-19,3.9200000000000004
2022-11-20,3.1500000000000004
2022-11-21,4.2
2022-11-22,4.130000000000001
2022-11-23,3.7100000000000004
2022-11-24,4.130000000000001
2022-11-25,3.6400000000000006
2022-11-26,4.2
2022-11-27,3.8500000000000005
2022-11-28,3.22
2022-11-29,4.83
2022-11-30,3.9200000000000004
2022-12-01,3.5500000000000003
2022-12-02,2.4000000000000004
2022-12-03,2.7
2022-12-04,3.7
2022-12-05,3.6
2022-12-06,2.25
2022-12-07,2.85
2022-12-08,2.15
2022-12-09,2.45
2022-12-10,3.25
2022-12-11,3.75
2022-12-12,5.0
2022-12-13,3.6500000000000004
2022-12-14,3.6500000000000004
2022-12-15,3.5
2022-12-16,2.25
2022-12-17,3.0
2022-12-18,3.35
2022-12-19,2.8000000000000003
2022-12-20,2.5
2022-12-21,2.0500000000000003
2022-12-22,1.75
2022-12-23,2.9000000000000004
2022-12-24,2.7
2022-12-25,2.95
2022-12-26,3.1500000000000004
2022-12-27,1.6500000000000001
2022-12-28,2.6500000000000004
2022-12-29,2.9000000000000004
2022-12-30,2.8000000000000003
2022-12-31,3.0
2023-01-01,1.7500000000000002
2023-01-02,2.1700000000000004
2023-01-03,1.8200000000000003
2023-01-04,1.61
2023-01-05,3.3600000000000003
2023-01-06,1.7500000000000002
2023-01-07,2.45
2023-01-08,2.3800000000000003
2023-01-09,3.0100000000000002
2023-01-10,2.5900000000000003
2023-01-11,2.87
2023-01-12,3.7800000000000002
2023-01-13,3.99
2023-01-14,5.180000000000001
2023-01-15,4.2700000000000005
2023-01-16,4.69
2023-01-17,3.7800000000000002
2023-01-18,7.000000000000001
2023-01-19,4.340000000000001
2023-01-20,3.8500000000000005
2023-01-21,4.9
2023-01-22,3.7800000000000002
2023-01-23,3.9200000000000004
2023-01-24,3.7100000000000004
2023-01-25,3.08
2023-01-26,3.6400000000000006
2023-01-27,3.5000000000000004
2023-01-28,3.9200000000000004
2023-01-29,3.43
2023-01-30,3.8500000000000005
2023-01-31,3.2900000000000005
2023-02-01,4.59
2023-02-02,6.4799999999999995
2023-02-03,5.3999999999999995
2023-02-04,8.01
2023-02-05,9.0
2023-02-06,5.3999999999999995
2023-02-07,5.31
2023-02-08,5.58
2023-02-09,5.85
2023-02-10,5.13
2023-02-11,4.59
2023-02-12,4.68
2023-02-13,4.68
2023-02-14,3.96
2023-02-15,6.84
2023-02-16,6.66
2023-02-17,5.04
2023-02-18,4.77
2023-02-19,5.58
2023-02-20,5.22
2023-02-21,4.95
2023-02-22,5.04
2023-02-23,3.96
2023-02-24,5.04
2023-02-25,4.14
2023-02-26,4.859999999999999
2023-02-27,4.95
2023-02-28,4.14
2023-03-01,4.340000000000001
2023-03-02,4.2700000000000005
2023-03-03,4.2
2023-03-04,3.7800000000000002
2023-03-05,3.7100000000000004
2023-03-06,3.9200000000000004
2023-03-07,3.5000000000000004
2023-03-08,4.2700000000000005
