date,JNJ
2016-06-04,8.120000000000001
2016-06-05,5.880000000000001
2016-06-06,13.44
2016-06-07,17.080000000000002
2016-06-08,18.200000000000003
2016-06-09,18.48
2016-06-10,16.8
2016-06-11,3.92
2016-06-12,3.3600000000000003
2016-06-13,15.68
2016-06-14,12.04
2016-06-15,14.560000000000002
2016-06-16,18.200000000000003
2016-06-17,10.36
2016-06-18,10.920000000000002
2016-06-19,3.92
2016-06-20,14.28
2016-06-21,14.28
2016-06-22,12.88
2016-06-23,19.32
2016-06-24,28.000000000000004
2016-06-25,5.040000000000001
2016-06-26,6.44
2016-06-27,21.000000000000004
2016-06-28,23.520000000000003
2016-06-29,19.32
2016-06-30,21.56
2016-07-01,13.23
2016-07-02,6.210000000000001
2016-07-03,4.32
2016-07-04,2.43
2016-07-05,10.260000000000002
2016-07-06,12.96
2016-07-07,9.72
2016-07-08,15.39
2016-07-09,5.94
2016-07-10,3.51
2016-07-11,13.77
2016-07-12,11.07
2016-07-13,15.12
2016-07-14,12.420000000000002
2016-07-15,14.31
2016-07-16,2.16
2016-07-17,2.43
2016-07-18,13.23
2016-07-19,27.0
2016-07-20,15.66
2016-07-21,16.470000000000002
2016-07-22,11.34
2016-07-23,6.210000000000001
2016-07-24,4.59
2016-07-25,11.88
2016-07-26,11.34
2016-07-27,13.5
2016-07-28,10.8
2016-07-29,12.96
2016-07-30,4.86
2016-07-31,3.24
2016-08-01,17.52
2016-08-02,18.48
2016-08-03,24.0
2016-08-04,21.12
2016-08-05,24.0
2016-08-06,3.6
2016-08-07,9.36
2016-08-08,16.56
2016-08-09,23.28
2016-08-10,23.28
2016-08-11,17.759999999999998
2016-08-12,23.76
2016-08-13,9.6
2016-08-14,8.4
2016-08-15,19.2
2016-08-16,18.24
2016-08-17,20.4
2016-08-18,22.56
2016-08-19,22.8
2016-08-20,8.4
2016-08-21,0.0
2016-08-22,20.16
2016-08-23,17.759999999999998
2016-08-24,23.28
2016-08-25,16.08
2016-08-26,15.6
2016-08-27,7.439999999999999
2016-08-28,9.36
2016-08-29,21.36
2016-08-30,18.48
2016-08-31,15.6
2016-09-01,17.16
2016-09-02,18.92
2016-09-03,10.78
2016-09-04,4.62
2016-09-05,7.04
2016-09-06,21.34
2016-09-07,18.7
2016-09-08,21.12
2016-09-09,21.56
2016-09-10,8.14
2016-09-11,6.6
2016-09-12,16.72
2016-09-13,16.94
2016-09-14,22.0
2016-09-15,18.7
2016-09-16,18.26
2016-09-17,16.06
2016-09-18,6.6
2016-09-19,11.66
2016-09-20,18.92
2016-09-21,19.14
2016-09-22,15.62
2016-09-23,16.94
2016-09-24,7.48
2016-09-25,3.74
2016-09-26,15.84
2016-09-27,17.16
2016-09-28,19.36
2016-09-29,20.24
2016-09-30,20.24
2016-10-01,4.8
2016-10-02,5.52
2016-10-03,14.16
2016-10-04,15.84
2016-10-05,14.64
2016-10-06,12.24
2016-10-07,12.96
2016-10-08,6.96
2016-10-09,4.8
2016-10-10,11.52
2016-10-11,15.12
2016-10-12,12.48
2016-10-13,13.2
2016-10-14,11.04
2016-10-15,5.04
2016-10-16,4.8
2016-10-17,11.28
2016-10-18,24.0
2016-10-19,22.32
2016-10-20,17.52
2016-10-21,17.04
2016-10-22,6.48
2016-10-23,4.08
2016-10-24,14.16
2016-10-25,14.16
2016-10-26,16.8
2016-10-27,12.0
2016-10-28,14.64
2016-10-29,9.12
2016-10-30,4.32
2016-10-31,12.24
2016-11-01,14.49
2016-11-02,10.35
2016-11-03,9.66
2016-11-04,13.34
2016-11-05,2.76
2016-11-06,3.68
2016-11-07,12.88
2016-11-08,12.65
2016-11-09,19.32
2016-11-10,23.0
2016-11-11,15.64
2016-11-12,6.67
2016-11-13,2.76
2016-11-14,13.8
2016-11-15,14.95
2016-11-16,13.57
2016-11-17,11.5
2016-11-18,12.65
2016-11-19,4.83
2016-11-20,2.3000000000000003
2016-11-21,9.43
2016-11-22,16.79
2016-11-23,14.26
2016-11-24,5.5200000000000005
2016-11-25,11.27
2016-11-26,5.0600000000000005
2016-11-27,4.140000000000001
2016-11-28,9.89
2016-11-29,13.8
2016-11-30,11.96
2016-12-01,16.32
2016-12-02,19.44
2016-12-03,6.24
2016-12-04,7.68
2016-12-05,15.12
2016-12-06,17.759999999999998
2016-12-07,19.44
2016-12-08,21.6
2016-12-09,20.88
2016-12-10,7.199999999999999
2016-12-11,9.6
2016-12-12,15.36
2016-12-13,24.0
2016-12-14,18.96
2016-12-15,17.28
2016-12-16,21.12
2016-12-17,5.279999999999999
2016-12-18,6.24
2016-12-19,13.92
2016-12-20,16.56
2016-12-21,14.4
2016-12-22,14.4
2016-12-23,7.92
2016-12-24,6.0
2016-12-25,6.96
2016-12-26,5.76
2016-12-27,11.28
2016-12-28,13.2
2016-12-29,9.6
2016-12-30,14.4
2016-12-31,5.76
2017-01-01,4.75
2017-01-02,6.25
2017-01-03,14.75
2017-01-04,16.5
2017-01-05,14.5
2017-01-06,16.0
2017-01-07,6.75
2017-01-08,0.0
2017-01-09,9.75
2017-01-10,12.75
2017-01-11,12.0
2017-01-12,13.5
2017-01-13,15.5
2017-01-14,6.25
2017-01-15,5.0
2017-01-16,5.5
2017-01-17,12.5
2017-01-18,13.25
2017-01-19,14.5
2017-01-20,10.0
2017-01-21,4.25
2017-01-22,5.25
2017-01-23,14.5
2017-01-24,24.0
2017-01-25,21.5
2017-01-26,25.0
2017-01-27,18.0
2017-01-28,6.0
2017-01-29,5.75
2017-01-30,12.75
2017-01-31,15.75
2017-02-01,14.75
2017-02-02,21.25
2017-02-03,17.0
2017-02-04,11.5
2017-02-05,4.75
2017-02-06,12.0
2017-02-07,17.25
2017-02-08,17.5
2017-02-09,15.25
2017-02-10,17.0
2017-02-11,5.75
2017-02-12,6.25
2017-02-13,14.5
2017-02-14,21.5
2017-02-15,22.75
2017-02-16,20.25
2017-02-17,16.0
2017-02-18,10.25
2017-02-19,8.5
2017-02-20,9.5
2017-02-21,20.75
2017-02-22,18.75
2017-02-23,23.75
2017-02-24,25.0
2017-02-25,8.5
2017-02-26,8.75
2017-02-27,16.25
2017-02-28,22.25
2017-03-01,26.880000000000003
2017-03-02,28.000000000000004
2017-03-03,24.92
2017-03-04,8.680000000000001
2017-03-05,8.680000000000001
2017-03-06,18.200000000000003
2017-03-07,15.96
2017-03-08,17.64
2017-03-09,21.28
2017-03-10,23.8
2017-03-11,8.96
2017-03-12,7.56
2017-03-13,17.080000000000002
2017-03-14,17.92
2017-03-15,20.72
2017-03-16,21.56
2017-03-17,19.040000000000003
2017-03-18,10.64
2017-03-19,5.040000000000001
2017-03-20,17.360000000000003
2017-03-21,17.080000000000002
2017-03-22,18.200000000000003
2017-03-23,23.520000000000003
2017-03-24,20.44
2017-03-25,7.840000000000001
2017-03-26,5.6000000000000005
2017-03-27,19.32
2017-03-28,19.6
2017-03-29,19.040000000000003
2017-03-30,24.08
2017-03-31,19.6
2017-04-01,7.199999999999999
2017-04-02,4.08
2017-04-03,10.08
2017-04-04,12.96
2017-04-05,12.0
2017-04-06,12.24
2017-04-07,11.52
2017-04-08,3.6
2017-04-09,4.32
2017-04-10,12.48
2017-04-11,10.32
2017-04-12,11.76
2017-04-13,13.68
2017-04-14,9.36
2017-04-15,5.76
2017-04-16,3.6
2017-04-17,12.24
2017-04-18,24.0
2017-04-19,18.48
2017-04-20,16.56
2017-04-21,12.72
2017-04-22,4.08
2017-04-23,3.84
2017-04-24,16.56
2017-04-25,12.24
2017-04-26,15.12
2017-04-27,12.72
2017-04-28,11.76
2017-04-29,5.76
2017-04-30,2.64
2017-05-01,14.03
2017-05-02,13.8
2017-05-03,12.88
2017-05-04,13.8
2017-05-05,23.0
2017-05-06,11.04
2017-05-07,6.9
2017-05-08,15.18
2017-05-09,14.03
2017-05-10,16.560000000000002
2017-05-11,14.26
2017-05-12,17.71
2017-05-13,6.9
2017-05-14,1.15
2017-05-15,18.17
2017-05-16,20.7
2017-05-17,20.01
2017-05-18,17.48
2017-05-19,18.86
2017-05-20,6.67
2017-05-21,7.590000000000001
2017-05-22,16.79
2017-05-23,15.18
2017-05-24,14.26
2017-05-25,20.01
2017-05-26,13.8
2017-05-27,2.76
2017-05-28,3.91
2017-05-29,5.0600000000000005
2017-05-30,19.55
2017-05-31,14.72
2017-06-01,19.71
2017-06-02,22.41
2017-06-03,12.420000000000002
2017-06-04,6.48
2017-06-05,25.65
2017-06-06,22.14
2017-06-07,23.22
2017-06-08,23.22
2017-06-09,26.73
2017-06-10,4.86
2017-06-11,6.210000000000001
2017-06-12,22.41
2017-06-13,27.0
2017-06-14,18.9
2017-06-15,24.3
2017-06-16,26.19
2017-06-17,7.83
2017-06-18,6.75
2017-06-19,22.41
2017-06-20,19.44
2017-06-21,22.68
2017-06-22,23.22
2017-06-23,21.87
2017-06-24,7.290000000000001
2017-06-25,4.59
2017-06-26,16.200000000000003
2017-06-27,25.65
2017-06-28,23.22
2017-06-29,16.740000000000002
2017-06-30,19.98
2017-07-01,1.44
2017-07-02,0.96
2017-07-03,10.32
2017-07-04,6.0
2017-07-05,11.52
2017-07-06,12.96
2017-07-07,12.96
2017-07-08,5.52
2017-07-09,5.76
2017-07-10,11.04
2017-07-11,12.24
2017-07-12,14.88
2017-07-13,15.12
2017-07-14,14.64
2017-07-15,5.76
2017-07-16,4.32
2017-07-17,12.24
2017-07-18,24.0
2017-07-19,14.4
2017-07-20,14.88
2017-07-21,16.08
2017-07-22,9.12
2017-07-23,3.84
2017-07-24,14.64
2017-07-25,15.84
2017-07-26,12.48
2017-07-27,16.08
2017-07-28,13.68
2017-07-29,5.04
2017-07-30,6.48
2017-07-31,12.0
2017-08-01,16.25
2017-08-02,19.25
2017-08-03,16.75
2017-08-04,16.0
2017-08-05,5.25
2017-08-06,3.75
2017-08-07,11.0
2017-08-08,12.75
2017-08-09,17.5
2017-08-10,16.25
2017-08-11,15.0
2017-08-12,4.5
2017-08-13,4.25
2017-08-14,13.5
2017-08-15,17.25
2017-08-16,17.25
2017-08-17,17.5
2017-08-18,13.75
2017-08-19,5.25
2017-08-20,4.25
2017-08-21,14.25
2017-08-22,25.0
2017-08-23,14.75
2017-08-24,18.5
2017-08-25,13.5
2017-08-26,4.75
2017-08-27,5.25
2017-08-28,15.5
2017-08-29,15.75
2017-08-30,12.75
2017-08-31,16.75
2017-09-01,20.24
2017-09-02,6.21
2017-09-03,6.9
2017-09-04,6.21
2017-09-05,18.86
2017-09-06,19.32
2017-09-07,17.71
2017-09-08,15.18
2017-09-09,8.51
2017-09-10,7.36
2017-09-11,15.18
2017-09-12,16.330000000000002
2017-09-13,21.16
2017-09-14,16.79
2017-09-15,23.0
2017-09-16,6.67
2017-09-17,4.83
2017-09-18,14.49
2017-09-19,20.93
2017-09-20,18.17
2017-09-21,16.330000000000002
2017-09-22,17.71
2017-09-23,10.58
2017-09-24,6.67
2017-09-25,16.560000000000002
2017-09-26,14.95
2017-09-27,18.86
2017-09-28,15.87
2017-09-29,19.55
2017-09-30,4.140000000000001
2017-10-01,4.64
2017-10-02,11.89
2017-10-03,14.79
2017-10-04,11.02
2017-10-05,16.529999999999998
2017-10-06,14.79
2017-10-07,5.8
2017-10-08,6.959999999999999
2017-10-09,12.76
2017-10-10,13.34
2017-10-11,20.88
2017-10-12,22.33
2017-10-13,20.59
2017-10-14,8.41
2017-10-15,4.35
2017-10-16,17.689999999999998
2017-10-17,28.42
2017-10-18,29.0
2017-10-19,21.17
2017-10-20,24.07
2017-10-21,8.99
2017-10-22,5.8
2017-10-23,19.14
2017-10-24,19.43
2017-10-25,15.079999999999998
2017-10-26,19.72
2017-10-27,15.95
2017-10-28,7.539999999999999
2017-10-29,5.8
2017-10-30,16.24
2017-10-31,15.659999999999998
2017-11-01,19.68
2017-11-02,14.88
2017-11-03,24.0
2017-11-04,9.36
2017-11-05,3.84
2017-11-06,19.68
2017-11-07,14.88
2017-11-08,21.6
2017-11-09,18.72
2017-11-10,17.04
2017-11-11,6.96
2017-11-12,3.36
2017-11-13,15.36
2017-11-14,14.88
2017-11-15,18.96
2017-11-16,21.6
2017-11-17,14.88
2017-11-18,7.68
2017-11-19,4.56
2017-11-20,16.56
2017-11-21,19.2
2017-11-22,12.96
2017-11-23,3.36
2017-11-24,8.64
2017-11-25,5.04
2017-11-26,2.88
2017-11-27,16.08
2017-11-28,15.12
2017-11-29,19.2
2017-11-30,20.4
2017-12-01,23.0
2017-12-02,7.590000000000001
2017-12-03,6.67
2017-12-04,19.09
2017-12-05,18.17
2017-12-06,14.72
2017-12-07,18.86
2017-12-08,17.94
2017-12-09,3.68
2017-12-10,5.75
2017-12-11,18.4
2017-12-12,22.77
2017-12-13,14.72
2017-12-14,17.94
2017-12-15,20.24
2017-12-16,3.45
2017-12-17,6.21
2017-12-18,17.25
2017-12-19,21.62
2017-12-20,18.4
2017-12-21,18.630000000000003
2017-12-22,14.95
2017-12-23,4.6000000000000005
2017-12-24,3.45
2017-12-25,5.98
2017-12-26,12.65
2017-12-27,15.18
2017-12-28,16.1
2017-12-29,16.1
2017-12-30,8.74
2017-12-31,2.53
2018-01-01,5.55
2018-01-02,14.43
2018-01-03,17.02
2018-01-04,15.91
2018-01-05,18.87
2018-01-06,6.66
2018-01-07,5.55
2018-01-08,14.8
2018-01-09,19.24
2018-01-10,17.39
2018-01-11,15.91
2018-01-12,19.61
2018-01-13,6.29
2018-01-14,5.55
2018-01-15,9.99
2018-01-16,14.8
2018-01-17,17.39
2018-01-18,18.5
2018-01-19,15.17
2018-01-20,5.92
2018-01-21,4.44
2018-01-22,15.17
2018-01-23,37.0
2018-01-24,32.56
2018-01-25,24.05
2018-01-26,25.16
2018-01-27,6.29
2018-01-28,8.14
2018-01-29,16.65
2018-01-30,21.09
2018-01-31,22.94
2018-02-01,24.4
2018-02-02,26.4
2018-02-03,10.4
2018-02-04,5.2
2018-02-05,24.0
2018-02-06,40.0
2018-02-07,25.200000000000003
2018-02-08,26.8
2018-02-09,26.4
2018-02-10,12.0
2018-02-11,7.2
2018-02-12,22.8
2018-02-13,18.0
2018-02-14,20.4
2018-02-15,24.0
2018-02-16,20.4
2018-02-17,10.8
2018-02-18,5.2
2018-02-19,12.8
2018-02-20,19.6
2018-02-21,20.0
2018-02-22,20.4
2018-02-23,22.8
2018-02-24,6.800000000000001
2018-02-25,6.800000000000001
2018-02-26,20.8
2018-02-27,22.0
2018-02-28,19.6
2018-03-01,22.33
2018-03-02,23.2
2018-03-03,11.31
2018-03-04,8.12
2018-03-05,24.94
2018-03-06,24.07
2018-03-07,27.55
2018-03-08,29.0
2018-03-09,27.55
2018-03-10,8.99
2018-03-11,5.51
2018-03-12,22.33
2018-03-13,23.49
2018-03-14,18.85
2018-03-15,24.94
2018-03-16,20.88
2018-03-17,6.959999999999999
2018-03-18,8.12
2018-03-19,20.3
2018-03-20,19.43
2018-03-21,20.59
2018-03-22,19.14
2018-03-23,25.52
2018-03-24,7.539999999999999
2018-03-25,7.249999999999999
2018-03-26,20.59
2018-03-27,19.43
2018-03-28,18.56
2018-03-29,19.43
2018-03-30,14.79
2018-03-31,4.64
2018-04-01,3.19
2018-04-02,15.079999999999998
2018-04-03,15.37
2018-04-04,16.529999999999998
2018-04-05,13.34
2018-04-06,14.499999999999998
2018-04-07,9.57
2018-04-08,6.38
2018-04-09,17.689999999999998
2018-04-10,18.27
2018-04-11,11.89
2018-04-12,17.4
2018-04-13,15.659999999999998
2018-04-14,7.539999999999999
2018-04-15,5.51
2018-04-16,17.98
2018-04-17,29.0
2018-04-18,24.07
2018-04-19,15.95
2018-04-20,13.919999999999998
2018-04-21,8.12
2018-04-22,5.22
2018-04-23,13.34
2018-04-24,15.37
2018-04-25,15.659999999999998
2018-04-26,17.689999999999998
2018-04-27,17.11
2018-04-28,4.93
2018-04-29,7.829999999999999
2018-04-30,10.44
2018-05-01,19.98
2018-05-02,19.98
2018-05-03,23.22
2018-05-04,20.790000000000003
2018-05-05,5.94
2018-05-06,4.86
2018-05-07,19.71
2018-05-08,20.520000000000003
2018-05-09,19.17
2018-05-10,17.82
2018-05-11,27.0
2018-05-12,11.07
2018-05-13,6.75
2018-05-14,18.9
2018-05-15,18.9
2018-05-16,18.09
2018-05-17,22.14
2018-05-18,21.33
2018-05-19,6.75
2018-05-20,4.86
2018-05-21,24.840000000000003
2018-05-22,17.82
2018-05-23,15.93
2018-05-24,16.200000000000003
2018-05-25,24.3
2018-05-26,7.83
2018-05-27,6.75
2018-05-28,7.290000000000001
2018-05-29,15.66
2018-05-30,20.25
2018-05-31,21.06
2018-06-01,23.4
2018-06-02,9.88
2018-06-03,9.36
2018-06-04,21.06
2018-06-05,18.46
2018-06-06,22.880000000000003
2018-06-07,19.5
2018-06-08,21.32
2018-06-09,11.18
2018-06-10,5.98
2018-06-11,19.24
2018-06-12,18.46
2018-06-13,25.22
2018-06-14,15.6
2018-06-15,23.14
2018-06-16,7.800000000000001
2018-06-17,5.46
2018-06-18,19.24
2018-06-19,26.0
2018-06-20,17.94
2018-06-21,18.72
2018-06-22,19.5
2018-06-23,9.1
2018-06-24,3.12
2018-06-25,21.58
2018-06-26,20.28
2018-06-27,21.32
2018-06-28,16.38
2018-06-29,16.38
2018-06-30,10.92
2018-07-01,5.44
2018-07-02,9.92
2018-07-03,14.72
2018-07-04,7.04
2018-07-05,12.48
2018-07-06,13.76
2018-07-07,4.48
2018-07-08,4.8
2018-07-09,15.68
2018-07-10,15.04
2018-07-11,15.04
2018-07-12,15.68
2018-07-13,32.0
2018-07-14,9.92
2018-07-15,4.8
2018-07-16,17.92
2018-07-17,29.76
2018-07-18,20.16
2018-07-19,16.32
2018-07-20,15.68
2018-07-21,5.12
2018-07-22,3.52
2018-07-23,13.44
2018-07-24,17.28
2018-07-25,16.96
2018-07-26,19.2
2018-07-27,17.6
2018-07-28,7.68
2018-07-29,3.84
2018-07-30,11.2
2018-07-31,16.64
2018-08-01,21.32
2018-08-02,22.880000000000003
2018-08-03,22.880000000000003
2018-08-04,7.800000000000001
2018-08-05,4.42
2018-08-06,24.96
2018-08-07,24.44
2018-08-08,22.62
2018-08-09,16.12
2018-08-10,17.42
2018-08-11,7.28
2018-08-12,7.0200000000000005
2018-08-13,13.0
2018-08-14,18.46
2018-08-15,19.24
2018-08-16,23.4
2018-08-17,22.880000000000003
2018-08-18,5.2
2018-08-19,13.0
2018-08-20,26.0
2018-08-21,25.74
2018-08-22,22.62
2018-08-23,26.0
2018-08-24,23.14
2018-08-25,9.36
2018-08-26,7.0200000000000005
2018-08-27,22.36
2018-08-28,23.92
2018-08-29,20.8
2018-08-30,22.1
2018-08-31,15.86
2018-09-01,4.59
2018-09-02,7.0200000000000005
2018-09-03,2.97
2018-09-04,19.17
2018-09-05,20.520000000000003
2018-09-06,15.66
2018-09-07,20.25
2018-09-08,8.100000000000001
2018-09-09,0.0
2018-09-10,14.85
2018-09-11,19.17
2018-09-12,20.25
2018-09-13,27.0
2018-09-14,17.28
2018-09-15,8.64
2018-09-16,6.48
2018-09-17,17.82
2018-09-18,18.09
2018-09-19,19.71
2018-09-20,19.98
2018-09-21,21.6
2018-09-22,9.72
2018-09-23,5.130000000000001
2018-09-24,17.28
2018-09-25,20.520000000000003
2018-09-26,18.9
2018-09-27,18.630000000000003
2018-09-28,15.93
2018-09-29,6.75
2018-09-30,6.48
2018-10-01,18.0
2018-10-02,19.8
2018-10-03,17.4
2018-10-04,16.2
2018-10-05,15.9
2018-10-06,5.4
2018-10-07,6.9
2018-10-08,13.8
2018-10-09,15.0
2018-10-10,16.2
2018-10-11,18.9
2018-10-12,20.7
2018-10-13,7.5
2018-10-14,3.9
2018-10-15,14.7
2018-10-16,30.0
2018-10-17,22.5
2018-10-18,21.9
2018-10-19,18.3
2018-10-20,6.3
2018-10-21,5.7
2018-10-22,15.0
2018-10-23,18.6
2018-10-24,15.9
2018-10-25,17.099999999999998
2018-10-26,12.9
2018-10-27,6.3
2018-10-28,5.7
2018-10-29,14.7
2018-10-30,16.2
2018-10-31,16.2
2018-11-01,20.0
2018-11-02,19.25
2018-11-03,5.0
2018-11-04,6.75
2018-11-05,13.0
2018-11-06,17.0
2018-11-07,15.5
2018-11-08,16.5
2018-11-09,19.75
2018-11-10,8.25
2018-11-11,5.5
2018-11-12,18.0
2018-11-13,18.25
2018-11-14,16.25
2018-11-15,17.0
2018-11-16,19.75
2018-11-17,7.25
2018-11-18,7.0
2018-11-19,15.5
2018-11-20,22.25
2018-11-21,25.0
2018-11-22,6.0
2018-11-23,9.75
2018-11-24,5.75
2018-11-25,5.75
2018-11-26,13.0
2018-11-27,14.75
2018-11-28,21.25
2018-11-29,19.75
2018-11-30,16.25
2018-12-01,4.59
2018-12-02,3.06
2018-12-03,9.69
2018-12-04,10.71
2018-12-05,5.61
2018-12-06,9.18
2018-12-07,12.24
2018-12-08,4.08
2018-12-09,1.02
2018-12-10,7.65
2018-12-11,9.69
2018-12-12,10.2
2018-12-13,9.69
2018-12-14,51.0
2018-12-15,21.42
2018-12-16,6.12
2018-12-17,36.21
2018-12-18,29.58
2018-12-19,21.42
2018-12-20,18.87
2018-12-21,13.77
2018-12-22,4.08
2018-12-23,3.5700000000000003
2018-12-24,12.24
2018-12-25,4.59
2018-12-26,12.24
2018-12-27,14.79
2018-12-28,10.2
2018-12-29,3.06
2018-12-30,2.55
2018-12-31,8.16
2019-01-01,8.5
2019-01-02,19.72
2019-01-03,23.8
2019-01-04,17.0
2019-01-05,6.460000000000001
2019-01-06,3.06
2019-01-07,18.360000000000003
2019-01-08,15.64
2019-01-09,20.06
2019-01-10,20.4
2019-01-11,15.64
2019-01-12,6.12
2019-01-13,4.760000000000001
2019-01-14,15.3
2019-01-15,14.96
2019-01-16,17.34
2019-01-17,18.360000000000003
2019-01-18,17.68
2019-01-19,8.84
2019-01-20,3.74
2019-01-21,9.86
2019-01-22,34.0
2019-01-23,20.4
2019-01-24,17.0
2019-01-25,22.1
2019-01-26,8.5
2019-01-27,5.78
2019-01-28,13.94
2019-01-29,18.360000000000003
2019-01-30,18.02
2019-01-31,19.72
2019-02-01,23.25
2019-02-02,10.54
2019-02-03,6.51
2019-02-04,17.05
2019-02-05,24.49
2019-02-06,22.94
2019-02-07,19.53
2019-02-08,24.49
2019-02-09,9.3
2019-02-10,10.23
2019-02-11,17.05
2019-02-12,25.73
2019-02-13,31.0
2019-02-14,27.59
2019-02-15,25.42
2019-02-16,8.99
2019-02-17,8.06
2019-02-18,12.4
2019-02-19,23.25
2019-02-20,27.59
2019-02-21,27.28
2019-02-22,27.9
2019-02-23,8.99
2019-02-24,8.37
2019-02-25,21.39
2019-02-26,23.25
2019-02-27,23.56
2019-02-28,22.63
2019-03-01,16.8
2019-03-02,8.1
2019-03-03,6.9
2019-03-04,16.5
2019-03-05,16.5
2019-03-06,30.0
2019-03-07,18.3
2019-03-08,20.7
2019-03-09,12.3
2019-03-10,8.7
2019-03-11,16.8
2019-03-12,18.6
2019-03-13,19.2
2019-03-14,21.9
2019-03-15,23.7
2019-03-16,8.4
2019-03-17,3.6
2019-03-18,15.6
2019-03-19,17.7
2019-03-20,17.7
2019-03-21,15.0
2019-03-22,19.8
2019-03-23,7.8
2019-03-24,7.199999999999999
2019-03-25,13.2
2019-03-26,16.2
2019-03-27,19.2
2019-03-28,17.4
2019-03-29,20.1
2019-03-30,6.9
2019-03-31,3.6
2019-04-01,14.21
2019-04-02,17.98
2019-04-03,17.98
2019-04-04,17.4
2019-04-05,16.529999999999998
2019-04-06,5.8
2019-04-07,5.8
2019-04-08,14.79
2019-04-09,17.98
2019-04-10,16.529999999999998
2019-04-11,17.11
2019-04-12,15.37
2019-04-13,5.22
2019-04-14,6.67
2019-04-15,17.4
2019-04-16,29.0
2019-04-17,21.75
2019-04-18,19.43
2019-04-19,9.28
2019-04-20,7.539999999999999
2019-04-21,7.829999999999999
2019-04-22,16.529999999999998
2019-04-23,16.82
2019-04-24,16.82
2019-04-25,15.37
2019-04-26,17.4
2019-04-27,5.8
2019-04-28,7.249999999999999
2019-04-29,15.37
2019-04-30,17.689999999999998
2019-05-01,15.39
2019-05-02,11.07
2019-05-03,14.85
2019-05-04,7.290000000000001
2019-05-05,5.94
2019-05-06,13.23
2019-05-07,14.85
2019-05-08,14.580000000000002
2019-05-09,11.61
2019-05-10,14.580000000000002
2019-05-11,5.130000000000001
2019-05-12,2.7
2019-05-13,16.200000000000003
2019-05-14,15.93
2019-05-15,17.01
2019-05-16,15.39
2019-05-17,15.93
2019-05-18,6.75
2019-05-19,2.7
2019-05-20,12.96
2019-05-21,11.88
2019-05-22,17.01
2019-05-23,14.580000000000002
2019-05-24,15.12
2019-05-25,5.4
2019-05-26,2.97
2019-05-27,3.78
2019-05-28,17.01
2019-05-29,27.0
2019-05-30,22.41
2019-05-31,18.09
2019-06-01,8.91
2019-06-02,6.210000000000001
2019-06-03,20.520000000000003
2019-06-04,22.41
2019-06-05,23.49
2019-06-06,24.840000000000003
2019-06-07,25.110000000000003
2019-06-08,9.72
2019-06-09,7.0200000000000005
2019-06-10,21.6
2019-06-11,19.71
2019-06-12,22.41
2019-06-13,23.49
2019-06-14,17.55
2019-06-15,9.72
2019-06-16,2.43
2019-06-17,17.28
2019-06-18,20.790000000000003
2019-06-19,27.0
2019-06-20,21.87
2019-06-21,24.57
2019-06-22,6.210000000000001
2019-06-23,7.83
2019-06-24,23.76
2019-06-25,23.76
2019-06-26,22.14
2019-06-27,25.110000000000003
2019-06-28,21.06
2019-06-29,8.100000000000001
2019-06-30,5.94
2019-07-01,16.919999999999998
2019-07-02,12.6
2019-07-03,12.6
2019-07-04,8.28
2019-07-05,12.6
2019-07-06,5.4
2019-07-07,3.6
2019-07-08,15.12
2019-07-09,13.32
2019-07-10,13.32
2019-07-11,18.0
2019-07-12,36.0
2019-07-13,7.199999999999999
2019-07-14,5.04
2019-07-15,20.88
2019-07-16,31.32
2019-07-17,21.24
2019-07-18,15.12
2019-07-19,15.84
2019-07-20,5.04
2019-07-21,3.6
2019-07-22,21.6
2019-07-23,19.44
2019-07-24,15.12
2019-07-25,16.2
2019-07-26,17.28
2019-07-27,6.48
2019-07-28,2.88
2019-07-29,15.48
2019-07-30,16.919999999999998
2019-07-31,15.84
2019-08-01,10.92
2019-08-02,10.5
2019-08-03,3.78
2019-08-04,4.2
2019-08-05,12.6
2019-08-06,11.34
2019-08-07,8.82
2019-08-08,7.979999999999999
2019-08-09,10.92
2019-08-10,5.04
2019-08-11,4.2
2019-08-12,7.56
2019-08-13,12.18
2019-08-14,10.5
2019-08-15,10.92
2019-08-16,10.08
2019-08-17,2.1
2019-08-18,2.94
2019-08-19,7.979999999999999
2019-08-20,9.66
2019-08-21,10.5
2019-08-22,11.34
2019-08-23,8.82
2019-08-24,4.62
2019-08-25,3.36
2019-08-26,42.0
2019-08-27,37.8
2019-08-28,22.68
2019-08-29,13.86
2019-08-30,11.34
2019-08-31,3.36
2019-09-01,7.28
2019-09-02,6.24
2019-09-03,16.900000000000002
2019-09-04,20.54
2019-09-05,23.14
2019-09-06,17.68
2019-09-07,9.62
2019-09-08,7.28
2019-09-09,23.66
2019-09-10,19.5
2019-09-11,26.0
2019-09-12,26.0
2019-09-13,22.1
2019-09-14,8.58
2019-09-15,6.5
2019-09-16,19.76
2019-09-17,18.2
2019-09-18,20.54
2019-09-19,15.86
2019-09-20,20.54
2019-09-21,6.24
2019-09-22,6.76
2019-09-23,14.3
2019-09-24,15.6
2019-09-25,17.68
2019-09-26,22.62
2019-09-27,16.12
2019-09-28,6.76
2019-09-29,5.2
2019-09-30,17.94
2019-10-01,16.2
2019-10-02,21.6
2019-10-03,15.3
2019-10-04,18.0
2019-10-05,7.65
2019-10-06,6.3
2019-10-07,13.95
